date,transactionType,shares,value
2024-11-26,Conversion of Exercise of derivative security at price 245.60 - 347.42 per share.,396,117417.0
2024-11-26,Sale at price 542.06 per share.,396,214656.0
2024-11-29,Sale at price 539.00 per share.,188,101332.0
2024-11-29,Conversion of Exercise of derivative security at price 208.90 - 290.33 per share.,376,93855.0
2024-11-29,Sale at price 539.00 per share.,376,202664.0
2024-11-29,Conversion of Exercise of derivative security at price 208.90 - 290.33 per share.,188,46928.0
2024-12-10,Conversion of Exercise of derivative security at price 229.39 - 304.67 per share.,270,72098.0
2024-12-10,Sale at price 540.16 per share.,270,145842.0
2025-01-28,Conversion of Exercise of derivative security at price 90.49 per share.,4635,419442.0
2025-01-28,Sale at price 566.60 per share.,4635,2626191.0
2025-01-28,Sale at price 566.60 per share.,150,84990.0
2025-01-29,Conversion of Exercise of derivative security at price 208.90 - 347.42 per share.,855,227991.0
2025-01-29,Sale at price 566.60 - 575.00 per share.,6982,4007892.0
2025-02-10,,838,
2025-02-10,,568,
2025-02-10,,838,
2025-02-10,,1317,
2025-02-10,,1078,
2025-02-10,,958,
2025-02-10,,1437,
2025-02-10,,2634,
2025-02-10,Conversion of Exercise of derivative security at price 229.39 - 304.67 per share.,1347,71793.0
2025-02-10,Sale at price 590.00 per share.,269,158710.0
2025-02-10,,315,
2025-02-11,Sale at price 589.75 per share.,408,240618.0
2025-02-12,Conversion of Exercise of derivative security at price 186.55 per share.,2600,485030.0
2025-02-12,Sale at price 583.79 per share.,2600,1517854.0
2025-02-26,,4763,
2025-02-26,,2998,
2025-02-26,,1217,
2025-02-26,,2477,
2025-02-26,,3269,
2025-02-26,,5526,
2025-02-26,,3114,
2025-02-26,,7991,
2025-02-26,Sale at price 570.85 per share.,108,61652.0
2025-02-26,Conversion of Exercise of derivative security at price 245.60 - 347.42 per share.,3297,32023.0
2025-02-26,,1527,
2025-02-27,Sale at price 581.00 per share.,2401,1394981.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,3758,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,5012,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,4385,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,12530,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,7518,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,5638,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,3758,0.0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,7518,0.0
2025-02-28,Conversion of Exercise of derivative security at price 208.90 - 290.33 per share.,940,46928.0
2025-02-28,Sale at price 566.94 per share.,188,106585.0
2025-02-28,,2506,
2025-02-28,,1504,
2025-02-28,,1504,
2025-02-28,,1128,
2025-02-28,,877,
2025-02-28,,468,
2025-02-28,,752,
2025-02-28,,1002,
2025-03-03,Sale at price 577.30 per share.,3031,1749783.0
2025-03-03,Sale at price 573.78 per share.,492,282300.0
2025-03-03,Sale at price 573.78 per share.,810,464762.0
2025-03-05,Sale at price 557.47 - 557.58 per share.,16509,9204143.0
2025-03-05,Conversion of Exercise of derivative security at price 59.46 - 77.00 per share.,29250,1995744.0
2025-03-06,Sale at price 554.17 - 563.69 per share.,1476,824991.0
2025-03-07,Sale at price 533.18 per share.,489,260725.0
2025-03-12,Conversion of Exercise of derivative security at price 177.99 - 208.90 per share.,5834,1114112.0
2025-03-12,Sale at price 482.82 - 512.06 per share.,12900,6365342.0
2025-03-13,Conversion of Exercise of derivative security at price 208.90 - 347.42 per share.,3281,891641.0
2025-03-13,Sale at price 498.71 - 500.00 per share.,11545,5763485.0
2025-04-25,,1043,
2025-04-25,,739,
2025-04-25,,739,
2025-04-25,,739,
2025-04-25,,739,
2025-04-25,,739,
2025-04-25,,739,
2025-04-25,,739,
2025-04-25,,739,
2025-04-25,Sale at price 513.18 per share.,4000,2052720.0
2025-04-25,,739,
2025-04-25,Sale at price 513.18 per share.,1700,872406.0
2025-04-25,Conversion of Exercise of derivative security at price 242.34 per share.,4000,969347.0
2025-04-29,Conversion of Exercise of derivative security at price 208.90 - 304.67 per share.,990,251264.0
2025-04-29,Sale at price 512.90 - 515.91 per share.,990,508509.0
2025-04-30,Conversion of Exercise of derivative security at price 171.07 - 295.92 per share.,8776,2012405.0
2025-04-30,Sale at price 505.55 per share.,8776,4436671.0
2025-05-01,Conversion of Exercise of derivative security at price 90.49 per share.,2400,217187.0
2025-05-01,Sale at price 520.00 per share.,2400,1248000.0
2025-05-02,Conversion of Exercise of derivative security at price 208.90 - 304.67 per share.,915,237822.0
2025-05-02,Sale at price 527.95 per share.,915,483074.0
2025-05-14,Sale at price 551.97 - 563.00 per share.,66,36886.0
2025-05-16,Sale at price 560.00 - 563.81 per share.,42,23596.0
2025-06-04,Stock Gift at price 0.00 per share.,851,0.0
2025-06-04,Sale at price 549.06 - 552.07 per share.,645,355139.0
2025-06-06,Sale at price 560.70 - 563.11 per share.,431,242182.0
2025-06-10,,1358,
2025-07-25,Sale at price 492.48 per share.,4500,2216160.0
2025-07-25,Conversion of Exercise of derivative security at price 242.34 per share.,4500,1090515.0
2025-07-28,Stock Gift at price 0.00 per share.,10500,0.0
2025-07-28,Conversion of Exercise of derivative security at price 59.46 per share.,7893,469335.0
2025-07-28,Sale at price 495.23 - 498.64 per share.,10693,5322419.0
2025-08-29,Conversion of Exercise of derivative security at price 79.64 per share.,36000,2866961.0
2025-08-29,Sale at price 472.49 per share.,29360,13872227.0
2025-09-04,Sale at price 440.69 - 470.11 per share.,671,305588.0
2025-10-10,,2612,
2025-10-24,Conversion of Exercise of derivative security at price 71.32 per share.,2193,156412.0
2025-10-24,Conversion of Exercise of derivative security at price 109.49 per share.,36000,3941482.0
2025-10-24,Sale at price 546.18 - 547.56 per share.,31600,17299192.0
2025-10-24,Conversion of Exercise of derivative security at price 79.64 per share.,27000,2150221.0
2025-10-24,Sale at price 547.55 per share.,24500,13414980.0
2025-10-24,Sale at price 548.01 per share.,2193,1201786.0
2025-10-29,Conversion of Exercise of derivative security at price 208.90 - 242.34 per share.,7687,1797626.0
2025-10-29,Sale at price 543.00 - 548.43 per share.,7687,4215068.0
2025-11-03,Stock Gift at price 0.00 per share.,5454,0.0
2025-11-05,Conversion of Exercise of derivative security at price 59.46 - 77.00 per share.,2067,156368.0
2025-11-05,Sale at price 550.00 per share.,2067,1136850.0
2025-11-10,Conversion of Exercise of derivative security at price 208.90 - 229.39 per share.,3500,757746.0
2025-11-10,Sale at price 575.00 per share.,3500,2012500.0
2025-11-10,Conversion of Exercise of derivative security at price 229.39 per share.,105,24086.0
2025-11-10,Sale at price 560.00 per share.,105,58800.0
2025-11-12,Conversion of Exercise of derivative security at price 71.32 per share.,750,53492.0
2025-11-12,Sale at price 580.00 per share.,750,435000.0
2025-11-12,Stock Gift at price 0.00 per share.,1606,0.0
2025-11-12,Conversion of Exercise of derivative security at price 177.99 - 347.42 per share.,9000,2069552.0
2025-11-12,Sale at price 580.00 per share.,13731,7963980.0
2025-12-01,Conversion of Exercise of derivative security at price 139.52 per share.,25500,3557760.0
2025-12-01,Sale at price 570.89 per share.,22806,13019722.0
2025-12-01,Conversion of Exercise of derivative security at price 208.90 per share.,125,26112.0
2025-12-01,Sale at price 568.99 per share.,125,71124.0
2025-12-10,Conversion of Exercise of derivative security at price 229.39 per share.,104,23857.0
2025-12-10,Sale at price 559.90 per share.,104,58230.0
2025-12-12,Conversion of Exercise of derivative security at price 79.64 per share.,4500,358370.0
2025-12-12,Conversion of Exercise of derivative security at price 79.64 per share.,4500,358370.0
2025-12-12,Sale at price 547.36 per share.,4812,2633896.0
2025-12-15,Sale at price 547.36 - 548.49 per share.,4964,2717619.0
2026-01-27,Conversion of Exercise of derivative security at price 174.26 per share.,25500,4443546.0
2026-01-27,Sale at price 530.10 - 531.53 per share.,27300,14475672.0
2026-01-27,Conversion of Exercise of derivative security at price 208.90 - 229.39 per share.,230,50198.0
2026-01-27,Sale at price 532.61 per share.,230,122500.0
2026-01-29,Conversion of Exercise of derivative security at price 208.90 per share.,126,26321.0
2026-01-29,Sale at price 520.02 per share.,126,65523.0
2026-02-10,Conversion of Exercise of derivative security at price 229.39 per share.,943,24086.0
2026-02-10,,1077,
2026-02-10,,567,
2026-02-10,,2633,
2026-02-10,,315,
2026-02-10,,1436,
2026-02-10,,1077,
2026-02-10,,838,
2026-02-11,Sale at price 494.96 per share.,133,65830.0
2026-02-11,Sale at price 494.65 - 494.96 per share.,526,260316.0
