date,transactionType,shares,value
2024-02-29,Stock Award(Grant) at price 112.50 per share.,113,12713.0
2024-03-22,Conversion of Exercise of derivative security at price 69.24 per share.,45200,3129874.0
2024-03-22,Sale at price 123.32 per share.,45200,5574276.0
2024-03-25,Conversion of Exercise of derivative security at price 69.24 per share.,607000,42031715.0
2024-03-25,Sale at price 125.91 per share.,607000,76426824.0
2024-03-25,Stock Gift at price 0.00 per share.,53665,0.0
2024-03-25,Conversion of Exercise of derivative security at price 49.76 per share.,12150,604523.0
2024-03-25,Sale at price 126.44 per share.,12150,1536280.0
2024-03-28,Stock Award(Grant) at price 127.68 per share.,100,12768.0
2024-04-15,,1974,
2024-04-30,Stock Award(Grant) at price 127.64 per share.,100,12764.0
2024-05-31,Stock Award(Grant) at price 115.16 per share.,111,12782.0
2024-06-28,Stock Award(Grant) at price 114.60 per share.,111,12721.0
2024-08-13,Sale at price 108.11 per share.,55500,6000255.0
2024-11-20,,273,
2024-11-20,,398,
2024-11-20,,156,
2024-11-20,,1108,
2024-11-20,,532,
2024-11-20,,1862,
2024-12-12,Stock Gift at price 0.00 per share.,7350,0.0
2024-12-17,Purchase at price 97.80 per share.,10400,1017161.0
2024-12-20,Purchase at price 95.87 per share.,2500,239675.0
2024-12-27,Stock Gift at price 0.00 per share.,41254,0.0
2025-02-07,,1827,
2025-02-07,,58699,
2025-02-07,,4671,
2025-02-07,,3216,
2025-02-07,,2556,
2025-02-07,,3871,
2025-02-07,,1827,
2025-02-07,,8968,
2025-02-07,,14591,
2025-02-07,,12050,
2025-02-07,,20178,
2025-02-07,,3579,
2025-06-16,Purchase at price 94.24 per share.,5300,499472.0
2025-11-10,Purchase at price 86.68 per share.,5768,500000.0
2025-11-14,,446,
2025-11-14,,324,
2025-11-14,,211,
2025-11-14,,2195,
2025-11-14,,498,
2025-12-02,Stock Gift at price 0.00 per share.,26130,0.0
2025-12-19,Conversion of Exercise of derivative security at price 33.12 per share.,819900,27159188.0
2025-12-19,Sale at price 92.50 per share.,500708,46315490.0
2026-02-13,,48990,
2026-02-13,,3693,
2026-02-13,,4103,
2026-02-13,,4009,
2026-02-13,,4260,
2026-02-13,,2000,
2026-02-13,,8564,
2026-02-13,,10050,
2026-02-13,,7251,
