date,transactionType,shares,value
2024-03-04,Sale at price 108.50 per share.,2200,238700
2024-06-28,Stock Gift at price 0.00 per share.,542,0
2024-08-01,Stock Award(Grant) at price 0.00 per share.,762,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,26680,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,11074,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,8000,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,9665,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,64634,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,20524,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,190863,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,26747,0
2024-11-04,Stock Award(Grant) at price 0.00 per share.,7782,0
2024-11-06,Sale at price 125.96 per share.,21525,2711313
2024-11-12,Stock Gift at price 0.00 per share.,80,0
2024-11-13,Sale at price 130.51 per share.,52409,6839768
2024-11-22,Stock Gift at price 0.00 per share.,27814,0
2024-12-17,Stock Gift at price 0.00 per share.,84980,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,1476,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,1476,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,1476,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,1476,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,1476,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,1476,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,1476,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,1476,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,1476,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,1476,0
2025-02-10,Sale at price 125.71 per share.,1867,234701
2025-02-12,Sale at price 125.05 per share.,1867,233472
2025-02-12,Sale at price 125.24 per share.,20,2505
2025-05-08,Sale at price 113.33 per share.,16698,1892384
2025-05-12,Sale at price 119.44 per share.,28305,3380749
2025-11-03,Stock Award(Grant) at price 0.00 per share.,12003,0
2025-11-03,Stock Award(Grant) at price 0.00 per share.,13621,0
2025-11-03,Stock Award(Grant) at price 0.00 per share.,12559,0
2025-11-03,Stock Award(Grant) at price 0.00 per share.,74890,0
2025-11-03,Stock Award(Grant) at price 0.00 per share.,24880,0
2025-11-03,Stock Award(Grant) at price 0.00 per share.,218063,0
2025-11-03,Stock Award(Grant) at price 0.00 per share.,49585,0
2025-11-03,Stock Award(Grant) at price 0.00 per share.,7149,0
2025-11-03,Stock Award(Grant) at price 0.00 per share.,33495,0
2025-11-12,Stock Gift at price 0.00 per share.,77,0
2025-11-25,Stock Gift at price 0.00 per share.,115705,0
2025-11-25,Stock Award(Grant) at price 0.00 per share.,115705,0
2025-12-03,Sale at price 133.00 per share.,7263,965979
2025-12-03,Conversion of Exercise of derivative security at price 45.50 per share.,15000,682500
2025-12-04,Stock Gift at price 0.00 per share.,2267,0
2025-12-08,Stock Gift at price 0.00 per share.,4000,0
2025-12-10,Stock Gift at price 0.00 per share.,39492,0
2025-12-15,Stock Gift at price 0.00 per share.,3120,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,1251,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,1251,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,1251,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,1251,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,1251,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,1251,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,1251,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,1251,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,1251,0
2026-02-05,Sale at price 152.44 - 152.79 per share.,2876,438930
2026-02-05,Stock Gift at price 0.00 per share.,5578,0
2026-02-09,Sale at price 159.07 per share.,6703,1066245
2026-02-10,Sale at price 162.16 per share.,1476,239349
