date,transactionType,shares,value
2024-03-05,Sale at price 29.44 per share.,10000,294400.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,10740,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,257795,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,53706,0.0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,5471,0.0
2024-04-05,Sale at price 33.88 per share.,5000,169400.0
2024-05-22,,5453,
2024-05-22,,5453,
2024-05-22,,5453,
2024-05-22,,5453,
2024-05-22,,5453,
2024-05-24,Conversion of Exercise of derivative security at price 22.98 per share.,18000,413640.0
2024-05-24,Sale at price 32.00 per share.,55980,1791360.0
2024-06-03,,11650,
2024-08-01,Sale at price 38.55 per share.,114286,4405725.0
2024-08-08,Sale at price 35.00 per share.,114286,4000010.0
2024-10-24,Sale at price 37.08 - 37.11 per share.,10000,371010.0
2024-10-31,Sale at price 38.02 per share.,5000,190100.0
2024-11-04,,60408,
2024-11-06,Sale at price 40.69 per share.,10000,406900.0
2024-12-16,,9680,
2025-01-24,,19348,
2025-01-24,,80154,
2025-01-27,,103369,
2025-01-27,,5157,
2025-01-27,,7503,
2025-01-27,,141897,
2025-01-28,Sale at price 43.48 - 44.77 per share.,75250,3282190.0
2025-02-03,,6985,
2025-02-03,,3725,
2025-02-03,,5821,
2025-02-03,,14553,
2025-02-03,,17464,
2025-02-03,,55885,
2025-02-03,,20374,
2025-02-12,Conversion of Exercise of derivative security at price 36.89 per share.,3021,111445.0
2025-02-12,Sale at price 46.65 per share.,7681,358319.0
2025-02-21,Sale at price 46.37 per share.,80000,3709600.0
2025-03-07,Sale at price 42.21 per share.,4660,196699.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,89588,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,394196,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,33440,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,17839,0.0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,8349,0.0
2025-05-07,Sale at price 36.49 per share.,3800,138662.0
2025-06-02,,11651,
2025-06-09,Sale at price 38.24 per share.,54335,2077770.0
2025-06-12,Sale at price 38.74 per share.,6000,232440.0
2025-06-17,Conversion of Exercise of derivative security at price 22.98 per share.,5585,128343.0
2025-06-17,Sale at price 40.00 per share.,5585,223400.0
2025-07-23,Conversion of Exercise of derivative security at price 22.98 per share.,353218,8116950.0
2025-07-23,Sale at price 44.42 per share.,526568,23390151.0
2025-07-24,Sale at price 45.00 per share.,500,22500.0
2025-09-03,,9806,
2025-09-10,Sale at price 46.89 per share.,50362,2361474.0
2025-09-10,Conversion of Exercise of derivative security at price 36.89 per share.,50362,1857854.0
2025-09-23,Conversion of Exercise of derivative security at price 35.55 per share.,6216,220979.0
2025-09-23,Sale at price 50.00 per share.,1000,50000.0
2025-09-23,Sale at price 50.00 per share.,6216,310800.0
2025-09-23,Sale at price 50.00 per share.,25000,1250000.0
2025-11-10,,5128,
2025-11-12,,1526,
2025-11-13,Sale at price 47.56 per share.,278,13222.0
2025-12-15,,10309,
2026-01-26,,2654,
2026-01-26,,3939,
2026-01-26,,16584,
2026-01-26,,50857,
2026-01-26,,3843,
2026-01-30,,9342,
2026-02-02,,94001,
2026-02-02,,10305,
2026-02-02,,28674,
2026-02-02,,12591,
2026-02-02,,7531,
2026-02-02,,6026,
2026-02-03,Sale at price 57.29 per share.,18023,1032538.0
2026-02-03,Sale at price 55.77 - 56.34 per share.,2828,158198.0
2026-02-09,Sale at price 59.11 per share.,19150,1131956.0
2026-02-09,Sale at price 59.11 per share.,54434,3217594.0
2026-02-10,Conversion of Exercise of derivative security at price 22.98 per share.,10989,252527.0
2026-02-10,Sale at price 59.74 per share.,25824,1542726.0
2026-02-12,Sale at price 61.19 per share.,18102,1107661.0
