date,transactionType,shares,value
2024-02-29,Stock Gift at price 0.00 per share.,100,0.0
2024-03-06,,28300,
2024-03-06,Sale at price 62.66 - 63.27 per share.,14150,889149.0
2024-05-30,Stock Award(Grant) at price 0.00 per share.,1418,0.0
2024-05-30,Stock Award(Grant) at price 0.00 per share.,2835,0.0
2024-05-30,Stock Award(Grant) at price 0.00 per share.,2835,0.0
2024-08-09,,4785,
2024-08-23,Sale at price 73.44 per share.,4785,351421.0
2024-09-09,Sale at price 74.25 per share.,21835,1621225.0
2024-09-09,,21835,
2025-02-04,Sale at price 72.02 per share.,12379,891536.0
2025-03-03,,2143,
2025-03-05,Sale at price 67.87 per share.,2143,145453.0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,1217,0.0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,2434,0.0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,2434,0.0
2025-08-07,,16838,
2025-11-06,Stock Gift at price 0.00 per share.,100,0.0
2025-11-07,Sale at price 72.34 per share.,13422,970952.0
2025-11-12,Sale at price 72.17 per share.,16838,1215239.0
2025-11-17,,4136,
2025-11-25,Sale at price 72.65 per share.,4136,300470.0
2025-11-26,,36314,
2025-12-01,Sale at price 72.18 per share.,36314,2621134.0
2026-01-30,Stock Award(Grant) at price 0.00 per share.,12757,0.0
2026-02-05,Sale at price 63.31 per share.,1194,75592.0
2026-02-13,Sale at price 61.22 per share.,1198,73341.0
