date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 279.27 per share.,1171,327025
2024-03-05,Sale at price 281.84 - 284.02 per share.,157435,44456516
2024-03-07,Sale at price 290.31 per share.,10000,2903115
2024-03-07,Sale at price 290.44 - 290.48 per share.,7004,2034345
2024-03-07,Conversion of Exercise of derivative security at price 174.35 per share.,10000,1743500
2024-03-07,Conversion of Exercise of derivative security at price 152.31 per share.,5000,761550
2024-03-07,Sale at price 290.31 per share.,2794,811130
2024-03-11,Conversion of Exercise of derivative security at price 114.90 - 149.68 per share.,310000,42922800
2024-04-03,Stock Award(Grant) at price 316.14 per share.,3394,1072979
2024-04-23,Stock Award(Grant) at price 0.00 per share.,40,0
2024-08-16,Sale at price 292.38 per share.,5276,1542597
2024-08-16,Conversion of Exercise of derivative security at price 133.40 - 150.74 per share.,5276,738498
2024-08-20,Conversion of Exercise of derivative security at price 149.68 per share.,320000,47897600
2024-08-28,Conversion of Exercise of derivative security at price 149.68 per share.,100000,14968000
2024-08-29,Sale at price 310.14 per share.,3225,1000197
2024-09-03,Sale at price 309.50 per share.,160000,49520000
2024-09-10,Conversion of Exercise of derivative security at price 114.90 - 133.40 per share.,48500,6127650
2024-09-10,Sale at price 307.07 - 308.14 per share.,64111,19703282
2024-09-30,Stock Award(Grant) at price 312.76 per share.,2459,769077
2024-11-13,Sale at price 375.18 per share.,2975,1116160
2024-11-13,Conversion of Exercise of derivative security at price 114.90 - 261.27 per share.,845000,185245600
2024-11-19,Sale at price 363.22 - 365.62 per share.,70175,25502894
2024-11-19,Conversion of Exercise of derivative security at price 196.18 - 199.75 per share.,70175,13820482
2024-11-20,Sale at price 370.04 per share.,8000,2960302
2024-11-20,Conversion of Exercise of derivative security at price 252.50 per share.,8000,2020000
2024-11-26,Sale at price 381.97 per share.,21272,8125362
2024-11-26,Conversion of Exercise of derivative security at price 133.40 - 152.31 per share.,21272,2956288
2025-02-10,Sale at price 375.23 per share.,2427,910683
2025-02-14,Stock Award(Grant) at price 0.00 per share.,796,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,4059,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,796,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,1602,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,2971,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,4541,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,796,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,1001,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,796,0
2025-02-14,Conversion of Exercise of derivative security at price 114.90 per share.,140000,16086000
2025-02-14,Stock Award(Grant) at price 0.00 per share.,3193,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,4047,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,796,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,796,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,29343,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,796,0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,796,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,249,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,217,0
2025-03-17,Stock Award(Grant) at price 0.00 per share.,576,0
2025-03-17,Stock Award(Grant) at price 0.00 per share.,1708,0
2025-05-13,Conversion of Exercise of derivative security at price 114.90 per share.,110000,12639000
2025-12-12,Purchase at price 314.98 per share.,8000,2519840
2026-02-10,Sale at price 358.30 - 358.91 per share.,1701,610067
2026-02-10,Conversion of Exercise of derivative security at price 224.99 per share.,4424,995356
2026-02-13,Stock Award(Grant) at price 0.00 per share.,6630,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,3736,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,1252,0
2026-02-13,Stock Award(Grant) at price 0.00 per share.,2961,0
2026-02-17,Sale at price 343.62 per share.,3600,1237015
