date,transactionType,shares,value
2024-03-04,Sale at price 70.70 per share.,7270,513989
2024-03-04,Sale at price 70.70 per share.,1630,115241
2024-03-12,Stock Gift at price 0.00 per share.,823,0
2024-03-14,Sale at price 71.26 per share.,2330,166036
2024-05-16,Sale at price 75.53 per share.,4000,302120
2024-05-17,Sale at price 74.50 per share.,10000,745000
2024-06-07,Sale at price 71.29 per share.,1500,106935
2024-08-20,Sale at price 82.53 per share.,6500,536445
2024-08-28,Sale at price 81.94 per share.,1610,131923
2024-11-13,Stock Gift at price 0.00 per share.,2500,0
2024-11-20,Sale at price 92.15 per share.,6500,598975
2024-12-11,Stock Gift at price 0.00 per share.,1469,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-01-03,Stock Award(Grant) at price 0.00 per share.,1911,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,13265,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,5803,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,2847,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,4273,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,9012,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,14441,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,7795,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,30744,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,59415,0
2025-02-06,Stock Award(Grant) at price 0.00 per share.,8925,0
2025-02-19,Sale at price 97.93 per share.,1900,186067
2025-02-19,Sale at price 98.27 per share.,2716,266901
2025-02-20,Sale at price 97.54 per share.,6500,634010
2025-02-26,Sale at price 99.53 per share.,1000,99530
2025-03-04,Sale at price 101.37 per share.,5500,557535
2025-03-04,Sale at price 103.79 per share.,1870,194087
2025-03-04,Sale at price 103.79 per share.,4743,492276
2025-03-04,Sale at price 103.79 per share.,14833,1539517
2025-03-06,Stock Gift at price 0.00 per share.,2000,0
2025-03-12,Stock Gift at price 0.00 per share.,620,0
2025-05-06,Stock Gift at price 0.00 per share.,500,0
2025-05-20,Sale at price 98.62 per share.,6500,641030
2025-08-01,Sale at price 102.54 per share.,6500,666510
2025-08-19,Stock Gift at price 0.00 per share.,796,0
2025-08-22,Sale at price 101.79 per share.,1000,101790
2025-09-03,Sale at price 99.50 per share.,1500,149250
2025-09-12,Sale at price 100.89 per share.,3500,353115
2025-10-09,Stock Award(Grant) at price 0.00 per share.,2411,0
2025-11-03,Sale at price 101.44 per share.,6500,659360
2025-11-13,Stock Award(Grant) at price 0.00 per share.,3784,0
2025-11-14,Sale at price 104.80 per share.,2404,251939
2025-11-14,Sale at price 104.90 per share.,2500,262250
2025-11-14,Stock Gift at price 0.00 per share.,120,0
2025-11-14,Stock Gift at price 0.00 per share.,1432,0
2025-11-14,Sale at price 104.77 per share.,325,34050
2025-11-17,Sale at price 105.32 per share.,626,65930
2025-11-17,Sale at price 105.21 per share.,225,23672
2025-11-26,Stock Gift at price 0.00 per share.,2300,0
2025-12-12,Stock Gift at price 0.00 per share.,511,0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,1686,0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,1686,0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,1686,0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,1686,0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,1686,0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,1686,0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,1686,0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,1686,0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,1686,0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,1686,0
2026-01-05,Stock Award(Grant) at price 0.00 per share.,1686,0
2026-02-02,Sale at price 103.60 per share.,6500,673400
2026-02-05,Stock Award(Grant) at price 0.00 per share.,6431,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,3141,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,4459,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,3046,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,15023,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,3965,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,3430,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,8523,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,4449,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,32804,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,68010,0
2026-02-05,Stock Award(Grant) at price 0.00 per share.,5841,0
2026-02-17,Sale at price 111.44 per share.,3000,334320
2026-02-17,Sale at price 111.89 per share.,325,36364
2026-02-17,Sale at price 110.90 per share.,3548,393473
2026-02-17,Sale at price 111.52 per share.,1600,178432
