date,transactionType,shares,value
2024-02-28,Sale at price 249.94 - 250.83 per share.,8607,2153176
2024-02-28,Conversion of Exercise of derivative security at price 78.21 - 95.23 per share.,13206,1154211
2024-02-29,Sale at price 247.33 - 249.08 per share.,14100,3494034
2024-03-01,Sale at price 250.05 - 251.03 per share.,31678,7936193
2024-03-01,Conversion of Exercise of derivative security at price 65.16 per share.,42847,2791911
2024-05-07,Stock Award(Grant) at price 0.00 per share.,1047,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,1047,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,1047,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,1047,0
2024-08-27,Sale at price 246.33 per share.,1300,320229
2024-12-03,Purchase at price 200.58 per share.,1275,255740
2025-01-28,Stock Award(Grant) at price 0.00 per share.,1299,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,2898,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,1571,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,2356,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,6286,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,22000,0
2025-02-10,Conversion of Exercise of derivative security at price 65.16 per share.,40000,2606400
2025-04-24,Stock Award(Grant) at price 0.00 per share.,1592,0
2025-04-24,Stock Award(Grant) at price 0.00 per share.,1592,0
2025-04-24,Stock Award(Grant) at price 0.00 per share.,1592,0
2025-07-23,Sale at price 191.53 per share.,549,105150
2025-07-23,Sale at price 190.05 per share.,5800,1102290
2025-07-23,Conversion of Exercise of derivative security at price 97.20 per share.,11870,1153764
2025-10-29,Sale at price 217.58 - 221.97 per share.,56557,12461119
2025-10-29,Sale at price 219.70 per share.,4000,878800
2025-10-29,Conversion of Exercise of derivative security at price 131.82 per share.,10000,1318200
2025-10-29,Conversion of Exercise of derivative security at price 59.90 per share.,77592,4647761
2025-12-18,Sale at price 222.43 per share.,36564,8132931
2025-12-18,Conversion of Exercise of derivative security at price 59.90 per share.,50000,2995000
2026-02-06,Stock Award(Grant) at price 0.00 per share.,11795,0
2026-02-06,Stock Award(Grant) at price 0.00 per share.,4083,0
2026-02-06,Stock Award(Grant) at price 0.00 per share.,1087,0
2026-02-06,Stock Award(Grant) at price 0.00 per share.,2722,0
2026-02-06,Stock Award(Grant) at price 0.00 per share.,6806,0
2026-02-06,Stock Award(Grant) at price 0.00 per share.,16335,0
2026-02-06,Stock Award(Grant) at price 0.00 per share.,57177,0
