date,transactionType,shares,value
2024-05-06,Stock Gift at price 0.00 per share.,13002,0
2024-08-02,Sale at price 21.92 per share.,50000,1096040
2025-02-13,Stock Award(Grant) at price 0.00 per share.,47127,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,56553,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,56553,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,188520,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,3534,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,56553,0
2025-02-14,Sale at price 22.30 per share.,8714,194323
2025-04-30,Stock Award(Grant) at price 0.00 per share.,8720,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,8720,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,8720,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,8720,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,29880,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,29880,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,3980,0
2025-09-29,Sale at price 21.66 per share.,23100,500249
2025-12-31,Stock Gift at price 0.00 per share.,40123,0
2026-02-17,Sale at price 23.14 per share.,8594,198872
2026-02-19,Stock Award(Grant) at price 0.00 per share.,7720,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,7720,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,7720,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,7720,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,7720,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,31770,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,31770,0
