date,transactionType,shares,value
2024-03-06,Stock Gift at price 0.00 per share.,500000,0
2024-08-15,Stock Gift at price 0.00 per share.,485405,0
2024-08-28,Stock Gift at price 0.00 per share.,372670,0
2024-11-22,Stock Gift at price 0.00 per share.,1069162,0
2024-11-27,Stock Gift at price 0.00 per share.,569200,0
2024-12-12,Stock Award(Grant) at price 0.00 per share.,1238,0
2024-12-12,Stock Award(Grant) at price 0.00 per share.,1238,0
2024-12-12,Stock Award(Grant) at price 0.00 per share.,1238,0
2024-12-12,Stock Award(Grant) at price 0.00 per share.,1238,0
2024-12-12,Stock Award(Grant) at price 0.00 per share.,1238,0
2024-12-12,Stock Award(Grant) at price 0.00 per share.,1238,0
2024-12-12,Stock Award(Grant) at price 0.00 per share.,1238,0
2024-12-12,Stock Award(Grant) at price 0.00 per share.,1238,0
2024-12-12,Stock Award(Grant) at price 0.00 per share.,1238,0
2025-03-13,Stock Award(Grant) at price 0.00 per share.,1166,0
2025-03-13,Stock Gift at price 0.00 per share.,208676,0
2025-05-06,Purchase at price 113.49 per share.,13250,1503733
2025-05-15,Stock Gift at price 0.00 per share.,10000,0
2025-05-15,Stock Gift at price 0.00 per share.,47001,0
2025-05-16,Stock Gift at price 0.00 per share.,200000,0
2025-05-22,Purchase at price 117.92 per share.,35000,4127319
2025-06-02,Sale at price 119.80 per share.,1190094,142573261
2025-06-02,Sale at price 119.80 - 121.67 per share.,1281394,153755831
2025-08-07,Sale at price 144.25 per share.,809906,116828940
2025-08-13,Stock Gift at price 0.00 per share.,2500,0
2025-08-29,Stock Gift at price 0.00 per share.,398335,0
2025-09-02,Stock Gift at price 0.00 per share.,194000,0
2025-09-23,Stock Award(Grant) at price 0.00 per share.,242,0
2025-11-12,Stock Gift at price 0.00 per share.,350000,0
2025-12-11,Stock Award(Grant) at price 0.00 per share.,1605,0
2025-12-11,Stock Award(Grant) at price 0.00 per share.,1605,0
2025-12-11,Stock Award(Grant) at price 0.00 per share.,1605,0
2025-12-11,Stock Award(Grant) at price 0.00 per share.,1605,0
2025-12-11,Stock Award(Grant) at price 0.00 per share.,1605,0
2025-12-11,Stock Award(Grant) at price 0.00 per share.,1605,0
2025-12-11,Stock Award(Grant) at price 0.00 per share.,1605,0
2025-12-11,Stock Award(Grant) at price 0.00 per share.,1605,0
2025-12-11,Stock Award(Grant) at price 0.00 per share.,1605,0
2025-12-11,Stock Award(Grant) at price 0.00 per share.,1605,0
2025-12-11,Stock Award(Grant) at price 0.00 per share.,1605,0
2026-02-09,Purchase at price 104.93 per share.,50000,5246500
2026-02-17,Purchase at price 102.13 - 103.41 per share.,125000,12833087
2026-02-17,Purchase at price 100.39 - 103.17 per share.,125000,12773530
2026-02-17,Purchase at price 102.90 per share.,43872,4514429
