date,transactionType,shares,value
2024-06-11,Stock Award(Grant) at price 69.06 per share.,10,691
2024-06-11,Stock Award(Grant) at price 69.06 per share.,265,18301
2024-06-11,Stock Award(Grant) at price 69.06 per share.,47,3246
2024-06-11,Stock Award(Grant) at price 69.06 per share.,30,2072
2024-06-11,Stock Award(Grant) at price 69.06 per share.,146,10083
2024-06-11,Stock Award(Grant) at price 69.06 per share.,668,46132
2024-06-18,Stock Award(Grant) at price 69.86 per share.,627,43802
2024-06-18,Stock Award(Grant) at price 0.00 per share.,627,0
2024-06-18,Stock Award(Grant) at price 0.00 per share.,627,0
2024-06-18,Stock Award(Grant) at price 69.86 per share.,627,43802
2024-06-18,Stock Award(Grant) at price 69.86 per share.,627,43802
2024-06-18,Stock Award(Grant) at price 69.86 per share.,1074,75030
2024-06-18,Stock Award(Grant) at price 0.00 per share.,627,0
2024-06-18,Stock Award(Grant) at price 69.86 per share.,627,43802
2024-06-18,Stock Award(Grant) at price 69.86 per share.,627,43802
2024-06-18,Stock Award(Grant) at price 0.00 per share.,627,0
2024-06-18,Stock Award(Grant) at price 69.86 per share.,627,43802
2024-06-18,Stock Award(Grant) at price 69.86 per share.,627,43802
2024-08-01,Stock Award(Grant) at price 0.00 per share.,20059,0
2024-09-10,Stock Award(Grant) at price 74.63 per share.,631,47092
2024-09-10,Stock Award(Grant) at price 74.63 per share.,252,18807
2024-09-10,Stock Award(Grant) at price 74.63 per share.,43,3209
2024-09-10,Stock Award(Grant) at price 74.63 per share.,141,10523
2024-09-10,Stock Award(Grant) at price 74.63 per share.,11,821
2024-09-10,Stock Award(Grant) at price 74.63 per share.,14,1045
2024-09-10,Stock Award(Grant) at price 74.63 per share.,294,21941
2024-09-10,Stock Award(Grant) at price 74.63 per share.,586,43733
2024-09-10,Stock Award(Grant) at price 74.63 per share.,33,2463
2024-10-01,Stock Award(Grant) at price 81.78 per share.,535,43752
2024-10-01,Stock Award(Grant) at price 81.78 per share.,535,43752
2024-10-01,Stock Award(Grant) at price 0.00 per share.,535,0
2024-10-01,Stock Award(Grant) at price 81.78 per share.,918,75074
2024-10-01,Stock Award(Grant) at price 81.78 per share.,535,43752
2024-10-01,Stock Award(Grant) at price 0.00 per share.,535,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,535,0
2024-10-01,Stock Award(Grant) at price 81.78 per share.,535,43752
2024-10-01,Stock Award(Grant) at price 81.78 per share.,535,43752
2024-10-01,Stock Award(Grant) at price 81.78 per share.,535,43752
2024-10-01,Stock Award(Grant) at price 0.00 per share.,535,0
2024-10-01,Stock Award(Grant) at price 81.78 per share.,535,43752
2024-12-13,Conversion of Exercise of derivative security at price 34.33 - 45.91 per share.,22810,895428
2024-12-13,Sale at price 82.88 per share.,22810,1890577
2024-12-13,Sale at price 82.84 per share.,20926,1733604
2024-12-13,Conversion of Exercise of derivative security at price 45.91 per share.,26138,1199996
2024-12-16,Stock Award(Grant) at price 82.74 per share.,13,1076
2024-12-16,Stock Award(Grant) at price 82.74 per share.,536,44349
2024-12-16,Stock Award(Grant) at price 82.74 per share.,271,22423
2024-12-16,Stock Award(Grant) at price 82.74 per share.,16,1324
2024-12-16,Stock Award(Grant) at price 82.74 per share.,33,2730
2024-12-16,Stock Award(Grant) at price 82.74 per share.,132,10922
2024-12-16,Stock Award(Grant) at price 82.74 per share.,579,47906
2024-12-16,Stock Award(Grant) at price 82.74 per share.,39,3227
2024-12-16,Stock Award(Grant) at price 82.74 per share.,232,19196
2025-01-02,Stock Award(Grant) at price 81.78 per share.,535,43752
2025-01-02,Stock Award(Grant) at price 81.78 per share.,535,43752
2025-01-02,Stock Award(Grant) at price 0.00 per share.,535,0
2025-01-02,Stock Award(Grant) at price 81.78 per share.,918,75074
2025-01-02,Stock Award(Grant) at price 81.78 per share.,535,43752
2025-01-02,Stock Award(Grant) at price 81.78 per share.,535,43752
2025-01-02,Stock Award(Grant) at price 81.78 per share.,535,43752
2025-01-02,Stock Award(Grant) at price 0.00 per share.,535,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,535,0
2025-01-02,Stock Award(Grant) at price 81.78 per share.,535,43752
2025-01-02,Stock Award(Grant) at price 81.78 per share.,535,43752
2025-01-02,Stock Award(Grant) at price 81.78 per share.,535,43752
2025-02-25,Stock Award(Grant) at price 0.00 per share.,1825,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,2920,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,41200,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,4889,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,62005,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,210751,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,62295,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,72284,0
2025-03-11,Stock Award(Grant) at price 78.45 per share.,291,22829
2025-03-11,Stock Award(Grant) at price 78.45 per share.,18,1412
2025-03-11,Stock Award(Grant) at price 78.45 per share.,572,44873
2025-03-11,Stock Award(Grant) at price 78.45 per share.,21,1647
2025-03-11,Stock Award(Grant) at price 78.45 per share.,144,11297
2025-03-11,Stock Award(Grant) at price 78.45 per share.,621,48717
2025-03-11,Stock Award(Grant) at price 78.45 per share.,46,3609
2025-03-11,Stock Award(Grant) at price 78.45 per share.,251,19691
2025-03-11,Stock Award(Grant) at price 78.45 per share.,39,3060
2025-04-01,Stock Award(Grant) at price 81.16 per share.,218,17693
2025-04-01,Stock Award(Grant) at price 0.00 per share.,540,0
2025-04-01,Stock Award(Grant) at price 81.16 per share.,925,75073
2025-04-01,Stock Award(Grant) at price 81.16 per share.,540,43826
2025-04-01,Stock Award(Grant) at price 81.16 per share.,540,43826
2025-04-01,Stock Award(Grant) at price 81.16 per share.,540,43826
2025-04-01,Stock Award(Grant) at price 81.16 per share.,540,43826
2025-04-01,Stock Award(Grant) at price 0.00 per share.,540,0
2025-04-01,Stock Award(Grant) at price 81.16 per share.,540,43826
2025-04-01,Stock Award(Grant) at price 0.00 per share.,540,0
2025-04-01,Stock Award(Grant) at price 81.16 per share.,540,43826
2025-04-01,Stock Award(Grant) at price 81.16 per share.,540,43826
2025-05-01,Stock Award(Grant) at price 75.77 per share.,353,26747
2025-05-12,Stock Gift at price 0.00 per share.,4684,0
2025-05-12,Sale at price 80.49 per share.,26000,2092683
2025-06-10,Stock Award(Grant) at price 79.43 per share.,263,20890
2025-06-10,Stock Award(Grant) at price 79.43 per share.,650,51630
2025-06-10,Stock Award(Grant) at price 79.43 per share.,153,12153
2025-06-10,Stock Award(Grant) at price 79.43 per share.,44,3495
2025-06-10,Stock Award(Grant) at price 79.43 per share.,305,24226
2025-06-10,Stock Award(Grant) at price 79.43 per share.,596,47340
2025-06-10,Stock Award(Grant) at price 79.43 per share.,22,1747
2025-06-10,Stock Award(Grant) at price 79.43 per share.,3,238
2025-06-10,Stock Award(Grant) at price 79.43 per share.,25,1986
2025-06-17,Stock Award(Grant) at price 0.00 per share.,562,0
2025-06-17,Stock Award(Grant) at price 77.85 per share.,964,75047
2025-06-17,Stock Award(Grant) at price 77.85 per share.,562,43752
2025-06-17,Stock Award(Grant) at price 77.85 per share.,562,43752
2025-06-17,Stock Award(Grant) at price 77.85 per share.,562,43752
2025-06-17,Stock Award(Grant) at price 77.85 per share.,562,43752
2025-06-17,Stock Award(Grant) at price 0.00 per share.,562,0
2025-06-17,Stock Award(Grant) at price 77.85 per share.,562,43752
2025-06-17,Stock Award(Grant) at price 77.85 per share.,562,43752
2025-06-17,Stock Award(Grant) at price 0.00 per share.,562,0
2025-09-09,Stock Award(Grant) at price 79.29 per share.,7,555
2025-09-09,Stock Award(Grant) at price 79.29 per share.,26,2062
2025-09-09,Stock Award(Grant) at price 79.29 per share.,312,24738
