date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 143.36 per share.,7300,1046528
2024-03-01,Stock Award(Grant) at price 143.36 per share.,9313,1335112
2024-03-01,Stock Award(Grant) at price 143.36 per share.,5704,817725
2024-03-01,Stock Award(Grant) at price 143.36 per share.,11986,1718313
2024-03-01,Stock Award(Grant) at price 143.36 per share.,5318,762388
2024-03-01,Stock Award(Grant) at price 143.36 per share.,39588,5675336
2024-03-01,Stock Award(Grant) at price 143.36 per share.,5868,841236
2024-03-04,Conversion of Exercise of derivative security at price 85.99 per share.,2625,225724
2024-03-04,Sale at price 142.68 per share.,134,19119
2024-03-04,Sale at price 146.46 per share.,2048,299950
2024-03-08,Sale at price 145.00 - 150.00 per share.,2700,398250
2024-03-14,Stock Gift at price 0.00 per share.,100,0
2024-04-01,Stock Award(Grant) at price 146.74 per share.,1329,195017
2024-05-23,Stock Award(Grant) at price 142.63 per share.,1402,199967
2024-05-23,Stock Award(Grant) at price 142.63 per share.,1402,199967
2024-05-23,Stock Award(Grant) at price 142.63 per share.,1402,199967
2024-05-23,Stock Award(Grant) at price 142.63 per share.,1402,199967
2024-05-23,Stock Award(Grant) at price 142.63 per share.,1402,199967
2024-05-23,Stock Award(Grant) at price 142.63 per share.,1402,199967
2024-05-23,Stock Award(Grant) at price 142.63 per share.,1402,199967
2024-05-23,Stock Award(Grant) at price 142.63 per share.,1402,199967
2024-05-23,Stock Award(Grant) at price 142.63 per share.,1402,199967
2024-06-07,Sale at price 148.22 per share.,677,100345
2024-07-01,Sale at price 152.58 per share.,7500,1144350
2024-08-23,Sale at price 177.01 per share.,2823,499699
2024-08-28,Sale at price 175.33 per share.,2000,350660
2024-09-12,Stock Gift at price 0.00 per share.,2250,0
2024-09-13,Conversion of Exercise of derivative security at price 65.36 - 85.99 per share.,6647,538939
2024-09-13,Sale at price 177.23 per share.,6647,1178048
2024-10-01,Sale at price 178.52 per share.,7500,1338900
2024-11-12,Stock Gift at price 0.00 per share.,180,0
2024-11-15,Sale at price 164.56 per share.,3081,507009
2024-12-12,Stock Gift at price 0.00 per share.,6775,0
2025-01-02,Sale at price 148.01 per share.,7500,1110075
2025-02-28,Stock Award(Grant) at price 152.56 per share.,9120,1391347
2025-02-28,Stock Award(Grant) at price 152.56 per share.,8666,1322085
2025-02-28,Stock Award(Grant) at price 152.56 per share.,7763,1184323
2025-02-28,Stock Award(Grant) at price 152.56 per share.,27741,4232167
2025-02-28,Stock Award(Grant) at price 152.56 per share.,9339,1424758
2025-02-28,Stock Award(Grant) at price 152.56 per share.,1278,194972
2025-02-28,Stock Award(Grant) at price 152.56 per share.,5281,805669
2025-02-28,Sale at price 152.66 per share.,80,12213
2025-02-28,Sale at price 152.66 per share.,1220,186245
2025-02-28,Stock Award(Grant) at price 152.56 per share.,11202,1708977
2025-03-13,Sale at price 149.10 per share.,672,100195
2025-04-01,Sale at price 147.45 per share.,7500,1105875
2025-05-21,Stock Award(Grant) at price 145.41 per share.,1375,199939
2025-05-21,Stock Award(Grant) at price 145.41 per share.,1375,199939
2025-05-21,Stock Award(Grant) at price 145.41 per share.,1375,199939
2025-05-21,Stock Award(Grant) at price 145.41 per share.,1375,199939
2025-05-21,Stock Award(Grant) at price 145.41 per share.,1375,199939
2025-05-21,Stock Award(Grant) at price 145.41 per share.,1375,199939
2025-05-21,Stock Award(Grant) at price 145.41 per share.,1375,199939
2025-05-21,Stock Award(Grant) at price 145.41 per share.,1375,199939
2025-05-21,Stock Award(Grant) at price 145.41 per share.,1375,199939
2025-07-01,Sale at price 150.35 per share.,7500,1127625
2025-09-11,Stock Gift at price 0.00 per share.,295,0
2025-10-01,Sale at price 141.41 per share.,7500,1060575
2025-11-06,Stock Gift at price 0.00 per share.,7692,0
2025-12-02,Stock Gift at price 0.00 per share.,70000,0
