date,transactionType,shares,value
2024-02-29,Sale at price 73.90 per share.,12000,886800.0
2024-03-01,Sale at price 73.64 per share.,4258,313559.0
2024-05-10,Sale at price 76.74 per share.,4000,306960.0
2024-05-14,Sale at price 76.53 per share.,12000,918360.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,2514,0.0
2024-05-15,,10468,
2024-05-15,Stock Award(Grant) at price 0.00 per share.,2514,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,2514,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,2514,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,2514,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,2514,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,2514,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,2514,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,2514,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,2514,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,4062,0.0
2024-05-16,Sale at price 77.76 per share.,643,50000.0
2024-05-21,Sale at price 77.41 per share.,3975,307705.0
2024-05-31,Sale at price 74.33 per share.,101,7507.0
2024-07-31,Stock Gift at price 0.00 per share.,17555,0.0
2024-08-09,Sale at price 70.95 - 77.71 per share.,30,2212.0
2024-08-14,Sale at price 79.09 per share.,7000,553630.0
2024-08-15,,10469,
2024-08-15,Sale at price 80.00 per share.,6776,542080.0
2024-08-16,Sale at price 80.65 per share.,643,51858.0
2024-08-16,Sale at price 80.65 per share.,102,8226.0
2024-08-23,Sale at price 82.91 per share.,12200,1011502.0
2024-10-14,Purchase at price 70.91 - 90.88 per share.,140,10551.0
2024-10-16,Sale at price 93.00 per share.,3500,325500.0
2024-10-17,Sale at price 92.50 per share.,500,46250.0
2024-10-18,Sale at price 91.32 per share.,13859,1265604.0
2024-11-08,Stock Award(Grant) at price 0.00 per share.,1029,0.0
2024-11-15,,10469,
2024-11-18,Sale at price 95.36 per share.,101,9631.0
2024-11-25,Sale at price 97.97 per share.,12500,1224625.0
2024-11-25,Sale at price 97.97 per share.,1500,146955.0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,5111,0.0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,7574,0.0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,8332,0.0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,2793,0.0
2025-02-14,Stock Award(Grant) at price 0.00 per share.,10907,0.0
