date,transactionType,shares,value
2024-05-08,Stock Award(Grant) at price 0.00 per share.,1794,0
2024-06-04,Stock Gift at price 0.00 per share.,215,0
2024-06-04,Stock Award(Grant) at price 112.97 per share.,30,3500
2024-06-18,Sale at price 117.00 per share.,2000,234000
2024-06-27,Conversion of Exercise of derivative security at price 69.84 per share.,1401,97842
2024-06-27,Sale at price 115.85 per share.,1401,162303
2024-06-27,Stock Award(Grant) at price 115.43 per share.,19,2225
2024-06-27,Stock Award(Grant) at price 117.56 per share.,121,14239
2024-06-27,Stock Award(Grant) at price 115.43 per share.,93,10760
2024-06-28,Stock Award(Grant) at price 0.00 - 115.43 per share.,904,37777
2024-06-28,Stock Award(Grant) at price 0.00 - 115.43 per share.,716,13063
2024-06-28,Stock Award(Grant) at price 0.00 - 115.43 per share.,616,6495
2024-06-28,Stock Award(Grant) at price 0.00 - 115.43 per share.,663,11904
2024-06-28,Stock Award(Grant) at price 0.00 - 115.43 per share.,686,20122
2024-08-26,Conversion of Exercise of derivative security at price 77.24 per share.,373,28812
2024-08-26,Stock Award(Grant) at price 115.21 per share.,30,3526
2024-09-06,Conversion of Exercise of derivative security at price 77.24 per share.,11969,924539
2024-09-06,Sale at price 102.83 per share.,11969,1230726
2024-09-13,Stock Award(Grant) at price 113.58 per share.,104,11831
2024-09-13,Sale at price 104.73 per share.,484,50689
2024-09-27,Stock Award(Grant) at price 109.51 per share.,355,38898
2024-09-27,Stock Award(Grant) at price 109.51 per share.,20,2248
2024-09-27,Stock Award(Grant) at price 109.51 per share.,127,13951
2024-09-27,Stock Award(Grant) at price 109.51 per share.,66,7259
2024-09-27,Stock Award(Grant) at price 109.51 per share.,116,12727
2024-09-27,Stock Award(Grant) at price 109.51 per share.,99,10876
2024-09-27,Stock Award(Grant) at price 109.51 per share.,191,20973
2024-10-22,Conversion of Exercise of derivative security at price 76.69 per share.,4370,335124
2024-11-25,Stock Gift at price 0.00 per share.,2000,0
2024-11-25,Stock Award(Grant) at price 114.72 per share.,415,47646
2024-11-27,Stock Gift at price 123.95 per share.,500,61975
2024-11-27,Stock Award(Grant) at price 113.52 per share.,3,432
2024-12-04,Stock Award(Grant) at price 0.00 - 111.27 per share.,14271,4828
2024-12-04,Stock Award(Grant) at price 0.00 per share.,10228,0
2024-12-04,Stock Award(Grant) at price 0.00 - 111.49 per share.,909,10685
2024-12-04,Stock Award(Grant) at price 0.00 - 114.48 per share.,16184,61075
2024-12-04,Stock Award(Grant) at price 0.00 - 113.02 per share.,10797,25763
