date,transactionType,shares,value
2024-02-27,Stock Award(Grant) at price 0.00 per share.,5847,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,16693,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,2608,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,4219,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,3944,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,5847,0
2024-02-27,Stock Award(Grant) at price 0.00 per share.,7842,0
2024-03-05,Sale at price 87.48 per share.,50000,4374025
2024-03-05,Conversion of Exercise of derivative security at price 19.09 - 19.43 per share.,10599,203883
2024-03-07,Sale at price 87.52 per share.,60000,5251302
2024-03-07,Sale at price 87.47 per share.,25689,2247030
2024-03-11,Stock Gift at price 0.00 per share.,56800,0
2024-05-06,Sale at price 96.64 per share.,10000,966444
2024-05-09,Stock Award(Grant) at price 0.00 per share.,3963,0
2024-05-09,Stock Award(Grant) at price 0.00 per share.,1455,0
2024-05-09,Stock Award(Grant) at price 0.00 per share.,2709,0
2024-05-09,Stock Award(Grant) at price 0.00 per share.,1455,0
2024-05-09,Stock Award(Grant) at price 0.00 per share.,1455,0
2024-05-09,Stock Award(Grant) at price 0.00 per share.,1455,0
2024-05-09,Stock Award(Grant) at price 0.00 per share.,2709,0
2024-05-09,Stock Award(Grant) at price 0.00 per share.,2709,0
2024-08-16,Sale at price 102.46 per share.,11460,1174170
2024-08-16,Conversion of Exercise of derivative security at price 20.84 per share.,11460,238769
2024-08-27,Stock Award(Grant) at price 0.00 per share.,1703,0
2024-08-27,Stock Award(Grant) at price 0.00 per share.,1703,0
2024-11-19,Stock Award(Grant) at price 0.00 per share.,65838,0
2024-11-19,Stock Award(Grant) at price 0.00 per share.,15676,0
2024-11-19,Stock Award(Grant) at price 0.00 per share.,65838,0
2024-11-19,Stock Award(Grant) at price 0.00 per share.,72108,0
2024-11-19,Stock Award(Grant) at price 0.00 per share.,5944,0
2024-11-19,Stock Award(Grant) at price 0.00 per share.,10450,0
2024-11-27,Stock Gift at price 0.00 per share.,5370,0
2024-12-10,Stock Gift at price 0.00 per share.,36,0
2024-12-12,Stock Gift at price 0.00 per share.,10000,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,402,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,33550,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,33550,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,31236,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,23284,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,21692,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,55532,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,7484,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,4789,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,7484,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,3744,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,15848,0
2025-03-04,Stock Award(Grant) at price 0.00 per share.,3042,0
2025-03-05,Conversion of Exercise of derivative security at price 15.84 per share.,21000,332535
2025-03-05,Sale at price 91.00 - 92.73 per share.,21000,1927335
2025-05-02,Sale at price 92.48 per share.,7636,706177
2025-05-02,Conversion of Exercise of derivative security at price 15.84 per share.,9213,145888
2025-05-02,Conversion of Exercise of derivative security at price 15.84 per share.,9213,145888
2025-05-07,Stock Award(Grant) at price 0.00 per share.,4260,0
2025-05-07,Stock Award(Grant) at price 0.00 per share.,1564,0
2025-05-07,Stock Award(Grant) at price 0.00 per share.,1564,0
2025-05-07,Stock Award(Grant) at price 0.00 per share.,2912,0
2025-05-07,Stock Award(Grant) at price 0.00 per share.,1564,0
2025-05-07,Stock Award(Grant) at price 0.00 per share.,2912,0
2025-05-07,Stock Award(Grant) at price 0.00 per share.,2912,0
2025-05-07,Stock Award(Grant) at price 0.00 per share.,1564,0
2025-05-07,Stock Award(Grant) at price 0.00 per share.,2912,0
2025-05-07,Stock Award(Grant) at price 0.00 per share.,1564,0
2025-05-09,Sale at price 94.53 per share.,16650,1573944
2025-05-09,Stock Gift at price 0.00 per share.,10,0
2025-05-09,Conversion of Exercise of derivative security at price 18.90 per share.,16650,314685
2025-05-13,Sale at price 94.01 - 94.72 per share.,99056,9329000
2025-05-16,Conversion of Exercise of derivative security at price 18.90 per share.,12630,238707
2025-05-16,Sale at price 94.58 per share.,12630,1194576
2025-08-05,Stock Gift at price 0.00 per share.,194999,0
2025-08-22,Sale at price 94.15 per share.,10000,941464
2025-10-30,Stock Gift at price 0.00 per share.,2192,0
2025-11-28,Sale at price 94.62 per share.,8000,756996
2025-12-10,Stock Gift at price 0.00 per share.,42,0
2025-12-12,Stock Gift at price 0.00 per share.,53000,0
2025-12-15,Sale at price 93.81 - 94.17 per share.,212666,19970731
2026-02-11,Sale at price 96.12 per share.,47430,4558858
2026-02-11,Conversion of Exercise of derivative security at price 27.09 - 27.13 per share.,47430,1286086
