date,transactionType,shares,value
2024-02-29,Conversion of Exercise of derivative security at price 234.38 per share.,3813,893691
2024-02-29,Sale at price 964.10 - 976.09 per share.,3813,3694328
2024-04-01,Stock Award(Grant) at price 0.00 per share.,825,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3062,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,3012,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,976,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,804,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,11410,0
2024-04-30,Stock Gift at price 0.00 per share.,1971,0
2024-05-23,Stock Gift at price 0.00 per share.,800,0
2024-06-20,Sale at price 914.38 - 917.16 per share.,511,467667
2024-09-16,Sale at price 992.23 - 1004.81 per share.,27502,27524542
2024-09-16,Conversion of Exercise of derivative security at price 276.64 per share.,46063,12742868
2024-09-30,Sale at price 1032.23 - 1043.84 per share.,12992,13481557
2024-11-01,Sale at price 1105.59 per share.,704,778337
2024-11-05,Conversion of Exercise of derivative security at price 231.20 - 311.26 per share.,9577,2620492
2024-11-05,Sale at price 1113.33 - 1122.20 per share.,9577,10705601
2024-11-06,Sale at price 1191.94 - 1193.17 per share.,253,301707
2024-11-13,Sale at price 1206.03 per share.,125,150754
2025-03-10,Sale at price 1020.07 - 1020.79 per share.,334,340775
2025-03-10,Stock Gift at price 0.00 per share.,334,0
2025-03-10,Sale at price 1020.07 - 1020.78 per share.,334,340774
2025-04-01,Stock Award(Grant) at price 0.00 per share.,10157,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,384,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,3373,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,3131,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,1169,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,865,0
2025-04-02,Sale at price 990.18 - 1006.70 per share.,1164,1160644
2025-05-01,Stock Award(Grant) at price 0.00 per share.,2881,0
2025-05-06,Sale at price 1014.51 - 1049.31 per share.,761,793615
2025-05-06,Stock Gift at price 0.00 per share.,341,0
2025-05-23,Sale at price 1075.20 per share.,280,301056
2025-05-23,Stock Gift at price 0.00 per share.,2935,0
2025-09-09,Sale at price 992.36 - 993.22 per share.,500,496430
2025-12-04,Stock Gift at price 0.00 per share.,3977,0
2025-12-05,Conversion of Exercise of derivative security at price 311.26 per share.,30663,9544165
2025-12-05,Sale at price 962.93 - 978.41 per share.,26686,25957458
2025-12-16,Sale at price 1023.93 per share.,195,199666
