date,transactionType,shares,value
2024-03-06,Sale at price 36.65 per share.,5000,183250
2024-04-30,Stock Award(Grant) at price 0.00 per share.,10036,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4823,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4823,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4823,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4823,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4823,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4823,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4823,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4823,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4823,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4823,0
2024-05-09,Sale at price 39.61 per share.,38200,1513102
2024-06-07,Stock Gift at price 0.00 per share.,2000,0
2024-09-13,Sale at price 44.79 per share.,2000,89580
2024-10-01,Sale at price 45.29 per share.,2000,90580
2024-10-11,Conversion of Exercise of derivative security at price 49.15 per share.,4373,214933
2024-10-15,Conversion of Exercise of derivative security at price 49.15 per share.,153177,7528650
2024-11-01,Sale at price 52.71 per share.,2000,105420
2024-11-08,Sale at price 56.30 - 56.31 per share.,7951,447650
2024-11-08,Sale at price 56.48 per share.,6684,377512
2024-11-18,Conversion of Exercise of derivative security at price 49.15 per share.,2507,123219
2024-11-18,Stock Gift at price 0.00 per share.,15500,0
2024-12-02,Sale at price 58.60 per share.,2000,117200
2025-01-02,Sale at price 54.50 per share.,2000,109000
2025-02-03,Sale at price 54.92 per share.,2000,109840
2025-02-20,Stock Award(Grant) at price 58.45 per share.,4013,234560
2025-02-20,Stock Award(Grant) at price 58.45 per share.,13473,787497
2025-02-20,Stock Award(Grant) at price 58.45 per share.,11976,699997
2025-02-20,Stock Award(Grant) at price 58.45 per share.,71856,4199983
2025-02-20,Stock Award(Grant) at price 58.45 per share.,12831,749972
2025-02-20,Stock Award(Grant) at price 58.45 per share.,16253,949988
2025-02-20,Stock Award(Grant) at price 58.45 per share.,29940,1749993
2025-02-20,Stock Award(Grant) at price 58.45 per share.,11976,699997
2025-02-20,Stock Award(Grant) at price 58.45 per share.,35928,2099992
2025-02-20,Stock Award(Grant) at price 58.45 per share.,24808,1450028
2025-02-24,Conversion of Exercise of derivative security at price 57.33 per share.,329337,18880890
2025-02-24,Conversion of Exercise of derivative security at price 57.33 per share.,109188,6259748
2025-02-24,Conversion of Exercise of derivative security at price 57.33 per share.,35413,2030227
2025-02-24,Conversion of Exercise of derivative security at price 57.33 per share.,79678,4567940
2025-02-24,Conversion of Exercise of derivative security at price 57.33 per share.,47218,2707008
2025-02-24,Conversion of Exercise of derivative security at price 57.33 per share.,8003,458812
2025-02-24,Conversion of Exercise of derivative security at price 57.33 per share.,8026,460131
2025-02-24,Conversion of Exercise of derivative security at price 57.33 per share.,41315,2368589
2025-02-24,Conversion of Exercise of derivative security at price 57.33 per share.,70825,4060397
2025-02-27,Sale at price 56.46 per share.,26000,1467960
2025-03-03,Sale at price 58.49 per share.,2000,116980
2025-03-04,Sale at price 57.50 per share.,8896,511520
2025-03-07,Sale at price 53.04 per share.,96687,5128278
2025-03-12,Sale at price 56.94 per share.,8000,455520
2025-03-14,Stock Gift at price 0.00 per share.,2000,0
2025-04-01,Stock Award(Grant) at price 60.57 per share.,9906,600006
