date,transactionType,shares,value
2024-05-07,Stock Award(Grant) at price 0.00 per share.,745,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,745,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,745,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,745,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,745,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,970,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,745,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,745,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,745,0
2025-02-11,Stock Award(Grant) at price 196.45 per share.,657,129068
2025-02-11,Stock Award(Grant) at price 196.45 per share.,862,169340
2025-02-11,Stock Award(Grant) at price 196.45 per share.,345,67775
2025-02-11,Stock Award(Grant) at price 196.45 per share.,7053,1385562
2025-02-11,Stock Award(Grant) at price 196.45 per share.,777,152642
2025-02-20,Stock Award(Grant) at price 0.00 per share.,830,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1025,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,865,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1725,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,775,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,7760,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,180,0
2025-02-21,Stock Award(Grant) at price 0.00 per share.,180,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,895,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,1165,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,895,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,895,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,895,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,895,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,895,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,895,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,895,0
2025-05-30,Stock Award(Grant) at price 0.00 per share.,2765,0
2025-06-05,Sale at price 180.89 per share.,250,45222
2025-08-07,Purchase at price 159.61 per share.,2500,399026
2025-11-05,Purchase at price 169.41 per share.,600,101647
2026-01-05,Stock Award(Grant) at price 0.00 per share.,16595,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,1055,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,1055,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,1205,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,2410,0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,275,0
2026-02-20,Stock Award(Grant) at price 0.00 per share.,9040,0
