date,transactionType,shares,value
2024-03-04,Stock Award(Grant) at price 0.00 per share.,3660,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,117959,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,41422,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,4813,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,19537,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,2093,0
2024-03-04,Stock Award(Grant) at price 0.00 per share.,10242,0
2024-03-28,Stock Award(Grant) at price 0.00 per share.,196,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2873,0
2024-06-28,Stock Award(Grant) at price 0.00 per share.,259,0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,229,0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,229,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,2935,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,1679,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,4193,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,13416,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,25155,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,93907,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,6324,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,738,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,422,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,6324,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,7589,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,10119,0
2025-03-05,Stock Award(Grant) at price 0.00 per share.,37943,0
2025-03-13,Sale at price 59.61 per share.,3491,208099
2025-03-31,Stock Award(Grant) at price 0.00 per share.,216,0
2025-04-14,Stock Award(Grant) at price 0.00 per share.,8163,0
2025-04-14,Stock Award(Grant) at price 0.00 per share.,10436,0
2025-04-14,Stock Award(Grant) at price 0.00 per share.,12481,0
2025-04-14,Stock Award(Grant) at price 0.00 per share.,66539,0
2025-05-09,Purchase at price 54.00 per share.,200,10800
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,3022,0
2025-05-21,Sale at price 56.29 per share.,1333,75036
2025-06-30,Stock Award(Grant) at price 0.00 per share.,287,0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,315,0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,318,0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,636,0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,43450,0
2025-11-05,Purchase at price 44.46 per share.,2245,99824
2025-11-10,Purchase at price 46.79 per share.,7500,350924
2025-11-26,Purchase at price 47.18 per share.,45,2123
2025-12-31,Stock Award(Grant) at price 0.00 per share.,308,0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,616,0
2026-02-20,Purchase at price 49.01 per share.,100,4901
