date,transactionType,shares,value
2024-02-28,Stock Award(Grant) at price 0.00 per share.,31792,0.0
2024-02-28,,121433,
2024-02-28,Stock Award(Grant) at price 0.00 per share.,43396,0.0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,15180,0.0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,23049,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,11955,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,11955,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,11955,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,11955,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,11955,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,11955,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,11955,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,11955,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,11955,0.0
2024-05-15,Stock Award(Grant) at price 0.00 per share.,11955,0.0
2024-08-30,Conversion of Exercise of derivative security at price 17.09 per share.,23698,404999.0
2024-08-30,Conversion of Exercise of derivative security at price 17.09 per share.,15104,258127.0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,25497,0.0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,49273,0.0
2024-08-30,Conversion of Exercise of derivative security at price 17.09 per share.,25497,435744.0
2024-08-30,Stock Award(Grant) at price 0.00 per share.,23698,0.0
2024-10-25,Stock Gift at price 0.00 per share.,30727,0.0
2025-01-15,Stock Award(Grant) at price 0.00 per share.,29188,0.0
2025-01-15,Conversion of Exercise of derivative security at price 17.05 per share.,29188,497655.0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,2534,0.0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,5003,0.0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,30463,0.0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,59355,0.0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,15343,0.0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,9212,0.0
2025-02-28,,78663,
2025-02-28,Conversion of Exercise of derivative security at price 17.39 per share.,17658,307073.0
2025-02-28,Conversion of Exercise of derivative security at price 17.39 per share.,42748,743388.0
2025-02-28,Conversion of Exercise of derivative security at price 17.39 per share.,5003,87002.0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,8641,0.0
2025-03-14,Conversion of Exercise of derivative security at price 15.28 per share.,8641,132034.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,12728,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,12728,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,12728,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,12728,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,12728,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,12728,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,12728,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,12728,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,12728,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,12728,0.0
2025-08-27,Stock Gift at price 0.00 per share.,34764,0.0
2025-08-29,Conversion of Exercise of derivative security at price 21.89 per share.,25497,558129.0
2025-08-29,Conversion of Exercise of derivative security at price 21.89 per share.,8731,191122.0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,44676,0.0
2025-08-29,Stock Award(Grant) at price 0.00 per share.,56573,0.0
2025-09-10,Sale at price 22.12 per share.,103192,2282710.0
2025-10-16,Stock Award(Grant) at price 0.00 per share.,28248,0.0
2025-10-16,Conversion of Exercise of derivative security at price 22.80 per share.,28248,644054.0
2025-10-31,Sale at price 23.56 per share.,160000,3768832.0
2025-12-11,Stock Gift at price 0.00 per share.,18800,0.0
2026-01-15,Stock Award(Grant) at price 0.00 per share.,29189,0.0
2026-01-15,Conversion of Exercise of derivative security at price 29.39 per share.,29189,857865.0
