date,transactionType,shares,value
2024-02-29,Sale at price 80.06 - 85.44 per share.,813402,66953355
2024-03-01,Sale at price 80.33 - 81.35 per share.,15522,1255550
2024-03-01,Conversion of Exercise of derivative security at price 51.65 per share.,6000,309900
2024-03-01,Sale at price 78.23 per share.,6000,469380
2024-03-07,Stock Gift at price 0.00 per share.,13280,0
2024-03-08,Sale at price 80.07 per share.,241785,19359846
2024-03-20,Stock Award(Grant) at price 0.00 per share.,79527,0
2024-03-20,Stock Award(Grant) at price 0.00 per share.,4772,0
2024-03-20,Stock Award(Grant) at price 0.00 per share.,15906,0
2024-03-20,Stock Award(Grant) at price 0.00 per share.,12725,0
2024-03-20,Stock Award(Grant) at price 0.00 per share.,11134,0
2024-03-20,Stock Award(Grant) at price 0.00 per share.,21314,0
2024-03-20,Stock Award(Grant) at price 0.00 per share.,10180,0
2024-03-22,Sale at price 81.80 per share.,28042,2293695
2024-03-22,Sale at price 81.80 per share.,5096,416827
2024-03-22,Sale at price 81.80 per share.,2505,204896
2024-03-22,Sale at price 81.80 per share.,7117,582135
2024-03-22,Sale at price 81.80 per share.,8258,675463
2024-03-22,Sale at price 81.80 per share.,5898,482427
2024-03-22,Sale at price 81.80 per share.,3973,324972
2024-04-09,Sale at price 82.43 per share.,3520,290154
2024-04-17,Sale at price 75.76 per share.,366,27729
2024-04-17,Sale at price 75.76 per share.,54,4091
2024-04-17,Sale at price 75.76 per share.,71,5379
2024-04-17,Sale at price 75.76 per share.,27,2046
2024-04-17,Sale at price 75.76 per share.,79,5985
2024-04-17,Sale at price 75.76 per share.,95,7197
2024-04-17,Sale at price 75.76 per share.,111,8409
2024-06-03,Sale at price 85.81 per share.,2000,171628
2024-06-03,Sale at price 80.21 - 86.50 per share.,3000000,246713151
2024-06-04,Stock Gift at price 0.00 per share.,287250,0
2024-06-06,Conversion of Exercise of derivative security at price 29.91 per share.,2319,69361
2024-06-06,Sale at price 88.12 per share.,2319,204350
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2258,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2258,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2258,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2258,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2258,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2258,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2258,0
2024-06-12,Stock Award(Grant) at price 0.00 per share.,2258,0
