date,transactionType,shares,value
2024-02-29,Stock Award(Grant) at price 0.00 per share.,813,0.0
2024-02-29,Stock Award(Grant) at price 0.00 per share.,338,0.0
2024-02-29,Stock Award(Grant) at price 0.00 per share.,4568,0.0
2024-03-01,Conversion of Exercise of derivative security at price 118.12 per share.,3400,401608.0
2024-03-01,Sale at price 140.94 per share.,3400,479196.0
2024-04-17,,1174,
2024-04-17,,1174,
2024-04-17,Conversion of Exercise of derivative security at price 134.96 per share.,1174,158443.0
2024-04-17,Conversion of Exercise of derivative security at price 134.96 per share.,1174,158443.0
2024-04-17,Conversion of Exercise of derivative security at price 134.96 per share.,1174,158443.0
2024-04-17,Conversion of Exercise of derivative security at price 134.96 per share.,1174,158443.0
2024-04-17,,1174,
2024-04-17,Conversion of Exercise of derivative security at price 134.96 per share.,645,87049.0
2024-04-17,Conversion of Exercise of derivative security at price 134.96 per share.,645,87049.0
2024-04-17,Conversion of Exercise of derivative security at price 134.96 per share.,1174,158443.0
2024-05-08,Purchase at price 133.24 per share.,2061,274615.0
2024-05-13,,1635,
2024-10-31,Sale at price 125.80 per share.,1985,249713.0
2025-02-14,Conversion of Exercise of derivative security at price 118.12 per share.,4800,566976.0
2025-02-14,Sale at price 118.35 per share.,4800,568080.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,1056,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,1056,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,1056,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,552,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,3328,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,2496,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,7766,0.0
2025-04-16,,1368,
2025-04-16,,1368,
2025-04-16,,1368,
2025-04-16,Conversion of Exercise of derivative security at price 98.42 per share.,1368,134639.0
2025-04-16,Conversion of Exercise of derivative security at price 98.42 per share.,1368,134639.0
2025-04-16,Conversion of Exercise of derivative security at price 98.42 per share.,1368,134639.0
2025-04-16,Conversion of Exercise of derivative security at price 98.42 per share.,1368,134639.0
2025-04-16,Conversion of Exercise of derivative security at price 98.42 per share.,1041,102455.0
2025-04-16,Conversion of Exercise of derivative security at price 98.42 per share.,1368,134639.0
2025-04-16,Conversion of Exercise of derivative security at price 98.42 per share.,1368,134639.0
2025-04-16,Conversion of Exercise of derivative security at price 98.42 per share.,1368,134639.0
2025-05-13,,1635,
2025-11-11,,1538,
2026-01-15,Conversion of Exercise of derivative security at price 95.00 per share.,5200,494000.0
2026-01-15,Sale at price 110.00 per share.,5200,572000.0
2026-01-29,Conversion of Exercise of derivative security at price 95.00 per share.,2250,213750.0
2026-01-29,Sale at price 115.59 per share.,2250,260078.0
2026-02-04,Sale at price 125.00 per share.,29672,3709000.0
2026-02-04,Conversion of Exercise of derivative security at price 101.50 - 116.32 per share.,29672,3264715.0
2026-02-13,Conversion of Exercise of derivative security at price 109.74 - 119.52 per share.,49656,5746532.0
2026-02-13,Sale at price 130.92 - 131.10 per share.,78095,10230078.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,1830,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,1986,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,756,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,756,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,4865,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,2920,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,1098,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,1830,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,10054,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,25408,0.0
2026-02-20,Sale at price 124.61 per share.,3594,447848.0
