date,transactionType,shares,value
2024-05-02,Conversion of Exercise of derivative security at price 128.80 per share.,381,49073.0
2024-05-02,,2262,
2024-05-03,,2658,
2024-05-03,,912,
2024-05-03,Conversion of Exercise of derivative security at price 127.51 per share.,887,113101.0
2024-05-03,,27126,
2024-08-05,Conversion of Exercise of derivative security at price 115.20 per share.,36901,4250995.0
2025-01-27,Stock Award(Grant) at price 97.94 per share.,10246,1003493.0
2025-01-27,Stock Award(Grant) at price 97.94 per share.,32621,3194901.0
2025-01-27,Stock Award(Grant) at price 97.94 per share.,23432,2294930.0
2025-01-27,Stock Award(Grant) at price 97.94 per share.,9446,925141.0
2025-01-27,Stock Award(Grant) at price 97.94 per share.,28158,2757795.0
2025-01-27,Stock Award(Grant) at price 97.94 per share.,2586,253273.0
2025-01-27,Stock Award(Grant) at price 97.94 per share.,8664,848552.0
2025-01-27,Stock Award(Grant) at price 97.94 per share.,28136,2755640.0
2025-01-27,Stock Award(Grant) at price 97.94 per share.,25423,2489929.0
2025-01-27,Stock Award(Grant) at price 97.94 per share.,25438,2491398.0
2025-01-27,Stock Award(Grant) at price 97.94 per share.,95275,9331234.0
2025-02-05,Purchase at price 88.50 per share.,15000,1327500.0
2025-02-06,Purchase at price 88.25 per share.,2832,250000.0
2025-02-06,Sale at price 88.76 per share.,2361,209551.0
2025-02-07,,13002,
2025-02-13,Sale at price 85.34 per share.,6000,512057.0
2025-02-19,Sale at price 84.09 per share.,8500,714745.0
2025-04-25,Conversion of Exercise of derivative security at price 58.08 per share.,5000,290400.0
2025-04-25,Sale at price 82.76 per share.,4262,352723.0
2025-04-30,,11350,
2025-05-02,Conversion of Exercise of derivative security at price 83.18 per share.,2050,170519.0
2025-05-02,,845,
2025-05-02,Conversion of Exercise of derivative security at price 83.26 - 84.71 per share.,4325,363091.0
2025-08-04,Conversion of Exercise of derivative security at price 79.29 per share.,17119,1357366.0
2025-08-04,Conversion of Exercise of derivative security at price 79.29 per share.,36903,2926039.0
2025-11-03,Sale at price 83.59 per share.,8614,720040.0
2025-11-10,Sale at price 87.00 per share.,7085,616395.0
2026-01-26,Stock Award(Grant) at price 107.40 per share.,13880,1490712.0
2026-01-26,Stock Award(Grant) at price 107.40 per share.,12264,1317154.0
2026-01-26,Stock Award(Grant) at price 107.40 per share.,47434,5094412.0
2026-01-26,Stock Award(Grant) at price 107.40 per share.,1066,114488.0
2026-01-26,Stock Award(Grant) at price 107.40 per share.,5703,612502.0
2026-01-26,Stock Award(Grant) at price 107.40 per share.,5026,539792.0
2026-01-26,Stock Award(Grant) at price 107.40 per share.,15852,1702505.0
2026-01-26,Stock Award(Grant) at price 107.40 per share.,20469,2198371.0
2026-01-26,Stock Award(Grant) at price 107.40 per share.,6112,656429.0
2026-01-26,Stock Award(Grant) at price 107.40 per share.,11583,1244014.0
2026-01-26,Stock Award(Grant) at price 107.40 per share.,9865,1059501.0
2026-02-04,Sale at price 118.77 per share.,15087,1791824.0
2026-02-04,Conversion of Exercise of derivative security at price 56.04 per share.,15087,845475.0
2026-02-04,Sale at price 119.61 per share.,41997,5023312.0
2026-02-04,Sale at price 119.68 per share.,6400,765920.0
2026-02-04,Conversion of Exercise of derivative security at price 62.07 per share.,4000,248280.0
2026-02-04,Sale at price 117.38 - 118.35 per share.,47434,5599327.0
2026-02-04,Conversion of Exercise of derivative security at price 53.06 per share.,41997,2228361.0
2026-02-05,Sale at price 121.88 per share.,20000,2437676.0
2026-02-06,Sale at price 120.92 per share.,37685,4557025.0
2026-02-06,Sale at price 121.87 per share.,15000,1827992.0
2026-02-06,Conversion of Exercise of derivative security at price 77.62 per share.,5000,388100.0
2026-02-06,Sale at price 121.90 per share.,5000,609525.0
2026-02-09,Conversion of Exercise of derivative security at price 119.15 per share.,121573,14485690.0
2026-02-09,Sale at price 119.15 per share.,121573,14485690.0
2026-02-09,Sale at price 118.41 per share.,10000,1184101.0
2026-02-10,Sale at price 117.52 per share.,10235,1202844.0
2026-02-12,Sale at price 121.46 per share.,10000,1214562.0
