date,transactionType,shares,value
2024-11-25,Conversion of Exercise of derivative security at price 46.23 - 68.83 per share.,47268,3066993.0
2024-11-25,Sale at price 100.40 - 102.25 per share.,68954,6994034.0
2024-12-02,Sale at price 101.82 per share.,750,76365.0
2024-12-02,Sale at price 101.83 - 104.88 per share.,20000,2056545.0
2024-12-09,,2814,
2024-12-09,,201,
2024-12-09,,599,
2024-12-09,,958,
2024-12-09,,499,
2024-12-10,Sale at price 98.85 per share.,75,7414.0
2024-12-11,,941,
2024-12-11,Conversion of Exercise of derivative security at price 98.39 per share.,678,66708.0
2024-12-11,,3318,
2024-12-11,,988,
2024-12-11,,1694,
2024-12-12,Sale at price 98.46 per share.,141,13883.0
2025-01-02,Sale at price 86.28 - 87.23 per share.,20000,1733019.0
2025-02-03,Sale at price 93.68 - 95.16 per share.,20000,1882678.0
2025-02-20,,5905,
2025-02-20,,11808,
2025-02-20,,4428,
2025-02-20,,4428,
2025-02-21,,25851,
2025-03-03,Sale at price 100.08 - 103.24 per share.,20000,2031474.0
2025-03-03,Sale at price 102.95 per share.,750,77212.0
2025-03-07,,599,
2025-03-07,,958,
2025-03-07,,201,
2025-03-07,,499,
2025-03-07,,2814,
2025-03-11,,941,
2025-03-11,,678,
2025-03-11,,3318,
2025-03-11,,988,
2025-03-11,,1694,
2025-03-21,,3514,
2025-04-01,Sale at price 84.14 - 84.77 per share.,20000,1691119.0
2025-05-22,Sale at price 111.26 per share.,6410,713148.0
2025-05-22,Sale at price 106.00 - 111.06 per share.,70000,7663048.0
2025-05-22,Sale at price 108.71 per share.,10446,1135559.0
2025-05-22,Sale at price 106.00 - 111.06 per share.,70000,7663048.0
2025-05-27,Sale at price 115.00 per share.,4201,483115.0
2025-05-30,Conversion of Exercise of derivative security at price 87.34 per share.,26816,2342109.0
2025-05-30,Sale at price 117.17 - 117.86 per share.,51834,6087785.0
2025-06-02,Sale at price 119.00 per share.,24190,2878646.0
2025-06-02,Sale at price 117.01 per share.,750,87758.0
2025-06-03,Conversion of Exercise of derivative security at price 54.78 per share.,50000,2739000.0
2025-06-03,Conversion of Exercise of derivative security at price 54.78 per share.,100000,5478000.0
2025-06-03,Sale at price 117.94 - 120.27 per share.,70000,8391088.0
2025-06-04,Conversion of Exercise of derivative security at price 64.31 - 87.34 per share.,66386,4944688.0
2025-06-04,Sale at price 120.00 - 125.00 per share.,74727,9284374.0
2025-06-05,Sale at price 128.04 per share.,2693,344801.0
2025-06-09,,958,
2025-06-09,Conversion of Exercise of derivative security at price 130.17 per share.,599,77972.0
2025-06-09,Sale at price 130.00 per share.,3594,467220.0
2025-06-09,,201,
2025-06-09,Conversion of Exercise of derivative security at price 54.78 per share.,57161,2977129.0
2025-06-09,Sale at price 130.19 per share.,54347,7075425.0
2025-06-09,,499,
2025-06-11,,941,
2025-06-11,Sale at price 129.05 per share.,1723,222353.0
2025-06-11,,1694,
2025-06-11,Sale at price 129.05 per share.,1723,222353.0
2025-06-11,Conversion of Exercise of derivative security at price 64.31 - 87.34 per share.,2711,120419.0
2025-06-11,,3318,
2025-06-11,,678,
2025-06-11,,988,
2025-06-16,Sale at price 130.00 per share.,599,77870.0
2025-07-01,Sale at price 143.41 - 145.26 per share.,20000,2893119.0
2025-07-11,Conversion of Exercise of derivative security at price 64.31 - 87.34 per share.,1725,120552.0
2025-07-11,Sale at price 144.00 per share.,1725,248400.0
2025-07-22,,6930,
2025-08-01,Sale at price 155.00 per share.,5905,915275.0
2025-08-01,Sale at price 151.63 - 156.42 per share.,20000,3074963.0
2025-08-01,Sale at price 148.87 - 156.57 per share.,4625,714145.0
2025-08-06,Sale at price 150.50 per share.,2500,376250.0
2025-08-11,Sale at price 151.61 per share.,1724,261376.0
2025-08-11,Conversion of Exercise of derivative security at price 64.31 - 87.34 per share.,1724,120483.0
2025-09-02,Sale at price 164.64 - 170.01 per share.,750,126599.0
2025-09-02,Sale at price 164.80 - 170.19 per share.,20000,3379482.0
2025-09-09,,3475,
2025-09-09,,26034,
2025-09-09,,5824,
2025-09-09,,13072,
2025-09-09,,5470,
2025-09-10,Sale at price 191.53 per share.,6781,1298765.0
2025-09-11,Sale at price 193.30 per share.,3732,721396.0
2025-09-12,,2694,
2025-09-12,,68489,
2025-09-12,Conversion of Exercise of derivative security at price 64.31 - 87.34 per share.,16583,120552.0
2025-09-12,,23883,
2025-09-12,Sale at price 193.92 - 197.85 per share.,15347,3004950.0
2025-09-12,,7876,
2025-09-16,Sale at price 211.26 per share.,377,79645.0
2025-10-01,Sale at price 234.09 - 257.83 per share.,20000,4997981.0
2025-10-13,Sale at price 225.56 per share.,1410,318040.0
2025-10-13,Conversion of Exercise of derivative security at price 64.31 - 68.83 per share.,1410,93082.0
2025-10-17,,2693,
2025-10-17,,2693,
2025-10-17,,2693,
2025-10-17,,2693,
2025-10-17,,3427,
2025-10-17,,2693,
2025-10-17,,2693,
2025-10-17,,2693,
2025-10-17,,2693,
2025-10-17,,2693,
2025-10-22,,1237,
2025-10-24,,470,
2025-10-30,Sale at price 272.14 per share.,7078,1926209.0
2025-10-31,Sale at price 269.10 per share.,1250,336375.0
2025-11-03,Sale at price 254.44 - 268.65 per share.,20000,5256463.0
2025-11-03,Sale at price 266.41 per share.,2046,545084.0
2025-11-05,Sale at price 270.00 per share.,6000,1620000.0
2025-11-10,Sale at price 294.56 per share.,5000,1472825.0
2025-11-11,Conversion of Exercise of derivative security at price 64.31 - 68.83 per share.,1412,93215.0
2025-11-11,Sale at price 288.98 per share.,697,201419.0
2025-11-11,Sale at price 288.98 per share.,1412,408040.0
2025-11-12,Conversion of Exercise of derivative security at price 64.31 - 101.34 per share.,52529,4246438.0
2025-11-12,Sale at price 279.69 - 296.09 per share.,54021,15404707.0
2025-11-13,Sale at price 260.03 - 275.69 per share.,8002,2134046.0
2025-12-01,Sale at price 267.27 - 274.89 per share.,20000,5420577.0
2025-12-02,Sale at price 272.91 per share.,750,204682.0
2025-12-09,,1130,
2025-12-09,,580,
2025-12-09,,5230,
2025-12-09,,1262,
2025-12-09,,2473,
2025-12-11,Sale at price 295.90 per share.,2010,594759.0
2025-12-11,Conversion of Exercise of derivative security at price 64.31 - 68.83 per share.,2400,93146.0
2025-12-11,,1695,
2025-12-11,,678,
2025-12-11,,941,
2025-12-11,,3319,
2025-12-15,Sale at price 291.89 per share.,113,32984.0
2026-01-02,Sale at price 281.09 - 289.03 per share.,20000,5711245.0
2026-01-12,Conversion of Exercise of derivative security at price 64.31 - 68.83 per share.,1412,93215.0
2026-01-12,Sale at price 299.31 per share.,1412,422626.0
2026-01-22,,1237,
2026-01-26,Sale at price 348.85 per share.,673,234776.0
2026-01-29,Sale at price 440.24 - 444.59 per share.,20195,8931995.0
2026-01-29,Conversion of Exercise of derivative security at price 101.34 per share.,9433,955940.0
2026-01-30,Sale at price 448.02 per share.,925,414423.0
2026-02-02,Sale at price 401.10 - 434.31 per share.,20000,8585359.0
2026-02-20,,4427,
2026-02-20,,4427,
2026-02-20,,11807,
2026-02-20,,5905,
2026-02-20,,25850,
2026-02-23,Sale at price 416.48 per share.,5846,2434740.0
