date,transactionType,shares,value
2024-03-11,Stock Award(Grant) at price 0.00 per share.,10903,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,5815,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,30894,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,4770,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,9086,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,10903,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,7269,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,4724,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,18173,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,3180,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,3180,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,5451,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,2907,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,4543,0
2024-08-08,Stock Award(Grant) at price 0.00 per share.,47997,0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,21060,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,14631,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,42675,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,8291,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,6340,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,4741,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,7315,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,4267,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,24386,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,10973,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,6828,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,3657,0
2025-02-20,Sale at price 180.69 per share.,3158,570759
2025-02-24,Stock Award(Grant) at price 0.00 per share.,20161,0
2025-02-26,Sale at price 179.02 per share.,1500,268530
2025-05-01,Sale at price 184.01 per share.,2000,368018
2025-05-01,Sale at price 183.78 per share.,16768,3081580
2025-05-02,Sale at price 187.01 per share.,3899,729164
2025-05-06,Sale at price 186.00 per share.,3000,558009
2025-05-13,Sale at price 202.87 per share.,3205,650198
2025-05-15,Sale at price 206.28 per share.,640,132019
2025-08-08,Sale at price 229.94 per share.,3770,867069
2025-08-15,Stock Award(Grant) at price 0.00 per share.,21373,0
2025-08-19,Purchase at price 226.10 per share.,2200,497420
2025-11-06,Sale at price 197.66 per share.,1366,270009
2025-11-24,Purchase at price 178.88 per share.,554,99102
2026-02-04,Sale at price 236.00 per share.,2731,644598
2026-02-05,Sale at price 233.99 per share.,10496,2456150
2026-02-17,Stock Award(Grant) at price 0.00 per share.,9248,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,13006,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,18788,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,28904,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,5058,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,3721,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,58097,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,9826,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,4334,0
2026-02-17,Sale at price 243.37 per share.,6281,1528613
2026-02-17,Stock Award(Grant) at price 0.00 per share.,7225,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,13006,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,7515,0
2026-02-17,Stock Award(Grant) at price 0.00 per share.,8381,0
