date,transactionType,shares,value
2024-03-15,Purchase at price 28.79 - 28.85 per share.,10000,288080
2024-04-01,Stock Award(Grant) at price 0.00 per share.,52,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,207,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,173,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,517,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,431,0
2024-04-01,Stock Award(Grant) at price 0.00 per share.,388,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,7132,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,7132,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,7132,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,7132,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,7132,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,7132,0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,213,0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,755,0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,54,0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,178,0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,444,0
2024-07-01,Stock Award(Grant) at price 0.00 per share.,400,0
2024-09-12,Sale at price 33.61 per share.,12500,420125
2024-10-01,Stock Award(Grant) at price 0.00 per share.,46,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,182,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,340,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,378,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,151,0
2024-10-01,Stock Award(Grant) at price 0.00 per share.,567,0
2024-12-17,Stock Gift at price 0.00 per share.,20000,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,172,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,430,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,645,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,387,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,207,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,52,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,74756,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,237429,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,85730,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,93398,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,9533,0
2025-02-24,Stock Gift at price 0.00 per share.,20000,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,268,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,391,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,586,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,352,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,188,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,114,0
2025-04-29,Stock Award(Grant) at price 0.00 per share.,6195,0
2025-04-29,Stock Award(Grant) at price 0.00 per share.,6195,0
2025-04-29,Stock Award(Grant) at price 0.00 per share.,6195,0
2025-04-29,Stock Award(Grant) at price 0.00 per share.,6195,0
2025-04-29,Stock Award(Grant) at price 0.00 per share.,6195,0
2025-04-29,Stock Award(Grant) at price 0.00 per share.,6195,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,186,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,93,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,348,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,387,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,232,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,580,0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,339,0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,442,0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,1106,0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,351,0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,251,0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,188,0
2025-12-19,Stock Gift at price 0.00 per share.,20000,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,893,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,402,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,241,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,469,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,148,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,313,0
2026-02-24,Stock Award(Grant) at price 0.00 per share.,30309,0
