date,transactionType,shares,value
2024-02-28,Conversion of Exercise of derivative security at price 119.04 per share.,150000,17856000.0
2024-02-29,Sale at price 136.50 per share.,2778,379188.0
2024-02-29,Conversion of Exercise of derivative security at price 104.50 per share.,2903,303364.0
2024-04-05,,474,
2024-04-15,,1529,
2024-05-15,,10110,
2024-05-15,Sale at price 112.71 per share.,6722,757657.0
2024-05-15,,4428,
2024-05-15,,8496,
2024-05-15,,3771,
2024-05-15,,962,
2024-05-31,,870,
2024-05-31,,1984,
2024-05-31,,1114,
2024-05-31,,1984,
2024-05-31,,870,
2024-05-31,,500000,
2024-05-31,,1984,
2024-05-31,,1984,
2024-05-31,,1984,
2024-05-31,,870,
2024-05-31,,1984,
2024-06-03,Sale at price 113.38 per share.,544,61679.0
2024-07-15,,1529,
2024-08-15,,3773,
2024-08-15,,961,
2024-08-15,,8497,
2024-08-15,Sale at price 131.50 - 132.11 per share.,45891,6054846.0
2024-08-15,,10110,
2024-08-15,Conversion of Exercise of derivative security at price 104.50 per share.,50320,4795610.0
2024-08-19,Sale at price 134.60 per share.,5417,729138.0
2024-08-19,Sale at price 131.03 - 135.09 per share.,5725,770454.0
2024-08-19,Conversion of Exercise of derivative security at price 104.50 per share.,5000,522500.0
2024-09-27,Sale at price 150.21 per share.,10000,1502061.0
2024-10-04,Sale at price 150.18 per share.,10000,1501788.0
2024-10-15,,1529,
2024-10-25,,861,
2024-11-01,Sale at price 156.76 - 157.33 per share.,10000,1568656.0
2024-11-12,Sale at price 180.59 - 182.05 per share.,57244,10368990.0
2024-11-12,Conversion of Exercise of derivative security at price 104.50 per share.,57244,5981998.0
2024-11-14,Sale at price 181.99 per share.,7000,1273940.0
2024-11-15,,4428,
2024-11-15,,8497,
2024-11-15,Conversion of Exercise of derivative security at price 104.50 per share.,7963,731500.0
2024-11-15,,3772,
2024-11-15,,10112,
2024-11-22,Sale at price 180.00 - 185.00 per share.,5536,1014405.0
2024-11-22,Sale at price 185.96 per share.,727,135189.0
2024-12-02,Sale at price 183.53 - 186.57 per share.,10000,1846553.0
2025-01-02,Sale at price 183.68 - 187.61 per share.,10000,1851528.0
2025-01-15,,1529,
2025-02-03,Sale at price 166.77 - 170.86 per share.,10000,1697940.0
2025-02-12,Sale at price 203.00 per share.,4869,988407.0
2025-02-14,,10111,
2025-02-14,,4430,
2025-02-14,,962,
2025-02-14,,8499,
2025-02-14,,718,
2025-02-19,Sale at price 205.70 per share.,5000,1028500.0
2025-03-03,Sale at price 193.17 - 199.77 per share.,10000,1962673.0
2025-03-04,Sale at price 191.17 per share.,691,132098.0
2025-03-05,Stock Gift at price 0.00 per share.,1000,0.0
2025-03-14,,4631,
2025-04-15,,1529,
2025-05-15,,9255,
2025-05-15,,5002,
2025-05-15,,13173,
2025-05-15,,2359,
2025-05-15,,1125,
2025-05-30,,1609,
2025-05-30,,2253,
2025-05-30,,2253,
2025-05-30,,1609,
2025-05-30,,2253,
2025-05-30,,2253,
2025-05-30,,2253,
2025-05-30,,1609,
2025-05-30,,2253,
2025-07-15,,1529,
2025-08-13,Sale at price 200.84 - 205.57 per share.,5964,1210382.0
2025-08-15,,2359,
2025-08-15,,1129,
2025-08-15,,13174,
2025-08-15,,9257,
2025-08-15,,5003,
2025-08-19,Sale at price 207.78 per share.,3000,623329.0
2025-08-20,Sale at price 205.88 per share.,852,175412.0
2025-08-26,Stock Gift at price 0.00 per share.,374,0.0
2025-10-15,,1530,
2025-10-27,,861,
2025-11-12,Stock Gift at price 0.00 per share.,17500,0.0
2025-11-13,Sale at price 271.55 per share.,3000,814650.0
2025-11-14,,2360,
2025-11-14,,1126,
2025-11-14,,5003,
2025-11-14,,9256,
2025-11-14,,13174,
2025-11-21,Sale at price 248.08 per share.,849,210620.0
2025-11-25,Sale at price 256.93 per share.,856,219932.0
2025-11-25,Stock Gift at price 0.00 per share.,1500,0.0
2025-12-01,Sale at price 258.00 per share.,1000,258000.0
2025-12-15,,30507,
2026-01-15,,2304,
2026-02-13,,9256,
2026-02-13,,47195,
2026-02-13,,67491,
2026-02-13,,2359,
2026-02-13,,4643,
2026-02-13,,718,
