date,transactionType,shares,value
2024-05-07,Stock Award(Grant) at price 0.00 per share.,6700,0
2024-05-07,Sale at price 85.60 per share.,857,73359
2024-05-07,Conversion of Exercise of derivative security at price 36.75 per share.,857,31495
2024-05-07,Stock Award(Grant) at price 0.00 per share.,8725,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,11075,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,7000,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,7125,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,7560,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,33500,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,3350,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,32025,0
2024-05-07,Stock Award(Grant) at price 0.00 per share.,2445,0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,3055,0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,4818,0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,3055,0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,3055,0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,3055,0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,4054,0
2024-05-08,Stock Award(Grant) at price 0.00 per share.,4054,0
2024-05-10,Conversion of Exercise of derivative security at price 45.28 per share.,5000,226384
2024-05-10,Sale at price 87.81 per share.,5000,439038
2024-05-21,Conversion of Exercise of derivative security at price 45.28 per share.,5625,254681
2024-05-21,Sale at price 90.45 per share.,5625,508803
2024-05-30,Sale at price 87.68 per share.,8617,755539
2024-06-12,Sale at price 87.54 per share.,5000,437696
2024-06-12,Conversion of Exercise of derivative security at price 45.28 per share.,5000,226384
2024-06-20,Conversion of Exercise of derivative security at price 45.28 per share.,535,24223
2024-06-20,Conversion of Exercise of derivative security at price 45.28 per share.,5625,254681
2024-06-20,Sale at price 90.00 per share.,535,48150
2024-06-20,Sale at price 87.47 - 88.11 per share.,5625,492258
2024-07-10,Stock Award(Grant) at price 0.00 per share.,2308,0
2024-07-10,Conversion of Exercise of derivative security at price 45.28 per share.,5000,226384
2024-07-10,Sale at price 93.29 per share.,5000,466474
2024-07-11,Conversion of Exercise of derivative security at price 45.28 per share.,500,22638
2024-07-11,Sale at price 94.18 per share.,500,47090
2024-08-14,Conversion of Exercise of derivative security at price 45.28 per share.,5000,226384
2024-08-14,Sale at price 66.08 per share.,5000,330420
2024-08-20,Sale at price 69.95 per share.,1250,87438
2024-09-03,Stock Award(Grant) at price 0.00 per share.,10910,0
2024-09-11,Sale at price 66.77 per share.,5000,333826
2024-09-11,Conversion of Exercise of derivative security at price 45.28 per share.,5000,226384
2024-09-13,Stock Award(Grant) at price 0.00 per share.,2920,0
2024-10-15,Sale at price 69.51 per share.,5000,347534
2024-10-15,Conversion of Exercise of derivative security at price 45.28 per share.,5000,226384
2024-11-05,Sale at price 65.91 per share.,25000,1647862
2024-11-13,Conversion of Exercise of derivative security at price 45.28 per share.,5000,226384
2024-11-13,Sale at price 65.57 per share.,5000,327843
2024-12-06,Sale at price 73.27 per share.,583,42716
2024-12-06,Sale at price 73.27 per share.,1750,128223
2024-12-09,Conversion of Exercise of derivative security at price 45.28 per share.,11250,509363
2024-12-09,Conversion of Exercise of derivative security at price 45.28 per share.,5000,226384
2024-12-09,Sale at price 71.75 per share.,5000,358750
2024-12-09,Sale at price 71.68 per share.,11250,806406
2024-12-16,Conversion of Exercise of derivative security at price 45.28 per share.,2500,113192
2024-12-16,Sale at price 74.08 per share.,2500,185196
2025-01-16,Sale at price 68.76 per share.,500,34382
2025-01-16,Sale at price 68.75 per share.,5000,343736
2025-01-16,Conversion of Exercise of derivative security at price 45.28 per share.,5000,226384
2025-01-16,Conversion of Exercise of derivative security at price 45.28 per share.,500,22638
2025-02-13,Sale at price 76.34 per share.,500,38170
2025-02-13,Sale at price 75.86 per share.,5739,435371
2025-02-13,Sale at price 75.74 - 76.26 per share.,6500,492363
2025-02-13,Sale at price 75.76 per share.,11250,852272
2025-02-13,Conversion of Exercise of derivative security at price 45.28 per share.,11250,509363
2025-02-13,Conversion of Exercise of derivative security at price 45.32 per share.,5739,260073
2025-02-13,Conversion of Exercise of derivative security at price 45.28 per share.,6500,294299
2025-02-13,Conversion of Exercise of derivative security at price 45.28 per share.,500,22638
2025-02-14,Conversion of Exercise of derivative security at price 45.32 per share.,5739,260073
2025-02-14,Sale at price 76.42 per share.,5739,438576
2025-02-28,Conversion of Exercise of derivative security at price 45.28 per share.,11250,509363
2025-02-28,Sale at price 70.52 - 71.38 per share.,11250,796327
2025-03-10,Sale at price 69.51 per share.,6164,428448
2025-03-10,Stock Gift at price 0.00 per share.,1299,0
2025-03-10,Conversion of Exercise of derivative security at price 45.28 per share.,400,18111
2025-03-10,Conversion of Exercise of derivative security at price 45.28 per share.,7463,337900
2025-03-10,Sale at price 69.48 per share.,400,27792
2025-03-13,Sale at price 67.96 per share.,9500,645624
2025-03-13,Conversion of Exercise of derivative security at price 45.28 per share.,9500,430129
2025-03-26,Sale at price 70.87 per share.,11250,797267
2025-03-26,Conversion of Exercise of derivative security at price 45.28 per share.,11250,509363
2025-04-08,Conversion of Exercise of derivative security at price 45.28 per share.,300,13583
2025-04-08,Sale at price 70.61 per share.,300,21183
2025-04-14,Conversion of Exercise of derivative security at price 45.28 per share.,9500,430129
2025-04-14,Sale at price 69.81 per share.,9500,663196
2025-05-05,Conversion of Exercise of derivative security at price 45.28 per share.,7462,337855
2025-05-05,Sale at price 74.91 per share.,5980,447977
2025-05-06,Stock Gift at price 0.00 per share.,2518,0
2025-05-07,Sale at price 75.08 per share.,268,20121
2025-05-08,Stock Award(Grant) at price 0.00 per share.,11050,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,3350,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,4225,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,13400,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,6200,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,3335,0
2025-05-08,Stock Gift at price 0.00 per share.,4122,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,9200,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,8375,0
2025-05-08,Stock Award(Grant) at price 0.00 per share.,43550,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,4682,0
2025-05-09,Sale at price 74.40 per share.,11250,837035
2025-05-09,Sale at price 74.42 per share.,330,24560
2025-05-09,Conversion of Exercise of derivative security at price 45.28 per share.,11250,509363
2025-05-09,Conversion of Exercise of derivative security at price 45.28 per share.,330,14941
2025-05-09,Stock Award(Grant) at price 0.00 per share.,3528,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,3528,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,3528,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,5564,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,3528,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,3528,0
2025-05-09,Stock Award(Grant) at price 0.00 per share.,4682,0
2025-05-13,Stock Gift at price 0.00 per share.,2771,0
2025-05-16,Stock Gift at price 0.00 per share.,5815,0
2025-05-22,Sale at price 75.08 per share.,1500,112612
2025-06-02,Sale at price 77.40 per share.,2570,198911
2025-06-03,Sale at price 77.21 - 77.32 per share.,17066,1317837
2025-06-16,Conversion of Exercise of derivative security at price 59.26 per share.,8950,530347
2025-06-16,Sale at price 75.23 per share.,8950,673268
2025-07-28,Sale at price 79.46 per share.,4114,326900
2025-08-18,Conversion of Exercise of derivative security at price 59.26 per share.,8950,530347
2025-08-18,Sale at price 78.06 per share.,8950,698679
2025-08-25,Sale at price 81.95 per share.,2500,204865
2025-09-11,Stock Award(Grant) at price 0.00 per share.,6410,0
2025-09-11,Stock Award(Grant) at price 0.00 per share.,3205,0
2025-11-10,Conversion of Exercise of derivative security at price 59.26 per share.,1020,60442
2025-11-10,Conversion of Exercise of derivative security at price 59.26 per share.,13000,770337
2025-11-10,Sale at price 82.55 per share.,1020,84196
2025-11-10,Sale at price 83.02 - 83.30 per share.,13000,1080093
2025-11-13,Stock Award(Grant) at price 0.00 per share.,1160,0
2025-12-08,Conversion of Exercise of derivative security at price 59.26 per share.,25350,1502157
2025-12-08,Sale at price 86.01 per share.,583,50144
2025-12-09,Sale at price 84.47 per share.,7700,650412
2025-12-09,Stock Gift at price 0.00 per share.,3863,0
2025-12-09,Conversion of Exercise of derivative security at price 59.26 per share.,7700,456277
2025-12-10,Conversion of Exercise of derivative security at price 59.26 per share.,11340,671971
2025-12-10,Sale at price 83.83 per share.,11340,950581
2025-12-10,Sale at price 83.45 - 85.21 per share.,25350,2153373
2025-12-11,Sale at price 84.38 per share.,2000,168750
2025-12-12,Sale at price 83.41 per share.,2615,218120
2025-12-12,Sale at price 84.03 per share.,1019,85625
2025-12-12,Conversion of Exercise of derivative security at price 59.26 per share.,1019,60383
2025-12-12,Stock Gift at price 0.00 per share.,7100,0
2025-12-12,Sale at price 83.74 - 83.79 per share.,11386,953748
2026-01-06,Conversion of Exercise of derivative security at price 59.26 per share.,11340,671971
2026-01-06,Sale at price 84.62 - 85.98 per share.,11340,971429
2026-01-09,Conversion of Exercise of derivative security at price 59.26 per share.,1019,60383
2026-01-09,Sale at price 85.70 per share.,1019,87332
2026-02-12,Stock Award(Grant) at price 0.00 per share.,12820,0
2026-02-12,Conversion of Exercise of derivative security at price 59.26 per share.,25350,1502157
2026-02-12,Sale at price 76.61 - 77.13 per share.,22430,1719741
2026-02-13,Stock Gift at price 0.00 per share.,2920,0
