date,transactionType,shares,value
2024-03-06,Sale at price 138.83 - 139.15 per share.,35363,4919433.0
2024-03-15,Sale at price 136.34 per share.,7067,963515.0
2024-03-15,Conversion of Exercise of derivative security at price 52.64 per share.,6197,326210.0
2024-04-01,Conversion of Exercise of derivative security at price 138.65 per share.,5593,775469.0
2024-04-15,Conversion of Exercise of derivative security at price 52.64 per share.,6197,326210.0
2024-04-15,Sale at price 138.37 per share.,7078,979383.0
2024-05-02,Sale at price 136.19 per share.,6309,859223.0
2024-05-15,Sale at price 137.14 per share.,7073,969991.0
2024-05-15,Conversion of Exercise of derivative security at price 52.64 per share.,6197,326210.0
2024-05-17,Sale at price 141.50 per share.,5994,848151.0
2024-06-17,Sale at price 136.43 per share.,7061,963332.0
2024-06-17,Conversion of Exercise of derivative security at price 52.64 per share.,6197,326210.0
2024-07-15,Sale at price 131.02 per share.,6961,912030.0
2024-07-15,Conversion of Exercise of derivative security at price 52.64 per share.,6197,326210.0
2024-08-07,Sale at price 137.16 per share.,71051,9745355.0
2024-08-07,Conversion of Exercise of derivative security at price 49.66 - 131.31 per share.,83511,7736409.0
2024-08-13,Sale at price 137.79 per share.,8234,1134563.0
2024-08-13,Conversion of Exercise of derivative security at price 52.64 per share.,4058,213613.0
2024-08-13,Conversion of Exercise of derivative security at price 51.30 per share.,2088,107114.0
2024-08-15,Conversion of Exercise of derivative security at price 52.64 per share.,6197,326210.0
2024-08-15,Sale at price 137.92 per share.,7069,974956.0
2024-08-19,Sale at price 137.40 per share.,1309,179857.0
2024-08-19,Conversion of Exercise of derivative security at price 51.30 per share.,2088,107114.0
2024-09-16,Sale at price 134.43 per share.,7005,941682.0
2024-09-16,Conversion of Exercise of derivative security at price 52.64 per share.,6197,326210.0
2024-10-15,Sale at price 134.43 per share.,7005,941682.0
2024-10-15,Conversion of Exercise of derivative security at price 52.64 per share.,6197,326210.0
2024-11-12,Conversion of Exercise of derivative security at price 134.61 per share.,8450,1137454.0
2024-11-15,Sale at price 135.94 per share.,7059,959600.0
2024-11-15,Conversion of Exercise of derivative security at price 52.64 per share.,6196,326157.0
2024-12-16,Sale at price 137.06 per share.,3255,446130.0
2024-12-16,Sale at price 137.06 per share.,3815,522884.0
2024-12-16,Conversion of Exercise of derivative security at price 52.64 per share.,6196,326157.0
2025-02-07,Conversion of Exercise of derivative security at price 143.56 per share.,5869,842554.0
