date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 0.00 per share.,62916,0
2024-03-01,Sale at price 114.11 per share.,4000,456440
2024-03-01,Stock Award(Grant) at price 0.00 per share.,72186,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,9232,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,204892,0
2024-03-04,Sale at price 110.54 per share.,1823,201514
2024-03-04,Sale at price 110.54 per share.,28392,3138403
2024-03-04,Sale at price 110.54 - 114.11 per share.,68295,7580247
2024-03-05,Conversion of Exercise of derivative security at price 66.87 per share.,1004,67137
2024-03-05,Sale at price 110.12 per share.,3078,338949
2024-03-07,Sale at price 110.92 per share.,4000,443680
2024-03-08,Sale at price 113.80 per share.,7600,864880
2024-03-18,Stock Award(Grant) at price 0.00 per share.,68725,0
2024-03-21,Sale at price 120.00 per share.,2500,300000
2024-04-01,Sale at price 118.56 per share.,4000,474240
2024-04-02,Sale at price 120.83 per share.,624,75401
2024-05-01,Sale at price 122.60 per share.,4000,490400
2024-05-15,Sale at price 133.66 - 135.47 per share.,4058,542497
2024-05-29,Sale at price 140.13 per share.,3000,420390
2024-06-03,Sale at price 138.84 per share.,4000,555360
2024-06-04,Sale at price 138.09 per share.,2687,371045
2024-06-04,Sale at price 138.09 per share.,523,72220
2024-06-04,Sale at price 138.09 per share.,6825,942457
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1945,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1945,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1945,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,2556,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1945,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1945,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,1945,0
2024-06-07,Sale at price 138.92 per share.,7600,1055792
2024-06-10,Conversion of Exercise of derivative security at price 66.87 per share.,3600,240732
2024-06-10,Sale at price 141.59 per share.,1000,141590
2024-06-10,Sale at price 138.92 - 140.92 per share.,7878,1095612
2024-06-26,Stock Award(Grant) at price 0.00 per share.,1945,0
2024-07-01,Sale at price 139.79 per share.,4000,559160
2024-07-01,Sale at price 139.79 per share.,4500,629055
2024-08-01,Sale at price 146.48 per share.,4000,585920
2024-08-01,Sale at price 146.48 per share.,3000,439440
2024-08-09,Sale at price 157.61 per share.,400,63043
2024-08-22,Stock Gift at price 0.00 per share.,625,0
2024-08-28,Sale at price 164.75 per share.,5500,906125
2024-09-04,Sale at price 157.23 - 166.91 per share.,9817,1572572
2024-09-04,Sale at price 157.23 per share.,2684,422007
2024-09-04,Sale at price 157.23 per share.,684,107546
2024-09-09,Sale at price 151.61 per share.,2976,451191
2024-09-16,Sale at price 152.17 per share.,1000,152170
2024-10-01,Sale at price 155.60 per share.,3000,466800
2024-10-02,Sale at price 153.39 - 155.60 per share.,6124,951515
2024-10-15,Sale at price 164.16 per share.,1000,164160
2024-11-01,Sale at price 167.79 per share.,3000,503370
2024-11-06,Stock Award(Grant) at price 0.00 per share.,3113,0
2024-11-11,Sale at price 179.00 per share.,500,89500
2024-11-15,Sale at price 183.80 per share.,1000,183800
2024-11-15,Sale at price 183.02 per share.,1,183
2024-11-15,Sale at price 183.02 per share.,17,3111
2024-12-02,Sale at price 197.77 per share.,500,98885
2024-12-03,Sale at price 196.64 - 197.77 per share.,9803,1931022
2024-12-03,Sale at price 196.64 per share.,2678,526590
2024-12-03,Sale at price 196.64 per share.,770,151409
2024-12-09,Sale at price 203.90 per share.,1554,316864
2024-12-16,Sale at price 207.35 per share.,1000,207350
2025-01-02,Sale at price 199.01 per share.,3000,597030
2025-01-02,Sale at price 199.01 per share.,500,99505
2025-01-02,Sale at price 199.01 per share.,5500,1094555
2025-01-06,Sale at price 141.71 - 201.29 per share.,1104,185049
2025-01-15,Sale at price 200.57 per share.,1000,200570
2025-02-03,Sale at price 207.70 per share.,3000,623100
2025-02-03,Sale at price 207.70 per share.,500,103850
2025-02-14,Sale at price 194.28 per share.,1000,194280
2025-02-28,Stock Award(Grant) at price 0.00 per share.,178496,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,66482,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,3099,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,76317,0
