date,transactionType,shares,value
2024-03-01,,56759,
2024-03-01,,28373,
2024-03-01,,416131,
2024-03-01,,37178,
2024-03-01,,30251,
2024-03-01,,33215,
2024-03-01,,6182,
2024-03-01,,69262,
2024-03-04,Sale at price 80.00 per share.,996,79680.0
2024-03-04,Sale at price 80.00 per share.,4412,352960.0
2024-03-05,Sale at price 78.70 per share.,2000,157400.0
2024-03-05,Sale at price 78.70 - 80.14 per share.,253011,19954209.0
2024-04-01,Conversion of Exercise of derivative security at price 38.83 per share.,4458,173104.0
2024-04-01,Sale at price 80.21 per share.,4458,357576.0
2024-04-05,Sale at price 78.48 per share.,2000,156960.0
2024-04-15,Conversion of Exercise of derivative security at price 48.54 per share.,15875,770541.0
2024-04-15,Sale at price 76.68 per share.,15875,1217295.0
2024-04-16,Conversion of Exercise of derivative security at price 48.54 per share.,15875,770541.0
2024-04-16,Sale at price 74.69 per share.,15875,1185704.0
2024-05-03,Sale at price 75.35 per share.,1500,113026.0
2024-05-03,Sale at price 77.80 per share.,2000,155600.0
2024-05-07,Sale at price 77.60 per share.,3547,275247.0
2024-05-16,Conversion of Exercise of derivative security at price 48.54 per share.,31750,1541082.0
2024-05-16,Sale at price 81.54 - 82.22 per share.,31750,2599690.0
2024-05-30,Stock Award(Grant) at price 79.64 per share.,2385,189941.0
2024-05-30,Stock Award(Grant) at price 79.64 per share.,2385,189941.0
2024-05-30,Stock Award(Grant) at price 79.64 per share.,2385,189941.0
2024-05-30,Stock Award(Grant) at price 79.64 per share.,2385,189941.0
2024-05-30,Stock Award(Grant) at price 79.64 per share.,2385,189941.0
2024-05-30,Stock Award(Grant) at price 79.64 per share.,2385,189941.0
2024-05-30,Stock Award(Grant) at price 79.64 per share.,2385,189941.0
2024-06-04,Conversion of Exercise of derivative security at price 48.54 per share.,31750,1541082.0
2024-06-04,Sale at price 80.38 - 81.03 per share.,31750,2562384.0
2024-06-05,Sale at price 81.33 per share.,954,77589.0
2024-06-13,Sale at price 87.41 per share.,13923,1217009.0
2024-06-13,Conversion of Exercise of derivative security at price 38.83 per share.,3923,152330.0
2024-06-17,Sale at price 86.83 per share.,3095,268739.0
2024-06-18,Sale at price 88.31 per share.,9000,794790.0
2024-06-20,Sale at price 88.70 - 89.42 per share.,35084,3114043.0
2024-06-20,Sale at price 88.35 per share.,6200,547770.0
2024-07-09,Conversion of Exercise of derivative security at price 48.54 per share.,31750,1541082.0
2024-07-09,Sale at price 91.59 - 92.88 per share.,31750,2928461.0
2024-07-16,Sale at price 100.00 per share.,2500,250000.0
2024-07-22,Stock Award(Grant) at price 100.13 per share.,1627,162912.0
2024-08-01,Sale at price 105.00 per share.,2866,300930.0
2024-08-07,Stock Gift at price 0.00 per share.,100000,0.0
2024-08-09,Conversion of Exercise of derivative security at price 38.83 per share.,4636,180016.0
2024-08-09,Sale at price 107.58 per share.,4636,498741.0
2024-08-19,Sale at price 110.00 per share.,1000,110000.0
2024-08-20,Conversion of Exercise of derivative security at price 48.54 per share.,31750,1541082.0
2024-08-20,Sale at price 109.75 per share.,2262,248254.0
2024-08-20,Sale at price 108.41 - 109.75 per share.,31750,3463290.0
2024-09-03,Sale at price 112.86 per share.,3600,406296.0
2024-09-17,Stock Gift at price 0.00 per share.,200000,0.0
2024-09-17,Sale at price 116.38 per share.,8500,989230.0
2024-09-18,Conversion of Exercise of derivative security at price 48.54 per share.,31750,1541082.0
2024-09-18,Sale at price 115.85 - 117.00 per share.,31750,3696494.0
2024-10-08,Conversion of Exercise of derivative security at price 48.54 per share.,31750,1541082.0
2024-10-08,Sale at price 117.36 - 117.68 per share.,31750,3731260.0
2024-11-11,Conversion of Exercise of derivative security at price 48.54 per share.,31750,1541082.0
2024-11-11,Sale at price 117.96 - 118.97 per share.,31750,3761264.0
2024-12-11,Conversion of Exercise of derivative security at price 48.54 per share.,31747,1540936.0
2024-12-11,Sale at price 112.99 - 114.11 per share.,31747,3604874.0
2024-12-19,Stock Gift at price 0.00 per share.,2210,0.0
2024-12-20,,14967,
2024-12-23,Sale at price 104.49 per share.,8263,863401.0
2024-12-31,Stock Award(Grant) at price 105.11 per share.,742,77992.0
2025-01-02,Conversion of Exercise of derivative security at price 36.59 per share.,69131,2529365.0
2025-01-02,,1214,
2025-01-02,,960,
2025-01-02,Sale at price 104.68 - 105.43 per share.,69131,7248499.0
2025-01-02,,960,
2025-02-03,Sale at price 97.04 - 100.74 per share.,69125,6900483.0
2025-02-03,Conversion of Exercise of derivative security at price 36.59 per share.,69125,2529146.0
2025-02-28,,163576,
2025-02-28,,57779,
2025-02-28,,10154,
