date,transactionType,shares,value
2024-02-29,Sale at price 100.47 per share.,7084,711744
2024-02-29,Conversion of Exercise of derivative security at price 89.26 per share.,7084,632318
2024-03-12,Conversion of Exercise of derivative security at price 78.15 per share.,16940,1323861
2024-03-12,Sale at price 100.84 per share.,16940,1708219
2024-03-15,Sale at price 100.46 per share.,18111,1819427
2024-03-18,Sale at price 99.91 per share.,0,84
2024-03-28,Stock Award(Grant) at price 0.00 per share.,410,0
2024-05-13,Conversion of Exercise of derivative security at price 89.26 - 99.21 per share.,3924,373447
2024-05-23,Stock Award(Grant) at price 0.00 per share.,1692,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,1692,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,1692,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,1692,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,1692,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,3234,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,1692,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,1692,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,1692,0
2024-05-23,Stock Award(Grant) at price 0.00 per share.,1692,0
2024-05-24,Stock Award(Grant) at price 0.00 per share.,1694,0
2024-06-28,Stock Award(Grant) at price 0.00 per share.,351,0
2024-08-20,Sale at price 96.78 per share.,4970,480997
2024-09-30,Stock Award(Grant) at price 0.00 per share.,472,0
2024-12-13,Purchase at price 76.06 per share.,5000,380300
2024-12-13,Stock Award(Grant) at price 0.00 per share.,3360,0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,419,0
2025-02-26,Stock Award(Grant) at price 76.20 per share.,5398,411328
2025-02-26,Stock Award(Grant) at price 76.20 per share.,14530,1107186
2025-02-26,Stock Award(Grant) at price 76.20 per share.,11988,913486
2025-02-26,Stock Award(Grant) at price 76.20 per share.,7379,562280
2025-02-26,Stock Award(Grant) at price 76.20 per share.,1511,115138
2025-02-26,Stock Award(Grant) at price 76.20 per share.,1411,107518
2025-02-26,Stock Award(Grant) at price 76.20 per share.,45890,3496818
2025-02-26,Stock Award(Grant) at price 76.20 per share.,6013,458191
2025-02-26,Stock Award(Grant) at price 76.20 per share.,3860,294132
2025-02-26,Stock Award(Grant) at price 76.20 per share.,10462,797204
2025-02-27,Stock Award(Grant) at price 0.00 per share.,13094,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,6029,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,18305,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,9289,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,7491,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,8749,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,3067,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,6436,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,57218,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,13384,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,6298,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,12311,0
2025-02-28,Stock Award(Grant) at price 76.20 per share.,994,75743
2025-03-12,Purchase at price 72.05 per share.,3750,270196
2025-04-15,Stock Award(Grant) at price 0.00 per share.,489,0
2025-05-05,Purchase at price 57.01 per share.,3500,199535
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2917,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2917,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2917,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,5577,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2917,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2917,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2917,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2917,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2917,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2917,0
2025-05-22,Stock Award(Grant) at price 0.00 per share.,2917,0
2025-08-15,Sale at price 53.57 per share.,20000,1071422
2025-11-12,Purchase at price 43.56 per share.,5661,246621
2026-02-18,Stock Award(Grant) at price 55.97 per share.,3790,212126
2026-02-18,Stock Award(Grant) at price 55.97 per share.,19208,1075072
2026-02-18,Stock Award(Grant) at price 55.97 per share.,1086,60783
2026-02-18,Stock Award(Grant) at price 55.97 per share.,786,43992
2026-02-18,Stock Award(Grant) at price 55.97 per share.,2729,152742
2026-02-18,Stock Award(Grant) at price 55.97 per share.,3748,209776
2026-02-18,Stock Award(Grant) at price 55.97 per share.,289,16175
2026-02-18,Stock Award(Grant) at price 55.97 per share.,284,15895
2026-02-18,Stock Award(Grant) at price 55.97 per share.,2925,163712
2026-02-18,Stock Award(Grant) at price 55.97 per share.,4330,242350
2026-02-18,Stock Award(Grant) at price 55.97 per share.,990,55410
2026-02-18,Stock Award(Grant) at price 55.97 per share.,1796,100522
