date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 0.00 per share.,36399,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,1078,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,9437,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,10245,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,4718,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,9976,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,3235,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,8088,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,2965,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,4179,0
2024-05-01,Purchase at price 76.52 per share.,1315,100624
2024-05-15,Sale at price 81.54 - 81.57 per share.,87182,7109427
2024-05-15,Conversion of Exercise of derivative security at price 63.51 - 76.37 per share.,87182,6262845
2024-05-21,Stock Award(Grant) at price 0.00 per share.,3965,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,3965,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,2440,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,2440,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,4209,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,2440,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,2440,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,2440,0
2024-05-21,Stock Award(Grant) at price 0.00 per share.,2440,0
2024-05-28,Sale at price 78.70 per share.,3300,259710
2024-08-07,Sale at price 80.78 per share.,2750,222145
2024-08-14,Sale at price 83.22 per share.,19008,1581846
2024-08-15,Stock Award(Grant) at price 0.00 per share.,2784,0
2024-08-15,Stock Award(Grant) at price 0.00 per share.,12895,0
2024-08-15,Stock Award(Grant) at price 0.00 per share.,2051,0
2024-11-05,Sale at price 87.63 per share.,900,78867
2024-11-05,Conversion of Exercise of derivative security at price 40.40 per share.,13275,536310
2024-11-06,Sale at price 86.48 per share.,3577,309339
2025-02-06,Stock Award(Grant) at price 0.00 per share.,67487,0
2025-02-18,Sale at price 92.54 per share.,2000,185080
2025-03-03,Stock Award(Grant) at price 0.00 per share.,11567,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,3181,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,4626,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,7952,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,5060,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,4337,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,11278,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,10121,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,4916,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,1156,0
2025-03-03,Stock Award(Grant) at price 0.00 per share.,41931,0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,37031,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,4848,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,4848,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,5129,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,3092,0
2025-05-28,Stock Award(Grant) at price 0.00 per share.,6675,0
2025-08-15,Stock Award(Grant) at price 0.00 per share.,10217,0
2025-09-11,Conversion of Exercise of derivative security at price 51.67 - 57.74 per share.,5341,298592
2026-02-12,Stock Award(Grant) at price 0.00 per share.,74908,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,23339,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,6938,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,7885,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,22610,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,22078,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,3154,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,2523,0
