date,transactionType,shares,value
2024-05-01,Conversion of Exercise of derivative security at price 98.44 per share.,983,96767.0
2024-05-01,,983,
2024-05-03,Stock Award(Grant) at price 96.81 per share.,451,43750.0
2024-05-14,Stock Award(Grant) at price 99.63 per share.,1957,195000.0
2024-05-14,Stock Award(Grant) at price 99.63 per share.,1957,195000.0
2024-05-14,Stock Award(Grant) at price 99.63 per share.,1957,195000.0
2024-05-14,Stock Award(Grant) at price 99.63 per share.,1957,195000.0
2024-05-14,Stock Award(Grant) at price 99.63 per share.,1957,195000.0
2024-05-14,Stock Award(Grant) at price 99.63 per share.,1957,195000.0
2024-05-14,Stock Award(Grant) at price 99.63 per share.,1957,195000.0
2024-05-14,Stock Award(Grant) at price 99.63 per share.,1957,195000.0
2024-05-14,Stock Award(Grant) at price 99.63 per share.,1957,195000.0
2024-05-14,Stock Award(Grant) at price 99.63 per share.,1957,195000.0
2024-06-28,,30131,
2024-06-28,Conversion of Exercise of derivative security at price 102.19 per share.,5749,587490.0
2024-07-01,Conversion of Exercise of derivative security at price 100.61 per share.,1713,172345.0
2024-08-06,Sale at price 124.12 per share.,2100,260652.0
2024-08-07,Sale at price 123.45 - 123.48 per share.,5675,700608.0
2024-10-16,,430,
2024-10-16,,579,
2024-11-01,Conversion of Exercise of derivative security at price 127.22 per share.,2111,268561.0
2024-11-01,Conversion of Exercise of derivative security at price 127.22 per share.,1899,241591.0
2024-11-20,Sale at price 127.71 per share.,1033,131925.0
2024-11-29,,2845,
2025-01-24,Conversion of Exercise of derivative security at price 146.05 per share.,45276,6612560.0
2025-01-24,Conversion of Exercise of derivative security at price 130.14 - 146.05 per share.,2309,307160.0
2025-01-24,Conversion of Exercise of derivative security at price 149.43 per share.,6393,955306.0
2025-01-24,Sale at price 149.94 - 150.00 per share.,2309,346241.0
2025-01-24,Sale at price 149.43 per share.,6318,944070.0
2025-01-24,Sale at price 150.00 - 150.07 per share.,45276,6791885.0
2025-01-27,Sale at price 151.36 per share.,4798,726249.0
2025-01-27,Sale at price 149.41 per share.,3634,542957.0
2025-01-27,Sale at price 150.23 - 150.27 per share.,1645,247163.0
2025-01-27,Conversion of Exercise of derivative security at price 146.05 per share.,6850,1000442.0
2025-01-27,Conversion of Exercise of derivative security at price 146.05 per share.,3634,530746.0
2025-01-27,Sale at price 149.85 per share.,6743,1010416.0
2025-01-27,Conversion of Exercise of derivative security at price 146.05 per share.,4798,700748.0
2025-01-27,Conversion of Exercise of derivative security at price 146.05 per share.,1645,240252.0
2025-01-29,Conversion of Exercise of derivative security at price 130.14 per share.,54775,7128418.0
2025-01-29,Sale at price 152.26 - 152.43 per share.,49598,7553577.0
2025-01-31,Sale at price 154.21 - 154.22 per share.,1750,269878.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5162,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5162,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,1259,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,4672,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,4672,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,857,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,857,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,1949,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,1949,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,5773,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,21026,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,21026,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,3251,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,3498,0.0
2025-02-03,Stock Award(Grant) at price 0.00 per share.,3498,0.0
2025-02-06,Stock Award(Grant) at price 152.45 per share.,339,51822.0
2025-02-07,,3569,
2025-02-07,,10565,
2025-02-07,Conversion of Exercise of derivative security at price 149.87 per share.,2974,445713.0
2025-02-07,Conversion of Exercise of derivative security at price 149.87 per share.,3201,479734.0
2025-04-25,Stock Award(Grant) at price 138.88 per share.,333,46250.0
2025-05-02,Conversion of Exercise of derivative security at price 142.08 per share.,8577,1218620.0
2025-05-02,Conversion of Exercise of derivative security at price 142.08 per share.,1441,204737.0
2025-05-13,Stock Award(Grant) at price 150.33 per share.,1297,195000.0
2025-05-13,Stock Award(Grant) at price 150.33 per share.,1297,195000.0
2025-05-13,Stock Award(Grant) at price 150.33 per share.,1297,195000.0
2025-05-13,Stock Award(Grant) at price 150.33 per share.,1297,195000.0
2025-05-13,Stock Award(Grant) at price 150.33 per share.,1297,195000.0
2025-05-13,Stock Award(Grant) at price 150.33 per share.,1297,195000.0
2025-05-13,Stock Award(Grant) at price 150.33 per share.,1297,195000.0
2025-05-13,Stock Award(Grant) at price 150.33 per share.,1297,195000.0
2025-05-13,Stock Award(Grant) at price 150.33 per share.,1297,195000.0
2025-05-13,Stock Award(Grant) at price 150.33 per share.,1297,195000.0
2025-05-15,Conversion of Exercise of derivative security at price 130.14 per share.,3992,519519.0
2025-05-15,Sale at price 148.93 - 149.12 per share.,7915,1179469.0
2025-05-20,Sale at price 154.02 per share.,7976,1228464.0
2025-05-20,Conversion of Exercise of derivative security at price 130.14 per share.,7976,1037997.0
2025-05-23,Conversion of Exercise of derivative security at price 130.14 per share.,7759,1009756.0
2025-05-23,Sale at price 148.37 - 148.41 per share.,7759,1151237.0
2025-07-01,Conversion of Exercise of derivative security at price 153.81 per share.,7951,1222943.0
2025-07-23,Stock Award(Grant) at price 151.20 per share.,305,46250.0
2025-08-05,Sale at price 150.63 per share.,3477,523741.0
2025-08-07,Conversion of Exercise of derivative security at price 130.14 per share.,6650,865431.0
2025-08-07,Sale at price 150.18 per share.,6165,925860.0
2025-10-01,,142,
2025-10-01,,10944,
2025-10-01,,203,
2025-10-24,Stock Award(Grant) at price 171.60 per share.,269,46250.0
2025-10-29,Conversion of Exercise of derivative security at price 142.94 per share.,19061,2724579.0
2025-10-29,Sale at price 166.50 - 166.75 per share.,19061,3174589.0
2025-11-13,Sale at price 169.72 - 169.86 per share.,13826,2347371.0
2025-11-13,Conversion of Exercise of derivative security at price 138.39 per share.,13629,1886117.0
2025-11-13,Conversion of Exercise of derivative security at price 154.04 - 154.69 per share.,13826,2133056.0
2025-11-13,Sale at price 169.70 - 169.94 per share.,13629,2314538.0
2025-12-01,Conversion of Exercise of derivative security at price 170.48 per share.,2846,485186.0
2026-01-23,Stock Award(Grant) at price 160.63 per share.,287,46250.0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,11173,0.0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,11173,0.0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,8650,0.0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,11964,0.0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,11964,0.0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,12513,0.0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,12513,0.0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,23251,0.0
2026-02-02,Stock Award(Grant) at price 0.00 per share.,23251,0.0
2026-02-06,Stock Award(Grant) at price 165.08 per share.,313,51822.0
2026-02-06,Conversion of Exercise of derivative security at price 172.65 per share.,5639,973573.0
2026-02-06,,2655,
2026-02-06,,4818,
2026-02-06,Conversion of Exercise of derivative security at price 172.65 per share.,6887,1189041.0
2026-02-06,,17904,
2026-02-06,Conversion of Exercise of derivative security at price 172.65 per share.,8895,1535722.0
2026-02-06,Conversion of Exercise of derivative security at price 172.65 per share.,4764,822505.0
2026-02-09,Conversion of Exercise of derivative security at price 142.94 per share.,20519,2932986.0
2026-02-09,Conversion of Exercise of derivative security at price 102.89 per share.,25055,2577909.0
2026-02-09,Sale at price 171.13 per share.,1190,203645.0
2026-02-09,Sale at price 169.97 per share.,20519,3487614.0
2026-02-09,Sale at price 170.34 per share.,25055,4267869.0
2026-02-11,Conversion of Exercise of derivative security at price 154.69 per share.,3349,518057.0
2026-02-11,Sale at price 172.72 - 172.79 per share.,5145,888796.0
