date,transactionType,shares,value
2024-07-01,Stock Gift at price 0.00 per share.,48359,0
2024-07-01,Sale at price 118.94 - 127.19 per share.,240000,29738301
2024-07-03,Sale at price 121.67 - 128.08 per share.,240000,29581600
2024-07-08,Sale at price 125.91 - 130.33 per share.,240000,30688598
2024-07-10,Sale at price 128.88 - 135.07 per share.,240000,31864601
2024-07-10,Sale at price 130.65 - 134.16 per share.,785000,103998016
2024-07-12,Sale at price 129.81 per share.,156023,20254063
2024-07-12,Sale at price 127.70 - 136.00 per share.,240000,31266275
2024-07-12,Sale at price 127.76 - 131.40 per share.,100110,13023949
2024-07-16,Sale at price 124.84 - 131.17 per share.,240000,30638085
2024-07-18,Sale at price 116.83 - 122.12 per share.,240000,28679816
2024-07-22,Sale at price 117.86 - 124.02 per share.,240000,28954933
2024-07-24,Sale at price 113.85 - 124.20 per share.,240000,28869762
2024-07-26,Sale at price 106.79 - 116.22 per share.,240000,27216126
2024-07-30,Sale at price 102.85 - 116.11 per share.,240000,26383025
2024-08-01,Sale at price 106.94 - 120.05 per share.,240000,27426748
2024-08-05,Sale at price 91.72 - 108.23 per share.,240000,24609476
2024-08-07,Sale at price 98.84 - 108.19 per share.,240000,25069567
2024-08-09,Sale at price 97.80 - 106.29 per share.,240000,24915914
2024-09-03,Sale at price 107.81 - 121.29 per share.,240000,27574820
2024-09-05,Sale at price 104.62 - 109.30 per share.,240000,25805490
2024-09-09,Sale at price 100.99 - 108.00 per share.,240000,25044854
2024-09-11,Sale at price 104.99 - 117.07 per share.,240000,26252485
2024-09-13,Sale at price 115.82 - 120.29 per share.,240000,28551919
2024-09-20,Sale at price 116.19 - 118.05 per share.,66670,7772851
2024-09-20,Sale at price 116.18 - 118.15 per share.,4500,524293
2024-09-20,Sale at price 116.27 - 119.27 per share.,2000000,235741095
2024-09-20,Stock Gift at price 0.00 per share.,1568000,0
2024-09-24,Sale at price 121.27 per share.,165100,20021429
2024-09-27,Sale at price 121.01 per share.,40000,4840356
2024-10-03,Sale at price 122.61 per share.,125000,15325950
2024-10-03,Stock Gift at price 0.00 per share.,48324,0
2024-10-09,Sale at price 132.27 per share.,155000,20502578
