date,transactionType,shares,value
2024-07-31,Sale at price 457.99 per share.,1146,525116
2024-08-06,Sale at price 444.26 - 452.62 per share.,1568,705314
2024-08-08,Sale at price 455.38 - 455.48 per share.,1862,848001
2024-08-08,Conversion of Exercise of derivative security at price 167.50 - 173.58 per share.,1862,317807
2024-08-08,Stock Gift at price 0.00 per share.,442,0
2024-08-09,Sale at price 464.06 per share.,500,232030
2024-08-09,Sale at price 432.50 - 435.95 per share.,15,6515
2024-09-06,Stock Award(Grant) at price 480.40 - 484.55 per share.,16,7788
2024-09-06,Stock Award(Grant) at price 480.40 per share.,6,3106
2024-09-06,Stock Award(Grant) at price 480.40 per share.,2,1165
2024-09-06,Stock Award(Grant) at price 480.40 per share.,2,1089
2024-09-06,Stock Award(Grant) at price 480.40 per share.,2,1054
2024-09-06,Stock Award(Grant) at price 484.55 per share.,13,6299
2024-09-06,Stock Award(Grant) at price 480.40 per share.,8,4316
2024-09-06,Stock Award(Grant) at price 480.40 - 484.55 per share.,14,6995
2024-10-28,Conversion of Exercise of derivative security at price 276.84 - 280.42 per share.,1681,468998
2024-10-28,Sale at price 462.36 - 462.42 per share.,1681,777288
2024-11-01,Conversion of Exercise of derivative security at price 80.81 - 113.34 per share.,281,27459
2024-11-01,Sale at price 455.98 per share.,281,128130
2024-11-08,Sale at price 474.44 - 475.65 per share.,10896,5181342
2024-11-08,Conversion of Exercise of derivative security at price 276.84 - 325.99 per share.,10296,2991637
2024-11-15,Conversion of Exercise of derivative security at price 80.81 - 113.34 per share.,281,27459
2024-11-15,Sale at price 478.99 per share.,281,134596
2024-12-02,Conversion of Exercise of derivative security at price 80.81 - 113.34 per share.,281,27459
2024-12-02,Sale at price 499.51 per share.,281,140362
2024-12-13,Stock Award(Grant) at price 491.67 - 496.04 per share.,15,7466
2024-12-13,Stock Award(Grant) at price 491.67 per share.,6,3112
2024-12-13,Stock Award(Grant) at price 491.67 per share.,2,1167
2024-12-13,Stock Award(Grant) at price 491.67 per share.,2,1092
2024-12-13,Stock Award(Grant) at price 496.04 per share.,12,5952
2024-12-13,Stock Award(Grant) at price 491.67 per share.,8,4324
2024-12-13,Stock Award(Grant) at price 491.67 - 496.04 per share.,13,6575
2024-12-13,Stock Award(Grant) at price 491.67 per share.,2,1056
2024-12-16,Conversion of Exercise of derivative security at price 80.81 - 113.34 per share.,281,27459
2024-12-16,Sale at price 490.24 per share.,281,137757
2025-01-02,Sale at price 474.86 per share.,281,133436
2025-01-02,Conversion of Exercise of derivative security at price 80.81 - 113.34 per share.,281,27459
2025-01-15,Sale at price 473.62 per share.,281,133087
2025-01-15,Conversion of Exercise of derivative security at price 80.81 - 113.34 per share.,281,27459
2025-02-03,Conversion of Exercise of derivative security at price 80.81 - 113.34 per share.,281,27459
2025-02-03,Sale at price 494.42 per share.,281,138932
2025-02-18,Conversion of Exercise of derivative security at price 80.81 - 113.34 per share.,281,27459
2025-02-18,Sale at price 522.20 per share.,281,146738
2025-02-20,Stock Award(Grant) at price 513.21 per share.,5534,2840104
2025-02-20,Stock Award(Grant) at price 513.21 per share.,140,71849
2025-02-20,Stock Award(Grant) at price 513.21 per share.,1364,700018
2025-02-20,Stock Award(Grant) at price 513.21 per share.,1364,700018
2025-02-20,Stock Award(Grant) at price 513.21 per share.,701,359760
2025-02-20,Stock Award(Grant) at price 513.21 per share.,1383,709769
2025-02-21,Stock Award(Grant) at price 505.31 per share.,604,305207
2025-02-21,Stock Award(Grant) at price 505.31 per share.,435,219810
2025-02-21,Stock Award(Grant) at price 505.31 per share.,435,219810
2025-02-21,Stock Award(Grant) at price 505.31 per share.,435,219810
2025-02-21,Stock Award(Grant) at price 505.31 per share.,435,219810
2025-02-21,Stock Award(Grant) at price 505.31 per share.,435,219810
2025-02-21,Stock Award(Grant) at price 505.31 per share.,435,219810
2025-02-21,Stock Award(Grant) at price 505.31 per share.,435,219810
2025-02-21,Stock Award(Grant) at price 505.31 per share.,435,219810
2025-02-26,Conversion of Exercise of derivative security at price 276.84 - 295.33 per share.,3484,1010403
2025-02-26,Sale at price 499.84 - 500.50 per share.,3484,1742104
2025-03-03,Conversion of Exercise of derivative security at price 80.81 - 113.34 per share.,281,27459
2025-03-03,Stock Award(Grant) at price 502.86 per share.,3611,1815827
