date,transactionType,shares,value
2024-03-15,Sale at price 52.06 per share.,100000,5206000.0
2024-04-26,,28447,
2024-04-26,,51000,
2024-04-26,,8534,
2024-04-26,,7822,
2024-05-01,Stock Gift at price 0.00 per share.,30931,0.0
2024-05-09,Stock Award(Grant) at price 47.20 per share.,4237,199986.0
2024-05-09,Stock Award(Grant) at price 47.20 per share.,4237,199986.0
2024-05-09,Stock Award(Grant) at price 47.20 per share.,4237,199986.0
2024-05-09,Stock Award(Grant) at price 47.20 per share.,4237,199986.0
2024-05-09,Stock Award(Grant) at price 47.20 per share.,4237,199986.0
2024-08-28,Stock Gift at price 0.00 per share.,1529700,0.0
2024-10-29,Sale at price 53.73 per share.,119221,6405744.0
2024-11-07,Sale at price 52.00 per share.,24324,1264848.0
2024-11-27,Sale at price 51.40 per share.,25785,1325349.0
2024-11-29,Sale at price 53.02 per share.,60187,3191115.0
2024-12-02,Stock Gift at price 0.00 per share.,3782784,0.0
2025-01-30,,19847,
2025-01-30,,129005,
2025-01-30,,66156,
2025-02-06,Stock Gift at price 0.00 per share.,129005,0.0
2025-03-14,Purchase at price 43.51 per share.,23000,1000730.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,4746,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,4746,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,4746,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,4746,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,4746,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,4746,0.0
2025-05-15,Stock Award(Grant) at price 0.00 per share.,4746,0.0
2025-07-31,Stock Gift at price 0.00 per share.,1341695,0.0
2025-08-06,Sale at price 52.63 per share.,10000,526300.0
2025-09-10,Sale at price 54.13 per share.,20000,1082600.0
2025-10-27,Sale at price 58.75 - 59.40 per share.,300000,17796982.0
2025-10-27,Conversion of Exercise of derivative security at price 34.28 per share.,300000,10284000.0
2025-10-30,Sale at price 58.77 - 59.22 per share.,900000,53024153.0
2025-10-30,Conversion of Exercise of derivative security at price 34.28 per share.,900000,30852000.0
2025-10-31,Conversion of Exercise of derivative security at price 34.28 per share.,400000,13712000.0
2025-10-31,Sale at price 59.20 per share.,400000,23680000.0
2025-11-06,Conversion of Exercise of derivative security at price 34.28 per share.,400000,13712000.0
2025-11-06,Sale at price 62.98 - 63.05 per share.,400000,25217200.0
2025-11-07,Sale at price 64.99 per share.,100000,6499000.0
2025-11-07,Conversion of Exercise of derivative security at price 34.28 per share.,100000,3428000.0
2025-11-25,Sale at price 66.44 - 66.45 per share.,57545,3823646.0
2025-11-25,Conversion of Exercise of derivative security at price 58.81 - 59.89 per share.,57545,3422707.0
2025-12-01,Sale at price 70.17 per share.,100000,7017000.0
2025-12-01,Conversion of Exercise of derivative security at price 50.33 per share.,100000,5033000.0
2025-12-01,Conversion of Exercise of derivative security at price 57.76 per share.,53257,3076124.0
2025-12-01,Sale at price 69.76 per share.,30000,2092800.0
2025-12-01,Sale at price 70.37 per share.,53257,3747695.0
2025-12-02,Sale at price 68.97 - 69.96 per share.,227657,15909705.0
2025-12-02,Conversion of Exercise of derivative security at price 52.53 per share.,227657,11958822.0
2025-12-03,Conversion of Exercise of derivative security at price 52.53 per share.,135603,7123226.0
2025-12-03,Sale at price 67.66 - 68.43 per share.,135603,9216256.0
2025-12-11,Conversion of Exercise of derivative security at price 50.33 per share.,400000,20132000.0
2025-12-11,Sale at price 66.39 - 67.03 per share.,400000,26567002.0
2025-12-15,Sale at price 66.24 - 67.28 per share.,750000,50092442.0
2025-12-15,Conversion of Exercise of derivative security at price 50.33 per share.,750000,37747500.0
2025-12-16,Sale at price 67.56 per share.,77991,5269072.0
2025-12-16,Conversion of Exercise of derivative security at price 40.87 per share.,77991,3187492.0
2025-12-16,Stock Gift at price 0.00 per share.,2316840,0.0
2025-12-17,Sale at price 66.67 - 67.58 per share.,1250000,83392342.0
2025-12-17,Conversion of Exercise of derivative security at price 50.33 per share.,1250000,62912500.0
2026-01-30,,20106,
2026-01-30,,18430,
2026-01-30,,130688,
2026-01-30,,67019,
2026-02-03,,17378,
2026-02-03,,65167,
2026-02-03,,33419,
2026-02-03,,14036,
2026-02-06,Stock Gift at price 0.00 per share.,195855,0.0
