date,transactionType,shares,value
2024-02-27,Purchase at price 266.57 per share.,562,149810
2024-02-28,Sale at price 270.24 per share.,1000,270238
2024-02-28,Conversion of Exercise of derivative security at price 142.12 per share.,2100,298452
2024-02-28,Sale at price 269.32 - 272.08 per share.,2100,569709
2024-03-01,Stock Award(Grant) at price 0.00 per share.,1170,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,1290,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,330,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,1410,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,10785,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,2580,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,7035,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,9390,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,10785,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,2340,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,2926,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,7035,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,705,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,1170,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,1410,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,713,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,3526,0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,7035,0
2024-05-07,Conversion of Exercise of derivative security at price 142.12 - 160.10 per share.,3880,594398
2024-05-07,Sale at price 286.77 - 287.00 per share.,3880,1113010
2024-05-10,Sale at price 296.28 per share.,2390,708110
2024-05-10,Conversion of Exercise of derivative security at price 160.10 per share.,2390,382639
2024-05-14,Stock Award(Grant) at price 0.00 per share.,604,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,604,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,604,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,604,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,604,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,604,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,604,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,604,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,604,0
2024-05-14,Stock Award(Grant) at price 0.00 per share.,604,0
2024-05-15,Conversion of Exercise of derivative security at price 142.12 - 163.43 per share.,3700,559926
2024-05-17,Conversion of Exercise of derivative security at price 109.09 - 154.35 per share.,11440,1363553
2024-05-17,Conversion of Exercise of derivative security at price 109.09 - 163.43 per share.,5430,816676
2024-05-20,Purchase at price 286.04 per share.,1745,499133
2024-05-20,Conversion of Exercise of derivative security at price 149.72 - 177.23 per share.,5200,847998
2024-05-21,Conversion of Exercise of derivative security at price 134.68 - 163.43 per share.,3998,597947
2024-05-22,Conversion of Exercise of derivative security at price 142.12 - 163.43 per share.,1160,177419
2024-05-23,Conversion of Exercise of derivative security at price 109.09 - 149.72 per share.,1980,236566
2024-05-24,Purchase at price 285.11 per share.,282,80401
2024-05-30,Stock Gift at price 0.00 per share.,900,0
2024-08-15,Conversion of Exercise of derivative security at price 160.10 per share.,4780,765278
2024-08-15,Sale at price 300.08 - 300.72 per share.,4780,1435657
2024-08-16,Conversion of Exercise of derivative security at price 149.72 per share.,12510,1872997
2024-08-21,Sale at price 304.77 per share.,6489,1977637
2024-08-21,Conversion of Exercise of derivative security at price 163.43 per share.,6489,1060497
2024-08-23,Conversion of Exercise of derivative security at price 109.09 per share.,24250,2645432
2024-08-23,Sale at price 307.49 - 310.08 per share.,24250,7474875
2024-11-08,Stock Gift at price 0.00 per share.,70,0
2024-11-11,Conversion of Exercise of derivative security at price 163.43 per share.,2163,353499
2024-11-11,Sale at price 357.04 - 359.75 per share.,2163,775052
2024-11-12,Sale at price 355.34 - 357.67 per share.,4985,1775697
2024-11-12,Conversion of Exercise of derivative security at price 149.72 - 160.10 per share.,4985,768931
2024-11-12,Sale at price 356.64 - 358.55 per share.,4945,1773082
2024-11-13,Conversion of Exercise of derivative security at price 163.43 per share.,2163,353499
2024-11-13,Sale at price 362.30 - 363.21 per share.,2163,784071
2024-11-18,Conversion of Exercise of derivative security at price 160.10 per share.,9560,1530556
2024-11-21,Conversion of Exercise of derivative security at price 163.43 per share.,2163,353499
2024-11-21,Sale at price 369.12 per share.,2163,798403
2024-11-29,Stock Award(Grant) at price 0.00 per share.,1960,0
2024-11-29,Stock Award(Grant) at price 0.00 per share.,1151,0
2024-11-29,Stock Award(Grant) at price 0.00 per share.,2216,0
2024-11-29,Stock Award(Grant) at price 0.00 per share.,811,0
2024-11-29,Stock Award(Grant) at price 0.00 per share.,3324,0
2024-11-29,Stock Award(Grant) at price 0.00 per share.,5728,0
2024-11-29,Stock Award(Grant) at price 0.00 per share.,2685,0
2024-11-29,Stock Award(Grant) at price 0.00 per share.,1705,0
2024-11-29,Stock Award(Grant) at price 0.00 per share.,3942,0
2024-11-29,Stock Award(Grant) at price 0.00 per share.,4193,0
2024-11-29,Stock Award(Grant) at price 0.00 per share.,10228,0
2024-11-29,Stock Award(Grant) at price 0.00 per share.,2259,0
2024-12-19,Stock Award(Grant) at price 0.00 per share.,4296,0
2024-12-19,Stock Award(Grant) at price 0.00 per share.,4296,0
2024-12-19,Stock Award(Grant) at price 0.00 per share.,5370,0
2025-01-27,Sale at price 348.84 per share.,0,188
2025-02-10,Conversion of Exercise of derivative security at price 114.13 - 160.10 per share.,11430,1739888
2025-02-10,Sale at price 373.64 - 375.68 per share.,11430,4281359
2025-02-13,Stock Gift at price 0.00 per share.,401,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,2911,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,2911,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,2911,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,34560,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,2070,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,1380,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,1155,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,2768,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,923,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,2303,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,6915,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,6915,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,6915,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,3225,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,6915,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,2070,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,4605,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,1500,0
2025-02-28,Stock Award(Grant) at price 0.00 per share.,6915,0
