date,transactionType,shares,value
2024-03-04,,5347,
2024-03-04,,1574,
2024-03-04,,1818,
2024-03-04,,7816,
2024-03-04,,4684,
2024-03-04,,26574,
2024-03-04,,10190,
2024-03-05,Sale at price 217.99 per share.,1977,430966.0
2024-03-05,Conversion of Exercise of derivative security at price 132.00 per share.,1977,260964.0
2024-03-06,,693,
2024-03-06,,655,
2024-03-06,,1445,
2024-03-06,,3468,
2024-03-06,Conversion of Exercise of derivative security at price 115.17 per share.,17499,1896274.0
2024-03-06,,714,
2024-03-06,,572,
2024-04-19,Conversion of Exercise of derivative security at price 132.00 per share.,1977,260964.0
2024-04-29,Conversion of Exercise of derivative security at price 132.00 per share.,1977,260964.0
2024-05-01,,247,
2024-05-01,,247,
2024-05-01,,629,
2024-05-01,,629,
2024-05-01,,629,
2024-05-01,,629,
2024-05-01,,422,
2024-05-01,,629,
2024-05-03,Conversion of Exercise of derivative security at price 132.00 per share.,1977,260964.0
2024-08-01,Sale at price 221.98 - 222.66 per share.,49765,11048103.0
2024-08-21,Sale at price 219.58 per share.,325,71364.0
2024-09-13,Sale at price 242.86 per share.,1500,364290.0
2024-09-13,Conversion of Exercise of derivative security at price 156.50 per share.,1500,234750.0
2024-10-17,,1588,
2024-12-03,Stock Gift at price 0.00 per share.,16000,0.0
2024-12-09,Sale at price 224.33 per share.,3545,795235.0
2024-12-09,Conversion of Exercise of derivative security at price 182.30 per share.,3545,646254.0
2024-12-19,,179,
2024-12-20,Sale at price 203.43 per share.,2321,472150.0
2024-12-20,Conversion of Exercise of derivative security at price 156.50 per share.,2321,363236.0
2024-12-27,Stock Gift at price 0.00 per share.,1000,0.0
2025-01-22,Conversion of Exercise of derivative security at price 156.50 per share.,50212,7858178.0
2025-01-22,Conversion of Exercise of derivative security at price 156.50 per share.,2724,426306.0
2025-01-28,Conversion of Exercise of derivative security at price 156.50 per share.,137601,21534556.0
2025-02-28,Sale at price 218.07 per share.,1411,307697.0
2025-02-28,Conversion of Exercise of derivative security at price 157.51 per share.,1411,222247.0
2025-03-04,,4273,
2025-03-04,,20753,
2025-03-04,,8085,
2025-03-04,,1003,
2025-03-04,,1803,
2025-03-04,,1508,
2025-03-04,,1328,
2025-03-06,,2236,
2025-03-06,,2135,
2025-03-06,,825,
2025-03-06,,5411,
2025-03-06,,2071,
2025-03-06,,3468,
2025-03-06,,2245,
2025-03-06,,730,
2025-03-07,Sale at price 224.18 per share.,2209,495214.0
2025-04-23,Conversion of Exercise of derivative security at price 157.51 per share.,1411,222247.0
2025-05-01,,550,
2025-05-01,,550,
2025-05-01,,725,
2025-05-01,,725,
2025-05-01,,302,
2025-05-01,,725,
2025-05-01,,725,
2025-05-01,,725,
2025-05-01,Sale at price 240.17 - 242.12 per share.,5000,1202932.0
2025-05-01,,725,
2025-05-16,Conversion of Exercise of derivative security at price 157.51 per share.,1411,222247.0
2025-05-16,Conversion of Exercise of derivative security at price 157.51 per share.,1411,222247.0
2025-08-01,,456,
2025-08-26,Stock Gift at price 0.00 per share.,30,0.0
2025-10-17,,1588,
2025-12-05,,215,
2025-12-16,Stock Gift at price 0.00 per share.,9761,0.0
2025-12-19,Stock Gift at price 0.00 per share.,300,0.0
2025-12-29,Stock Gift at price 0.00 per share.,517,0.0
2026-01-20,Conversion of Exercise of derivative security at price 182.30 per share.,149446,27244006.0
2026-01-20,Conversion of Exercise of derivative security at price 182.30 per share.,55741,10161584.0
2026-01-20,Conversion of Exercise of derivative security at price 182.30 per share.,6080,1108384.0
2026-01-20,Conversion of Exercise of derivative security at price 182.30 per share.,9121,1662758.0
2026-02-18,Conversion of Exercise of derivative security at price 182.30 per share.,5739,1046220.0
