date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 0.00 per share.,6153,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,9723,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,656,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,235,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,8102,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,6584,0.0
2024-03-01,Stock Award(Grant) at price 0.00 per share.,27361,0.0
2024-03-04,Stock Gift at price 0.00 per share.,5446,0.0
2024-03-04,Sale at price 184.10 per share.,5446,1002609.0
2024-04-15,Stock Award(Grant) at price 187.24 per share.,11,2060.0
2024-04-26,,1050,
2024-04-30,Stock Gift at price 0.00 per share.,1819,0.0
2024-04-30,,1819,
2024-05-06,Sale at price 186.02 per share.,6500,1209130.0
2024-05-15,Purchase at price 187.38 per share.,79,14803.0
2024-05-31,,625,
2024-06-04,Purchase at price 185.26 per share.,540,100040.0
2024-06-25,,959,
2024-07-15,Stock Award(Grant) at price 201.19 per share.,11,2213.0
2024-08-16,Sale at price 202.86 - 203.10 per share.,3200,649625.0
2024-08-23,,520,
2024-10-15,Stock Award(Grant) at price 206.49 per share.,11,2271.0
2024-11-07,Stock Gift at price 0.00 per share.,4808,0.0
2024-11-19,Sale at price 210.02 per share.,5071,1065011.0
2024-11-21,Stock Gift at price 0.00 per share.,732,0.0
2024-12-05,Sale at price 215.27 per share.,1859,400187.0
2025-01-15,Stock Award(Grant) at price 209.76 per share.,11,2307.0
2025-01-31,Stock Gift at price 0.00 per share.,1775,0.0
2025-01-31,,2608,
2025-01-31,,493,
2025-01-31,,4383,
2025-01-31,,1775,
2025-01-31,,1775,
2025-01-31,,1775,
2025-02-11,,3679,
2025-02-11,,9091,
2025-02-11,,97,
2025-02-11,,162,
2025-02-11,,650,
2025-02-11,,704,
2025-02-11,,44,
2025-02-11,,55,
2025-02-11,,1265,
2025-02-14,,1553,
2025-02-14,,26,
2025-02-14,,640,
2025-02-14,,1242,
2025-02-14,,15,
2025-02-14,,68,
2025-02-14,,145,
2025-02-14,,388,
2025-02-14,,4466,
2025-02-18,Stock Award(Grant) at price 0.00 per share.,7366,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,3035,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,1404,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,3833,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,1963,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,5306,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,23579,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,147,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,147,0.0
2025-02-18,Stock Award(Grant) at price 0.00 per share.,2876,0.0
2025-02-19,Sale at price 228.17 - 228.36 per share.,6293,1436060.0
2025-02-21,,195,
2025-02-21,,1708,
2025-02-21,,46,
2025-02-21,,2451,
2025-02-21,,853,
2025-02-21,,11,
2025-02-21,,187,
2025-02-21,,742,
2025-02-21,,2968,
2025-02-28,,3440,
2025-02-28,,934,
2025-02-28,,219,
2025-02-28,,291,
2025-02-28,,866,
2025-02-28,,892,
2025-02-28,,474,
2025-02-28,,481,
2025-02-28,,24,
2025-02-28,,12,
2025-03-03,Sale at price 239.07 per share.,2200,525954.0
2025-04-28,,1060,
2025-06-05,Sale at price 253.17 per share.,235,59495.0
2025-06-25,,970,
2025-08-08,,124,
2025-08-19,Purchase at price 234.91 per share.,4258,1000245.0
2025-08-22,Sale at price 233.94 per share.,7338,1716652.0
2025-08-25,,524,
2025-12-09,Purchase at price 209.46 per share.,478,100122.0
2025-12-22,,390,
2025-12-31,Conversion of Exercise of derivative security at price 211.93 per share.,423,89646.0
2025-12-31,,1041,
2026-01-30,Stock Gift at price 0.00 per share.,1858,0.0
2026-01-30,Stock Gift at price 0.00 per share.,1858,0.0
2026-01-30,,1858,
2026-01-30,,1858,
2026-01-30,,1858,
2026-01-30,,1858,
2026-01-30,,1858,
2026-02-11,,100,
2026-02-11,,3720,
2026-02-11,,437,
2026-02-11,,165,
2026-02-11,,659,
2026-02-11,,1282,
2026-02-11,,55,
2026-02-11,,713,
2026-02-11,,57,
2026-02-17,,1567,
2026-02-17,,26,
2026-02-17,,649,
2026-02-17,,1254,
2026-02-17,,68,
2026-02-17,,145,
2026-02-17,,392,
2026-02-17,,4511,
2026-02-17,,20,
2026-02-18,,231,
2026-02-18,,2387,
2026-02-18,,463,
2026-02-18,,8,
2026-02-18,,563,
2026-02-18,,309,
2026-02-18,,264,
2026-02-18,,9,
2026-02-18,,419,
2026-02-18,,242,
2026-02-19,Stock Award(Grant) at price 0.00 per share.,99,0.0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,23456,0.0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,4457,0.0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,647,0.0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,3050,0.0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,2366,0.0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,27,0.0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,3050,0.0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,1958,0.0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,2582,0.0
2026-02-19,Stock Award(Grant) at price 0.00 per share.,6758,0.0
