date,transactionType,shares,value
2024-08-21,Sale at price 180.00 per share.,14600,2628000.0
2024-08-21,Sale at price 180.29 - 182.20 per share.,3791,686331.0
2024-08-21,,5472,
2024-08-21,Sale at price 179.57 - 182.11 per share.,20784,3757109.0
2024-08-21,,51960,
2024-08-21,,14600,
2024-08-21,,15260,
2024-08-21,Sale at price 179.58 - 182.22 per share.,15260,2758409.0
2024-08-21,Sale at price 180.26 - 182.07 per share.,9490,1716563.0
2024-08-21,Sale at price 180.57 - 182.18 per share.,6104,1106048.0
2024-08-29,Stock Gift at price 0.00 per share.,555385,0.0
2024-09-03,Sale at price 177.87 per share.,3500,622545.0
2024-09-24,Sale at price 195.00 per share.,2190,427050.0
2024-10-01,Sale at price 184.80 per share.,3500,646800.0
2024-11-01,Sale at price 200.07 per share.,1068452,213760597.0
2024-11-01,Sale at price 198.96 per share.,3500,696360.0
2024-11-01,Sale at price 199.85 per share.,5004,1000049.0
2024-11-04,Sale at price 196.37 per share.,900,176733.0
2024-11-07,Sale at price 209.85 per share.,4766,1000145.0
2024-11-07,Sale at price 200.39 - 211.56 per share.,5992724,1231381630.0
2024-11-11,Sale at price 206.28 - 209.65 per share.,5992724,1245279944.0
2024-11-13,Sale at price 206.50 - 212.71 per share.,3300720,686521413.0
2024-11-15,,2473,
2024-11-15,,1900,
2024-11-15,,2605,
2024-11-15,,2473,
2024-11-15,,2473,
2024-11-15,Sale at price 204.99 - 206.78 per share.,5502,1132355.0
2024-11-15,,13753,
2024-11-15,Stock Gift at price 0.00 per share.,4950,0.0
2024-11-15,,2605,
2024-11-19,Sale at price 199.06 per share.,1237,246237.0
2024-11-20,Stock Gift at price 0.00 per share.,1409999,0.0
2024-11-21,Sale at price 198.74 - 202.40 per share.,3791,759090.0
2024-11-21,,5472,
2024-11-21,,51960,
2024-11-21,Sale at price 198.69 - 202.80 per share.,6104,1221989.0
2024-11-21,Sale at price 196.46 - 202.74 per share.,20784,4160373.0
2024-11-21,Sale at price 196.31 - 202.87 per share.,15260,3054828.0
2024-11-21,,14600,
2024-11-21,Sale at price 202.88 per share.,14600,2962048.0
2024-11-21,,15260,
2024-11-21,Sale at price 196.46 - 203.06 per share.,11680,2338661.0
2024-11-21,,14600,
2024-12-02,Sale at price 210.00 per share.,3500,735000.0
