date,transactionType,shares,value
2024-03-01,Sale at price 118.50 per share.,472,55932
2024-03-01,Sale at price 118.50 per share.,676,80106
2024-03-01,Sale at price 118.50 per share.,801,94918
2024-03-01,Sale at price 118.50 per share.,963,114116
2024-03-01,Sale at price 118.50 per share.,853,101080
2024-03-01,Sale at price 118.50 per share.,694,82239
2024-04-26,Stock Award(Grant) at price 0.00 per share.,1866,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,1866,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,1866,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,1866,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,1866,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,1866,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,1866,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,1866,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,1866,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,1866,0
2024-04-26,Stock Award(Grant) at price 0.00 per share.,1866,0
2024-05-07,Sale at price 106.25 per share.,22852,2428119
2024-05-10,Conversion of Exercise of derivative security at price 47.00 per share.,10097,474559
2024-05-10,Sale at price 104.57 per share.,10097,1055819
2024-09-04,Sale at price 114.83 per share.,27,3100
2024-09-12,Conversion of Exercise of derivative security at price 47.00 - 48.90 per share.,141679,6685975
2024-09-12,Sale at price 116.04 - 116.90 per share.,141679,16493218
2024-10-21,Conversion of Exercise of derivative security at price 47.00 per share.,157421,7398787
2024-10-21,Sale at price 116.98 - 118.81 per share.,157421,18424298
2025-01-28,Sale at price 127.39 per share.,2644,336819
2025-01-30,Conversion of Exercise of derivative security at price 38.40 per share.,23771,912806
2025-01-30,Sale at price 128.50 per share.,23771,3054574
2025-01-30,Conversion of Exercise of derivative security at price 38.40 per share.,189788,7287859
2025-01-30,Sale at price 128.07 - 128.35 per share.,189788,24342304
2025-02-05,Conversion of Exercise of derivative security at price 38.40 per share.,285388,10958899
2025-02-05,Sale at price 131.17 per share.,285388,37435200
2025-02-25,Stock Award(Grant) at price 0.00 per share.,4038,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,16534,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,15475,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,18788,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,10232,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,22495,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,10712,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,12278,0
2025-02-25,Stock Award(Grant) at price 0.00 per share.,64897,0
2025-03-03,Sale at price 138.17 per share.,949,131123
2025-03-03,Sale at price 138.17 per share.,791,109292
2025-03-03,Sale at price 138.17 per share.,562,77652
2025-03-03,Sale at price 138.17 per share.,562,77652
2025-03-03,Sale at price 138.17 per share.,1111,153507
2025-03-07,Conversion of Exercise of derivative security at price 80.98 per share.,91367,7398900
2025-03-07,Sale at price 133.82 - 136.64 per share.,91367,12227297
2025-04-25,Stock Award(Grant) at price 0.00 per share.,1635,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,1635,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,1635,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,1635,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,1635,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,1635,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,1635,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,1635,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,1635,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,1635,0
2025-04-25,Stock Award(Grant) at price 0.00 per share.,1635,0
2025-04-30,Sale at price 129.66 per share.,2600,337116
2025-06-27,Stock Award(Grant) at price 0.00 per share.,3790,0
2025-08-08,Sale at price 134.55 per share.,5550,746758
2025-11-25,Sale at price 128.02 per share.,1586,203043
2025-12-11,Stock Gift at price 123.28 per share.,1536,189358
2026-01-23,Purchase at price 107.13 per share.,18800,2013967
2026-02-04,Purchase at price 108.33 - 109.14 per share.,10000,1087331
