date,transactionType,shares,value
2025-05-30,Stock Award(Grant) at price 0.00 per share.,48,0
2025-06-16,Sale at price 5325.57 - 5371.63 per share.,1013,5425697
2025-07-15,Sale at price 5642.82 - 5766.71 per share.,1013,5769036
2025-07-31,Stock Gift at price 0.00 per share.,1000,0
2025-08-15,Sale at price 5448.46 - 5502.69 per share.,1013,5548094
2025-09-08,Sale at price 5523.90 - 5614.94 per share.,64,357575
2025-09-15,Sale at price 5437.04 - 5555.74 per share.,1013,5588637
2025-09-15,Sale at price 5500.00 per share.,15,82500
2025-09-15,Sale at price 5427.02 - 5547.33 per share.,64,352755
2025-10-15,Sale at price 5291.98 per share.,15,79380
2025-10-15,Sale at price 5225.92 - 5285.99 per share.,388,2038568
2025-10-15,Sale at price 5066.94 - 5211.74 per share.,625,3213454
2025-11-07,Sale at price 5000.00 per share.,40,200000
2025-11-07,Sale at price 5000.00 per share.,200,1000000
2025-11-17,Sale at price 5048.50 - 5083.61 per share.,170,860582
2025-11-17,Sale at price 4873.79 - 5044.64 per share.,400,2003074
2025-11-17,Sale at price 4775.17 - 4870.76 per share.,443,2135414
2025-11-17,Sale at price 5030.00 per share.,15,75450
2025-12-02,Sale at price 5000.00 per share.,40,200000
2025-12-15,Sale at price 5362.00 per share.,15,80430
2025-12-15,Sale at price 5445.66 - 5482.10 per share.,442,2415502
2025-12-15,Sale at price 5362.05 - 5444.74 per share.,571,3091695
2026-01-02,Sale at price 5253.60 - 5356.00 per share.,40,211615
2026-01-15,Sale at price 5202.20 - 5219.25 per share.,60,312486
2026-01-15,Sale at price 5147.58 - 5200.25 per share.,953,4937816
2026-01-15,Sale at price 5191.15 per share.,15,77867
2026-02-02,Sale at price 5027.53 - 5122.66 per share.,40,204214
2026-02-13,Stock Award(Grant) at price 0.00 per share.,1526,0
2026-02-17,Sale at price 4135.91 - 4165.72 per share.,452,1875688
2026-02-17,Sale at price 4038.03 - 4131.10 per share.,560,2291979
