date,transactionType,shares,value
2024-03-07,Stock Award(Grant) at price 0.00 per share.,1572,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,1572,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,1572,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,1572,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,1572,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,1572,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,1572,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,1572,0
2024-03-08,Conversion of Exercise of derivative security at price 26.74 per share.,9039,241703
2024-03-08,Sale at price 76.21 per share.,1465,111648
2024-03-08,Sale at price 76.40 per share.,9039,690607
2024-03-14,Conversion of Exercise of derivative security at price 26.74 - 36.04 per share.,16441,508471
2024-03-14,Sale at price 75.50 per share.,16441,1241296
2024-04-22,Stock Gift at price 0.00 per share.,24000,0
2024-05-23,Stock Gift at price 0.00 per share.,57875,0
2024-07-17,Sale at price 79.50 per share.,9039,718600
2024-07-17,Sale at price 80.13 per share.,3672,294223
2024-07-17,Conversion of Exercise of derivative security at price 26.74 per share.,9039,241703
2024-07-17,Conversion of Exercise of derivative security at price 26.21 per share.,3672,96243
2024-07-30,Conversion of Exercise of derivative security at price 26.21 per share.,44039,1154262
2024-07-30,Sale at price 80.60 - 82.32 per share.,44039,3597924
2024-08-01,Sale at price 81.99 per share.,5093,417570
2024-08-06,Sale at price 83.11 per share.,476,39559
2024-08-29,Conversion of Exercise of derivative security at price 40.85 - 40.97 per share.,32805,1343214
2024-08-29,Sale at price 80.56 per share.,52679,4243662
2024-11-05,Stock Award(Grant) at price 0.00 per share.,20746,0
2024-11-05,Stock Award(Grant) at price 0.00 per share.,17780,0
2024-11-05,Stock Award(Grant) at price 0.00 per share.,11854,0
2024-11-05,Stock Award(Grant) at price 0.00 per share.,118560,0
2024-11-05,Stock Award(Grant) at price 0.00 per share.,23710,0
2024-11-05,Stock Award(Grant) at price 0.00 per share.,4149,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,9447,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,39677,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,2834,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,6298,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,11021,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,4723,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,1180,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,6298,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,6298,0
2024-12-04,Conversion of Exercise of derivative security at price 40.97 - 71.13 per share.,22902,1433659
2024-12-04,Sale at price 76.34 per share.,24856,1897482
2024-12-09,Stock Award(Grant) at price 0.00 per share.,342,0
2025-02-10,Stock Award(Grant) at price 0.00 per share.,958,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,1864,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,1864,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,1864,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,1864,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,1864,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,1864,0
2025-02-26,Stock Award(Grant) at price 0.00 per share.,1864,0
2025-04-07,Stock Award(Grant) at price 0.00 per share.,1742,0
2025-05-07,Purchase at price 55.24 per share.,5445,300760
2025-09-22,Sale at price 66.13 - 67.32 per share.,138358,9266118
2025-09-22,Conversion of Exercise of derivative security at price 39.96 per share.,138358,5528786
2025-10-20,Conversion of Exercise of derivative security at price 36.04 per share.,7402,266768
2025-10-20,Sale at price 73.07 per share.,7402,540864
2025-11-04,Stock Award(Grant) at price 0.00 per share.,17095,0
2025-11-04,Stock Award(Grant) at price 0.00 per share.,83589,0
2025-11-04,Stock Award(Grant) at price 0.00 per share.,9116,0
2025-11-04,Stock Award(Grant) at price 0.00 per share.,15196,0
2025-11-04,Stock Award(Grant) at price 0.00 per share.,2656,0
2025-11-04,Stock Award(Grant) at price 0.00 per share.,2278,0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,43741,0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,169582,0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,30282,0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,47106,0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,16823,0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,5047,0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,17496,0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,13458,0
2025-11-10,Stock Award(Grant) at price 0.00 per share.,12113,0
