date,transactionType,shares,value
2024-10-08,Stock Award(Grant) at price 0.00 per share.,1309,0.0
2024-10-08,Stock Award(Grant) at price 0.00 per share.,1309,0.0
2024-10-08,Stock Award(Grant) at price 0.00 per share.,1309,0.0
2024-10-08,Stock Award(Grant) at price 0.00 per share.,1309,0.0
2024-10-08,Stock Award(Grant) at price 0.00 per share.,1309,0.0
2024-10-22,Sale at price 170.00 per share.,2401,408170.0
2024-10-24,Conversion of Exercise of derivative security at price 91.07 per share.,12800,1165696.0
2024-10-24,Sale at price 168.98 per share.,12800,2163008.0
2024-11-21,Conversion of Exercise of derivative security at price 91.07 per share.,12800,1165696.0
2024-11-21,Sale at price 172.73 per share.,12800,2210972.0
2024-11-27,Conversion of Exercise of derivative security at price 91.07 per share.,47847,4357426.0
2024-11-27,Sale at price 179.84 per share.,47847,8604685.0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,44,0.0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,175,0.0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,175,0.0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,175,0.0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,218,0.0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,276,0.0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,211,0.0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,175,0.0
2024-12-10,Stock Award(Grant) at price 0.00 per share.,175,0.0
2024-12-19,,46,
2024-12-19,,70,
2024-12-19,,78,
2024-12-19,,35,
2024-12-19,,77,
2024-12-19,,46,
2024-12-19,,58,
2024-12-19,,39,
2024-12-19,,31,
2024-12-19,,138,
2025-01-23,Conversion of Exercise of derivative security at price 85.13 per share.,90450,7700008.0
2025-01-23,Sale at price 163.84 per share.,90450,14819030.0
2025-02-25,Sale at price 171.66 per share.,18000,3089880.0
2025-02-28,Conversion of Exercise of derivative security at price 78.52 per share.,35000,2748200.0
2025-02-28,Sale at price 173.68 per share.,35000,6078653.0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,145,0.0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,44,0.0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,145,0.0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,188,0.0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,181,0.0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,246,0.0
2025-03-11,Stock Award(Grant) at price 0.00 per share.,145,0.0
2025-04-29,Sale at price 161.38 per share.,1000,161384.0
2025-05-05,Conversion of Exercise of derivative security at price 80.29 per share.,10520,844651.0
2025-05-05,Sale at price 158.67 per share.,10520,1669200.0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,47,0.0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,185,0.0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,231,0.0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,185,0.0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,511,0.0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,223,0.0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,185,0.0
2025-06-10,Stock Award(Grant) at price 0.00 per share.,292,0.0
2025-08-07,Stock Award(Grant) at price 0.00 per share.,361,0.0
2025-08-07,Stock Award(Grant) at price 0.00 per share.,245,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,21518,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,27924,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,21518,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,1044,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,15811,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,22959,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,31025,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,22649,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,89970,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,25816,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,2019,0.0
2025-08-18,Stock Award(Grant) at price 0.00 per share.,18963,0.0
2025-08-19,Sale at price 157.27 per share.,6167,969908.0
2025-08-19,Sale at price 157.27 per share.,40119,6309668.0
2025-08-19,Sale at price 157.27 per share.,9849,1548990.0
2025-08-19,Stock Award(Grant) at price 0.00 per share.,15314,0.0
2025-08-19,Sale at price 157.27 per share.,9100,1431192.0
2025-08-19,Sale at price 157.27 per share.,13039,2050693.0
2025-08-19,Sale at price 157.27 per share.,606,95308.0
2025-08-19,Sale at price 157.27 per share.,8596,1351926.0
2025-08-19,Sale at price 157.27 per share.,11638,1830352.0
2025-08-19,Sale at price 157.27 per share.,319,50170.0
2025-08-21,Sale at price 158.16 per share.,11463,1812977.0
2025-08-21,Sale at price 158.16 per share.,10194,1612273.0
2025-08-21,Sale at price 158.16 per share.,9554,1511050.0
2025-08-29,Sale at price 156.84 per share.,1000,156835.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,189,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,220,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,189,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,298,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,236,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,197,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,189,0.0
2025-09-09,Stock Award(Grant) at price 0.00 per share.,48,0.0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,5602,0.0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,5742,0.0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,22849,0.0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,4921,0.0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,3373,0.0
2025-10-01,Stock Award(Grant) at price 0.00 per share.,12241,0.0
2025-10-02,Sale at price 152.23 per share.,4252,647289.0
2025-10-02,Sale at price 152.23 per share.,2408,366574.0
2025-10-02,Sale at price 152.23 per share.,490,74594.0
2025-10-02,Sale at price 152.23 per share.,3227,491252.0
2025-10-02,Sale at price 152.23 per share.,3535,538139.0
2025-10-02,Sale at price 152.23 per share.,11684,1778675.0
2025-10-02,Sale at price 152.23 per share.,2254,343130.0
2025-10-02,Sale at price 152.23 per share.,3986,606796.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,31,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,31,0.0
2025-10-14,Stock Award(Grant) at price 0.00 per share.,1475,0.0
2025-10-30,Sale at price 149.57 per share.,725,108438.0
2025-11-05,Stock Gift at price 0.00 per share.,12731,0.0
