date,transactionType,shares,value
2024-05-10,Sale at price 38.17 per share.,4500,171765
2024-06-07,Sale at price 39.52 per share.,90000,3556476
2024-07-12,Conversion of Exercise of derivative security at price 40.68 per share.,200000,8135600
2024-09-16,Conversion of Exercise of derivative security at price 44.33 per share.,45000,1995008
2025-01-02,Stock Award(Grant) at price 42.53 per share.,2528,107516
2025-01-02,Stock Award(Grant) at price 42.53 per share.,4703,200019
2025-02-13,Stock Award(Grant) at price 0.00 per share.,574,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,1155,0
2025-02-19,Stock Award(Grant) at price 42.92 per share.,1000,42920
2025-02-20,Sale at price 42.75 per share.,25000,1068750
2025-03-28,Conversion of Exercise of derivative security at price 44.08 per share.,125000,5509625
2025-07-23,Stock Award(Grant) at price 41.01 per share.,24384,999988
2025-10-10,Stock Gift at price 0.00 per share.,120000,0
2025-12-30,Conversion of Exercise of derivative security at price 35.84 per share.,110000,3942400
2026-01-02,Stock Award(Grant) at price 36.69 per share.,5451,199997
2026-01-02,Stock Award(Grant) at price 36.69 per share.,4088,149989
2026-01-02,Stock Award(Grant) at price 36.69 per share.,5451,199997
2026-02-12,Stock Award(Grant) at price 0.00 per share.,12330,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,6741,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,92646,0
