date,transactionType,shares,value
2024-02-28,Sale at price 70.92 per share.,50703,3595857
2024-03-06,Sale at price 70.59 per share.,57571,4063937
2024-03-08,Sale at price 70.62 - 71.21 per share.,7343,520885
2024-03-08,Sale at price 70.59 - 71.21 per share.,8782,623119
2024-03-08,Sale at price 70.60 - 71.22 per share.,11341,803814
2024-05-09,Stock Award(Grant) at price 0.00 per share.,1642,0
2024-05-09,Stock Award(Grant) at price 0.00 per share.,1642,0
2024-05-09,Stock Award(Grant) at price 0.00 per share.,1642,0
2024-05-09,Stock Award(Grant) at price 0.00 per share.,1642,0
2024-05-09,Stock Award(Grant) at price 0.00 per share.,1642,0
2024-05-17,Purchase at price 77.97 per share.,1925,150092
2024-06-18,Sale at price 75.07 per share.,6100,457927
2024-11-19,Conversion of Exercise of derivative security at price 53.38 - 74.56 per share.,143944,9049461
2024-11-20,Sale at price 93.09 per share.,23713,2207443
2025-01-02,Stock Award(Grant) at price 0.00 per share.,2870,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,4783,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,3061,0
2025-01-23,Sale at price 83.01 per share.,3923,325648
2025-01-28,Stock Award(Grant) at price 0.00 per share.,95067,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,4588,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,7370,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,6910,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,4770,0
2025-01-28,Stock Award(Grant) at price 0.00 per share.,11895,0
2025-01-30,Sale at price 82.94 per share.,49737,4125187
2025-02-11,Sale at price 81.93 per share.,2755,225717
2025-02-19,Stock Award(Grant) at price 0.00 per share.,105337,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,5084,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,8162,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,7652,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,5286,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,13180,0
2025-03-06,Purchase at price 70.65 per share.,700,49455
2025-03-06,Purchase at price 69.81 per share.,7160,499840
2025-03-10,Purchase at price 67.70 per share.,1000,67700
2025-03-12,Purchase at price 69.74 per share.,5018,350024
2025-03-14,Stock Award(Grant) at price 0.00 per share.,1995,0
2025-03-17,Purchase at price 71.54 per share.,1400,100156
2025-03-17,Purchase at price 70.96 per share.,2600,184496
2025-03-18,Sale at price 70.81 per share.,8192,580076
2025-04-01,Sale at price 71.07 - 71.51 per share.,4817,343096
2025-05-13,Stock Award(Grant) at price 0.00 per share.,1864,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,1864,0
2025-05-13,Stock Award(Grant) at price 0.00 per share.,1864,0
2025-05-14,Sale at price 73.99 - 74.77 per share.,8015,595212
2025-07-23,Sale at price 80.00 per share.,1576,126080
2025-08-14,Sale at price 82.01 per share.,5114,419399
2025-09-15,Sale at price 83.76 - 84.51 per share.,28864,2430567
2025-09-29,Sale at price 89.50 per share.,14433,1291754
2025-11-07,Sale at price 92.55 per share.,4322,400001
2025-11-19,Sale at price 91.58 - 91.70 per share.,6000,549540
2025-11-19,Sale at price 91.38 per share.,1510,137984
2025-11-24,Sale at price 92.29 per share.,7564,698082
2026-01-02,Stock Award(Grant) at price 0.00 per share.,9364,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,2890,0
2026-01-02,Stock Award(Grant) at price 0.00 per share.,5824,0
2026-01-05,Sale at price 87.13 - 89.38 per share.,53111,4694429
2026-01-27,Stock Award(Grant) at price 0.00 per share.,38264,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,1804,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,4526,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,5152,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,7453,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,736,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,1666,0
2026-01-27,Stock Award(Grant) at price 0.00 per share.,4924,0
