date,transactionType,shares,value
2024-11-01,Sale at price 74.00 - 74.31 per share.,10884,806651
2024-11-06,Sale at price 77.34 per share.,5742,444086
2024-11-06,Sale at price 77.92 per share.,12000,935040
2024-11-11,Sale at price 79.51 - 80.21 per share.,10000,798600
2024-11-13,Sale at price 79.58 per share.,11820,940636
2024-11-18,Sale at price 78.75 per share.,12075,950906
2024-12-09,Sale at price 80.87 - 80.88 per share.,12074,976485
2024-12-27,Stock Gift at price 0.00 per share.,2500,0
2025-02-03,Sale at price 81.56 per share.,3500,285460
2025-02-06,Sale at price 83.75 per share.,8955,749981
2025-02-19,Stock Award(Grant) at price 0.00 per share.,28020,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,28020,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,19613,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,15410,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,18211,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,5514,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,28020,0
2025-02-26,Sale at price 79.79 per share.,17056,1360898
2025-03-03,Sale at price 82.78 per share.,3500,289730
2025-03-12,Stock Award(Grant) at price 0.00 per share.,168125,0
2025-03-17,Sale at price 73.68 per share.,14959,1102179
2025-04-01,Stock Award(Grant) at price 0.00 per share.,11835,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,8416,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,6575,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,2169,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,15781,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,39452,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,7233,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,7233,0
2025-04-01,Stock Award(Grant) at price 0.00 per share.,61809,0
2025-04-02,Sale at price 75.67 per share.,2308,174646
2025-04-02,Sale at price 75.67 - 75.71 per share.,3132,237078
2025-04-04,Sale at price 71.81 per share.,657,47179
2025-05-12,Sale at price 81.52 per share.,1053,85841
2025-05-27,Sale at price 82.63 - 83.27 per share.,8000,664240
2025-06-02,Sale at price 83.28 per share.,1053,87694
2025-06-04,Stock Gift at price 0.00 per share.,447240,0
2025-06-06,Sale at price 85.22 per share.,4000,340880
2025-06-06,Sale at price 85.00 per share.,2104,178840
2025-06-11,Stock Award(Grant) at price 0.00 per share.,2995,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,2995,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,4549,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,4146,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,4491,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,4607,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,5241,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,2995,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,3167,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,2995,0
2025-06-11,Stock Award(Grant) at price 0.00 per share.,4319,0
2025-07-01,Sale at price 89.17 per share.,2105,187703
2025-07-02,Sale at price 88.87 per share.,11508,1022716
2025-07-25,Sale at price 93.45 per share.,8691,812174
2025-08-01,Sale at price 95.49 per share.,2105,201006
2025-08-04,Sale at price 96.60 per share.,3000,289800
2025-09-02,Sale at price 93.22 per share.,2105,196228
2025-10-01,Sale at price 88.22 per share.,2105,185703
2025-11-03,Sale at price 85.40 per share.,2105,179767
2025-12-01,Sale at price 90.57 per share.,4633,419611
2025-12-01,Sale at price 90.57 per share.,2105,190650
2026-01-02,Sale at price 96.39 per share.,300000,28917000
2026-01-02,Conversion of Exercise of derivative security at price 22.22 per share.,300000,6666000
2026-01-06,Sale at price 100.01 per share.,4500,450045
2026-01-30,Stock Gift at price 0.00 per share.,4680,0
2026-02-02,Sale at price 96.91 per share.,300000,29073000
2026-02-02,Conversion of Exercise of derivative security at price 22.22 per share.,300000,6666000
2026-02-11,Stock Award(Grant) at price 0.00 per share.,56774,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,53564,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,34385,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,29114,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,32628,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,56774,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,8683,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,270195,0
2026-02-13,Purchase at price 79.18 per share.,200000,15835040
2026-02-17,Purchase at price 79.86 per share.,12000,958320
2026-02-19,Sale at price 81.34 per share.,4339,352934
