date,transactionType,shares,value
2024-03-04,Sale at price 93.06 per share.,3221,299746
2024-03-13,Stock Award(Grant) at price 0.00 per share.,5403,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,3383,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,3602,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,3383,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,3602,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,3383,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,3383,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,3711,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,3602,0
2024-03-13,Stock Award(Grant) at price 0.00 per share.,3383,0
2024-03-21,Sale at price 92.63 per share.,250,23158
2024-04-15,Sale at price 85.39 per share.,3250,277518
2024-04-22,Sale at price 88.00 per share.,250,22000
2024-05-21,Sale at price 77.50 per share.,250,19375
2024-05-22,Sale at price 80.00 per share.,3750,300000
2024-06-14,Sale at price 80.00 per share.,3250,260000
2024-08-13,Sale at price 91.16 per share.,3290,299916
2024-08-15,Sale at price 94.03 per share.,3250,305598
2024-09-06,Purchase at price 91.50 per share.,380,34770
2024-09-16,Stock Award(Grant) at price 0.00 per share.,332260,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,8484,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,606,0
2024-11-11,Stock Award(Grant) at price 0.00 per share.,10907,0
2024-11-15,Sale at price 99.07 per share.,1452,143850
2024-11-19,Stock Award(Grant) at price 0.00 per share.,14235,0
2024-11-19,Stock Award(Grant) at price 0.00 per share.,93543,0
2024-11-19,Stock Award(Grant) at price 0.00 per share.,18302,0
2024-11-19,Stock Award(Grant) at price 0.00 per share.,14235,0
2024-11-19,Stock Award(Grant) at price 0.00 per share.,10168,0
2024-11-21,Sale at price 99.54 per share.,1491,148414
2024-11-29,Conversion of Exercise of derivative security at price 56.10 - 60.68 per share.,11602,673126
2024-11-29,Sale at price 101.37 per share.,19102,1936370
2025-03-12,Stock Award(Grant) at price 0.00 per share.,3343,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,3141,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,3141,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,3141,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,3445,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,5218,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,3343,0
2025-03-12,Stock Award(Grant) at price 0.00 per share.,3141,0
2025-03-24,Stock Award(Grant) at price 0.00 per share.,45550,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,1350,0
2025-07-01,Stock Award(Grant) at price 0.00 per share.,2326,0
2025-11-10,Purchase at price 85.00 per share.,11700,994500
2025-11-11,Stock Award(Grant) at price 0.00 per share.,16200,0
2025-11-11,Stock Award(Grant) at price 0.00 per share.,18514,0
2025-11-11,Stock Award(Grant) at price 0.00 per share.,24151,0
2025-11-11,Stock Award(Grant) at price 0.00 per share.,106457,0
2025-11-11,Stock Award(Grant) at price 0.00 per share.,18856,0
2025-11-11,Stock Award(Grant) at price 0.00 per share.,5420,0
2025-11-11,Stock Award(Grant) at price 0.00 per share.,20829,0
