date,transactionType,shares,value
2024-02-29,Stock Gift at price 0.00 per share.,375,0
2024-02-29,Stock Gift at price 0.00 per share.,850,0
2024-02-29,Stock Gift at price 0.00 per share.,1500,0
2024-03-12,Sale at price 319.65 per share.,6000,1917900
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,1,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,9,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,4,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,2,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,2,0
2024-04-30,Stock Award(Grant) at price 0.00 per share.,6,0
2024-04-30,Purchase at price 228.11 - 357.17 per share.,1,603
2024-04-30,Stock Award(Grant) at price 0.00 per share.,36,0
2024-05-17,Sale at price 377.85 per share.,0,166
2024-05-17,Sale at price 377.85 per share.,0,174
2024-05-22,Sale at price 389.58 per share.,4620,1799860
2024-06-06,Sale at price 374.23 per share.,1245,465916
2024-06-06,Stock Award(Grant) at price 0.00 per share.,2500,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,480,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,627,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,2500,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,480,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,480,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,480,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,627,0
2024-06-06,Stock Award(Grant) at price 0.00 per share.,480,0
2024-07-29,Sale at price 370.79 per share.,1300,482027
2024-07-30,Stock Award(Grant) at price 0.00 per share.,5,0
2024-07-30,Stock Award(Grant) at price 0.00 per share.,6,0
2024-07-30,Stock Award(Grant) at price 0.00 per share.,2,0
2024-07-30,Stock Award(Grant) at price 0.00 per share.,1,0
2024-07-30,Stock Award(Grant) at price 0.00 per share.,37,0
2024-07-30,Stock Award(Grant) at price 0.00 per share.,10,0
2024-07-30,Stock Award(Grant) at price 0.00 per share.,1,0
2024-07-30,Stock Award(Grant) at price 0.00 per share.,1,0
2024-08-29,Stock Gift at price 0.00 per share.,1500,0
2024-10-30,Stock Award(Grant) at price 0.00 per share.,1,0
2024-10-30,Stock Award(Grant) at price 0.00 per share.,1,0
2024-10-30,Stock Award(Grant) at price 0.00 per share.,5,0
2024-10-30,Stock Award(Grant) at price 0.00 per share.,2507,0
2024-10-30,Stock Award(Grant) at price 0.00 per share.,2503,0
2024-10-30,Stock Award(Grant) at price 0.00 per share.,31,0
2024-10-30,Stock Award(Grant) at price 0.00 per share.,1,0
2024-12-18,Stock Award(Grant) at price 0.00 per share.,193,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,7661,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,344,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,1364,0
2025-01-02,Stock Award(Grant) at price 0.00 per share.,1720,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,33,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,4,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,8,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,1,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,1,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,1,0
2025-01-31,Stock Award(Grant) at price 0.00 per share.,4,0
2025-02-27,Stock Gift at price 0.00 per share.,600,0
2025-02-28,Sale at price 404.95 per share.,2000,809900
2025-03-13,Sale at price 370.07 per share.,1250,462588
2025-03-13,Stock Gift at price 0.00 per share.,250,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,1,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,1,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,6,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,8,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,4,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,24,0
2025-04-30,Stock Award(Grant) at price 0.00 per share.,1,0
2025-05-01,Sale at price 412.83 per share.,947,390950
2025-05-05,Sale at price 436.03 per share.,7000,3052210
2025-05-05,Stock Gift at price 0.00 per share.,1700,0
2025-05-22,Stock Gift at price 0.00 per share.,700,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,371,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,371,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,485,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,485,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,371,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,371,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,371,0
2025-06-05,Stock Award(Grant) at price 0.00 per share.,485,0
