date,transactionType,shares,value
2024-09-30,Stock Award(Grant) at price 0.00 - 254.34 per share.,255,31250.0
2024-09-30,Stock Award(Grant) at price 0.00 - 254.34 per share.,178,11562.0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,132,0.0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,132,0.0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,132,0.0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,132,0.0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,132,0.0
2024-09-30,Stock Award(Grant) at price 0.00 - 254.34 per share.,265,33751.0
2024-09-30,Stock Award(Grant) at price 0.00 - 254.34 per share.,275,36251.0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,132,0.0
2024-09-30,Stock Award(Grant) at price 0.00 per share.,132,0.0
2024-11-04,Sale at price 243.15 - 249.87 per share.,796813,195928894.0
2024-11-07,Sale at price 244.88 - 247.45 per share.,126102,30970074.0
2024-11-07,Sale at price 245.89 - 246.67 per share.,20766,5111192.0
2024-11-07,Conversion of Exercise of derivative security at price 107.68 per share.,24471,2635160.0
2024-11-11,Sale at price 246.23 - 251.08 per share.,139570,34893088.0
2024-11-13,Sale at price 248.21 - 249.95 per share.,304328,75804252.0
2024-11-13,Sale at price 249.81 per share.,2000,499622.0
2024-11-13,Conversion of Exercise of derivative security at price 125.66 per share.,2000,251330.0
2024-11-15,Sale at price 245.04 - 249.68 per share.,200000,49328036.0
2024-11-18,Sale at price 245.73 per share.,1390,341563.0
2024-11-18,Conversion of Exercise of derivative security at price 107.68 per share.,2039,219570.0
2024-11-19,Sale at price 243.32 - 246.38 per share.,163458,40085876.0
2024-11-22,Sale at price 240.66 - 246.85 per share.,276542,67194910.0
2024-11-29,,4418,
2024-12-06,Conversion of Exercise of derivative security at price 112.74 per share.,2200,248039.0
2024-12-31,Stock Award(Grant) at price 0.00 - 234.64 per share.,277,31250.0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,143,0.0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,143,0.0
2024-12-31,Stock Award(Grant) at price 0.00 - 234.64 per share.,298,36250.0
2024-12-31,Stock Award(Grant) at price 0.00 - 234.64 per share.,287,33749.0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,143,0.0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,143,0.0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,143,0.0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,143,0.0
2024-12-31,Stock Award(Grant) at price 0.00 per share.,143,0.0
2024-12-31,Stock Award(Grant) at price 0.00 - 234.64 per share.,193,11563.0
2025-02-13,Purchase at price 264.51 per share.,400,105806.0
2025-02-13,Sale at price 264.04 per share.,5721,1510573.0
2025-02-13,Conversion of Exercise of derivative security at price 144.02 per share.,1800,259227.0
2025-02-13,Sale at price 263.05 per share.,1800,473490.0
2025-02-14,Sale at price 264.69 per share.,1704,451035.0
2025-02-14,Conversion of Exercise of derivative security at price 112.74 per share.,2600,293137.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,2209,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,1215,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,2651,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,3866,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,1988,0.0
2025-02-19,Conversion of Exercise of derivative security at price 112.74 per share.,2200,248039.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,3093,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,166,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,122,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,1546,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,1325,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,608,0.0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,13255,0.0
2025-02-25,Conversion of Exercise of derivative security at price 119.12 per share.,1057,125910.0
2025-02-25,Sale at price 267.37 per share.,856,228866.0
2025-02-26,Sale at price 266.95 per share.,10858,2898576.0
2025-02-26,Conversion of Exercise of derivative security at price 158.52 - 184.39 per share.,20662,3528915.0
2025-03-04,Conversion of Exercise of derivative security at price 112.74 per share.,2200,248039.0
2025-03-06,Conversion of Exercise of derivative security at price 119.12 per share.,2884,343542.0
2025-03-14,Conversion of Exercise of derivative security at price 119.12 per share.,161,19178.0
2025-03-31,Stock Award(Grant) at price 0.00 - 251.56 per share.,180,11564.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,134,0.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,134,0.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,134,0.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,134,0.0
2025-03-31,Stock Award(Grant) at price 0.00 - 251.56 per share.,268,33750.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,134,0.0
2025-03-31,Stock Award(Grant) at price 0.00 - 251.56 per share.,278,36250.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,134,0.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,134,0.0
2025-03-31,Stock Award(Grant) at price 0.00 - 251.56 per share.,258,31249.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,59,0.0
2025-05-02,Stock Gift at price 0.00 per share.,200,0.0
2025-05-07,Conversion of Exercise of derivative security at price 117.73 per share.,9930,1169059.0
2025-05-07,Purchase at price 251.74 per share.,500,125872.0
2025-05-07,Sale at price 253.75 per share.,9930,2519738.0
2025-05-15,Sale at price 253.00 per share.,2234,565202.0
2025-05-15,Conversion of Exercise of derivative security at price 117.73 per share.,2234,263009.0
2025-05-19,Stock Gift at price 0.00 per share.,65,0.0
2025-06-12,Sale at price 271.00 per share.,1300,352300.0
2025-06-12,Conversion of Exercise of derivative security at price 115.08 per share.,1300,149598.0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,76,0.0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,126,0.0
2025-06-30,Stock Award(Grant) at price 0.00 - 267.48 per share.,169,11563.0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,126,0.0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,126,0.0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,126,0.0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,126,0.0
2025-06-30,Stock Award(Grant) at price 0.00 - 267.48 per share.,252,33751.0
2025-06-30,Stock Award(Grant) at price 0.00 - 267.48 per share.,261,36249.0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,126,0.0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,126,0.0
2025-06-30,Stock Award(Grant) at price 0.00 per share.,126,0.0
2025-08-13,Sale at price 279.28 per share.,807,225379.0
2025-08-13,Conversion of Exercise of derivative security at price 117.73 per share.,993,116906.0
2025-08-13,Purchase at price 278.51 per share.,600,167108.0
2025-08-14,Conversion of Exercise of derivative security at price 115.08 per share.,2300,264672.0
2025-08-19,Sale at price 283.16 per share.,1354,383401.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,123,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,123,0.0
2025-09-30,Stock Award(Grant) at price 0.00 - 273.87 per share.,165,11563.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,123,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,123,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,123,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,123,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,123,0.0
2025-09-30,Stock Award(Grant) at price 0.00 - 273.87 per share.,246,33752.0
2025-09-30,Stock Award(Grant) at price 0.00 - 273.87 per share.,255,36252.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,123,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,123,0.0
2025-09-30,Stock Award(Grant) at price 0.00 per share.,75,0.0
2025-11-12,Sale at price 261.17 - 262.35 per share.,21714,5676233.0
2025-11-12,Conversion of Exercise of derivative security at price 119.12 per share.,23071,2748218.0
2025-11-12,Conversion of Exercise of derivative security at price 115.08 per share.,3300,379748.0
2025-11-24,Sale at price 268.25 per share.,1422,381452.0
2025-11-24,Conversion of Exercise of derivative security at price 119.12 per share.,2153,256465.0
2025-12-04,,1331,
2025-12-08,Purchase at price 257.60 per share.,750,193198.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,128,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,128,0.0
2025-12-31,Stock Award(Grant) at price 0.00 - 263.68 per share.,171,11562.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,128,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,128,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,128,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,128,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,128,0.0
2025-12-31,Stock Award(Grant) at price 0.00 - 263.68 per share.,256,33750.0
2025-12-31,Stock Award(Grant) at price 0.00 - 263.68 per share.,265,36250.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,128,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,128,0.0
2025-12-31,Stock Award(Grant) at price 0.00 per share.,128,0.0
2026-02-13,Sale at price 301.08 per share.,1000,301080.0
2026-02-13,Sale at price 302.01 per share.,613,185132.0
2026-02-13,Conversion of Exercise of derivative security at price 137.09 per share.,950,130233.0
2026-02-13,Conversion of Exercise of derivative security at price 115.08 per share.,2300,264672.0
2026-02-13,Conversion of Exercise of derivative security at price 115.08 per share.,1000,115075.0
2026-02-17,Sale at price 303.58 per share.,9501,2884314.0
2026-02-17,Conversion of Exercise of derivative security at price 137.09 per share.,9501,1302492.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,2371,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,9740,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,25408,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,8469,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,508,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,593,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,3388,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,2202,0.0
2026-02-18,Stock Award(Grant) at price 0.00 per share.,1948,0.0
