date,transactionType,shares,value
2024-04-12,,4792,
2024-04-15,Stock Gift at price 0.00 per share.,380,0.0
2024-06-14,Conversion of Exercise of derivative security at price 28.08 per share.,878,24654.0
2024-06-14,,1937,
2024-06-14,Conversion of Exercise of derivative security at price 28.08 per share.,3103,87152.0
2024-08-01,Conversion of Exercise of derivative security at price 30.31 per share.,866,26248.0
2024-08-29,Sale at price 31.74 per share.,4782,151781.0
2024-10-01,Conversion of Exercise of derivative security at price 33.23 per share.,233,7743.0
2024-10-01,Conversion of Exercise of derivative security at price 33.23 per share.,1050,34916.0
2024-10-01,Conversion of Exercise of derivative security at price 33.23 per share.,1042,34648.0
2024-11-05,Stock Gift at price 0.00 per share.,16000,0.0
2024-11-06,Stock Gift at price 0.00 per share.,2310,0.0
2024-11-21,Sale at price 34.35 per share.,9161,314680.0
2024-12-16,Conversion of Exercise of derivative security at price 32.32 per share.,9321,301277.0
2024-12-17,Sale at price 32.16 per share.,6639,213510.0
2025-01-02,,74,
2025-01-27,Sale at price 33.12 per share.,1589,52628.0
2025-01-27,,5910,
2025-01-27,Conversion of Exercise of derivative security at price 33.51 per share.,8323,278931.0
2025-01-27,Conversion of Exercise of derivative security at price 33.51 per share.,11804,395582.0
2025-01-27,Conversion of Exercise of derivative security at price 33.51 per share.,41850,1402415.0
2025-01-27,,1483,
2025-01-27,Conversion of Exercise of derivative security at price 33.51 per share.,3845,128866.0
2025-01-27,,2161,
2025-01-27,Conversion of Exercise of derivative security at price 33.51 per share.,1166,39073.0
2025-01-27,Conversion of Exercise of derivative security at price 33.51 per share.,2061,69092.0
2025-01-27,Conversion of Exercise of derivative security at price 33.51 per share.,1731,58006.0
2025-01-27,Conversion of Exercise of derivative security at price 33.51 per share.,913,30595.0
2025-01-28,Sale at price 33.48 per share.,981,32844.0
2025-01-28,Sale at price 33.48 per share.,1424,47676.0
2025-01-30,Conversion of Exercise of derivative security at price 33.47 per share.,213370,7141494.0
