date,transactionType,shares,value
2024-03-05,Sale at price 100.96 per share.,10000,1009600
2024-03-18,Stock Award(Grant) at price 0.00 per share.,1947,0
2024-03-18,Stock Award(Grant) at price 0.00 per share.,1623,0
2024-05-08,Sale at price 112.49 - 113.00 per share.,4875,549779
2024-05-08,Sale at price 112.54 per share.,7000,787761
2024-05-08,Stock Gift at price 0.00 per share.,1000,0
2024-05-09,Sale at price 113.29 per share.,4701,532573
2024-05-10,Sale at price 113.10 per share.,3000,339297
2024-05-13,Sale at price 113.13 per share.,20000,2262690
2024-06-03,Sale at price 115.84 - 118.26 per share.,12500,1457923
2024-06-10,Sale at price 120.08 per share.,10000,1200811
2024-06-26,Sale at price 130.00 per share.,100,13000
2024-06-28,Sale at price 130.31 per share.,9900,1290062
2024-07-22,Stock Award(Grant) at price 0.00 per share.,3500,0
2024-08-06,Sale at price 132.02 per share.,1213,160146
2024-08-07,Stock Gift at price 0.00 per share.,14336,0
2024-08-08,Sale at price 133.82 - 137.29 per share.,13854,1866726
2024-08-08,Sale at price 136.35 - 136.50 per share.,1416,193146
2024-08-08,Stock Gift at price 0.00 per share.,5000,0
2024-08-09,Sale at price 136.06 per share.,3000,408195
2024-08-09,Stock Gift at price 0.00 per share.,9140,0
2024-08-12,Sale at price 138.03 per share.,5264,726616
2024-08-12,Stock Gift at price 0.00 per share.,1000,0
2024-08-12,Sale at price 137.66 per share.,20000,2753180
2024-08-12,Sale at price 137.63 per share.,5000,688134
2024-08-14,Sale at price 140.04 per share.,10000,1400422
2024-08-14,Sale at price 139.11 - 139.27 per share.,39000,5428150
2024-08-15,Sale at price 142.43 per share.,3597,512308
2024-08-15,Stock Gift at price 0.00 per share.,5400,0
2024-08-15,Stock Gift at price 0.00 per share.,360,0
2024-09-03,Sale at price 145.68 - 146.46 per share.,2500,365504
2024-09-24,Sale at price 155.53 per share.,150000,23329500
2024-11-08,Stock Gift at price 0.00 per share.,9098,0
2024-11-08,Stock Gift at price 0.00 per share.,3119,0
2024-11-08,Stock Gift at price 0.00 per share.,500,0
2024-11-08,Sale at price 190.68 per share.,6000,1144080
