date,transactionType,shares,value
2024-07-01,Sale at price 57.17 - 59.18 per share.,750,43063.0
2024-07-01,,4510,
2024-07-01,,730,
2024-07-01,,3908,
2024-07-01,,5111,
2024-07-01,,7302,
2024-07-01,,4209,
2024-07-01,,4209,
2024-07-12,Sale at price 60.00 per share.,250,15000.0
2024-07-12,Conversion of Exercise of derivative security at price 41.65 per share.,150,6248.0
2024-08-01,Sale at price 60.01 - 63.22 per share.,250,15041.0
2024-08-01,Sale at price 59.43 - 63.50 per share.,750,44805.0
2024-08-01,,4650,
2024-08-05,Sale at price 55.79 - 56.77 per share.,2973,167695.0
2024-08-15,Sale at price 53.11 per share.,500,26555.0
2024-08-16,Sale at price 53.98 per share.,3293,177756.0
2024-08-20,Sale at price 53.84 per share.,1860,100148.0
2024-09-03,Sale at price 55.40 per share.,750,41550.0
2024-10-01,,14207,
2024-10-01,,2624,
2024-10-01,,14155,
2024-10-01,,10980,
2024-10-01,,26246,
2024-10-01,Sale at price 52.95 - 55.10 per share.,750,39864.0
2024-10-01,,2260,
2024-10-01,,8772,
2024-10-01,,17465,
2024-10-03,Sale at price 51.11 per share.,1443,73752.0
2024-10-03,Sale at price 51.11 per share.,1676,85660.0
2024-11-01,Sale at price 51.68 - 52.54 per share.,750,39371.0
2024-11-21,Sale at price 51.32 - 52.00 per share.,450,23240.0
2024-11-29,,1470,
2024-12-02,Sale at price 54.60 per share.,1500,81900.0
2024-12-05,Sale at price 60.00 per share.,1000,60000.0
2024-12-05,Sale at price 60.00 per share.,908,54480.0
2024-12-05,Conversion of Exercise of derivative security at price 41.65 per share.,600,24990.0
2024-12-05,Conversion of Exercise of derivative security at price 19.16 per share.,908,17397.0
2024-12-31,,3007,
2024-12-31,,4510,
2024-12-31,,730,
2024-12-31,,4209,
2024-12-31,,7303,
2024-12-31,,3909,
2025-01-02,Sale at price 53.50 - 54.24 per share.,1500,80358.0
2025-01-03,Sale at price 53.39 - 53.70 per share.,425,22692.0
2025-01-31,,4651,
2025-02-03,Sale at price 55.34 - 57.00 per share.,1500,83017.0
2025-02-04,Sale at price 54.61 per share.,2837,154929.0
2025-02-14,Sale at price 56.40 - 57.65 per share.,450,25462.0
2025-02-24,Sale at price 51.09 - 53.25 per share.,21666,1127775.0
2025-02-24,Conversion of Exercise of derivative security at price 10.62 per share.,21666,230093.0
2025-03-03,Sale at price 49.96 - 50.82 per share.,1500,75726.0
2025-03-17,Conversion of Exercise of derivative security at price 16.00 per share.,7554,120864.0
2025-04-01,,2624,
2025-04-01,,25559,
2025-04-01,,2261,
2025-04-01,,1472,
2025-04-01,,16546,
2025-04-01,,108472,
2025-04-01,Sale at price 47.67 - 48.79 per share.,1500,72365.0
2025-04-01,Sale at price 47.48 - 48.76 per share.,21666,1044937.0
2025-04-01,,24803,
2025-04-03,Sale at price 48.08 - 49.59 per share.,1444,69744.0
2025-04-03,Sale at price 48.28 - 49.57 per share.,1676,81119.0
2025-05-01,,2088,
2025-05-01,Conversion of Exercise of derivative security at price 10.62 per share.,43332,460186.0
2025-05-01,Sale at price 42.77 - 43.52 per share.,21666,933556.0
2025-05-01,Sale at price 42.78 - 43.58 per share.,1500,64606.0
2025-05-09,Stock Gift at price 0.00 per share.,54325,0.0
2025-05-15,Sale at price 46.89 per share.,450,21100.0
2025-05-16,Sale at price 47.01 per share.,2350,110474.0
2025-05-30,,390,
2025-06-02,Sale at price 55.58 - 59.49 per share.,151666,8748521.0
2025-06-02,Sale at price 54.90 - 59.41 per share.,1500,88162.0
2025-06-02,Conversion of Exercise of derivative security at price 10.62 per share.,151666,1610693.0
2025-06-17,,4878,
2025-06-17,,5131,
2025-06-17,,5068,
2025-06-17,,4909,
2025-06-17,,1299,
2025-06-17,,4878,
2025-06-17,,4988,
2025-06-17,,5068,
2025-07-01,Sale at price 50.23 - 52.15 per share.,21666,1112922.0
2025-07-01,Sale at price 50.13 - 52.45 per share.,1500,77044.0
2025-07-01,Conversion of Exercise of derivative security at price 10.62 per share.,42228,230093.0
2025-07-01,,10183,
2025-07-01,,12110,
2025-07-01,,4841,
2025-07-01,,3413,
2025-07-01,,9598,
2025-07-01,,9099,
2025-07-01,,1818,
2025-07-24,Conversion of Exercise of derivative security at price 10.62 per share.,140000,1486800.0
2025-07-24,Sale at price 65.00 per share.,140000,9100000.0
2025-08-01,Sale at price 58.22 - 59.70 per share.,21666,1273187.0
2025-08-01,,4650,
2025-08-01,Conversion of Exercise of derivative security at price 33.43 per share.,6909,230968.0
2025-08-01,Sale at price 58.89 per share.,6909,406871.0
2025-08-01,Sale at price 58.48 - 59.48 per share.,1500,88187.0
2025-08-01,Conversion of Exercise of derivative security at price 10.62 per share.,21666,230093.0
2025-08-04,Sale at price 58.83 per share.,5817,342214.0
2025-08-07,Sale at price 58.86 - 59.42 per share.,11944,708456.0
2025-08-12,Sale at price 63.57 per share.,1397,88807.0
2025-08-15,Sale at price 67.13 - 67.91 per share.,450,30359.0
2025-08-22,Sale at price 62.42 per share.,2400,149808.0
2025-08-22,Sale at price 62.82 per share.,14464,908628.0
2025-08-22,Conversion of Exercise of derivative security at price 9.67 per share.,6723,65011.0
2025-08-29,,6463,
2025-09-02,Conversion of Exercise of derivative security at price 10.62 per share.,21666,230093.0
2025-09-02,Sale at price 51.61 per share.,21666,1118182.0
2025-09-02,Sale at price 51.62 per share.,1500,77430.0
2025-09-08,Conversion of Exercise of derivative security at price 10.62 per share.,65000,690300.0
2025-09-08,Sale at price 57.50 per share.,65000,3737500.0
2025-09-18,Sale at price 65.00 per share.,70000,4550000.0
2025-09-18,Conversion of Exercise of derivative security at price 10.62 per share.,70000,743400.0
2025-09-29,Sale at price 72.50 per share.,150000,10875000.0
2025-09-29,Conversion of Exercise of derivative security at price 10.62 per share.,150000,1593000.0
2025-10-01,,4957,
2025-10-01,,5455,
2025-10-01,,3121,
2025-10-01,,14747,
2025-10-01,Conversion of Exercise of derivative security at price 10.62 per share.,58072,230093.0
2025-10-01,Sale at price 66.98 - 70.90 per share.,21666,1520634.0
2025-10-01,,31066,
2025-10-01,,5571,
2025-10-03,Sale at price 72.89 - 76.16 per share.,7685,576436.0
2025-10-31,,2088,
2025-11-03,Conversion of Exercise of derivative security at price 41.65 per share.,9834,409586.0
2025-11-03,Sale at price 60.40 - 62.06 per share.,21666,1331642.0
2025-11-03,Sale at price 60.49 - 61.79 per share.,11827,727001.0
2025-11-03,Conversion of Exercise of derivative security at price 10.62 per share.,21666,230093.0
2025-11-04,Sale at price 57.80 per share.,3200,184960.0
2025-11-06,Sale at price 57.81 per share.,3095,178922.0
2025-11-20,Sale at price 52.15 - 53.20 per share.,300,15706.0
2025-12-01,Sale at price 53.44 - 55.09 per share.,21666,1184392.0
2025-12-01,Conversion of Exercise of derivative security at price 10.62 per share.,21666,230093.0
2025-12-01,,6464,
2025-12-31,,9099,
2025-12-31,,1818,
2025-12-31,,12111,
2025-12-31,,10184,
2025-12-31,,4842,
2026-01-02,Sale at price 56.49 - 57.86 per share.,86666,4980170.0
2026-01-02,Conversion of Exercise of derivative security at price 10.62 per share.,107228,920393.0
2026-01-05,Sale at price 57.51 - 59.31 per share.,5636,329417.0
2026-01-30,,24898,
2026-02-02,Sale at price 53.25 - 53.83 per share.,21666,1153830.0
2026-02-02,Conversion of Exercise of derivative security at price 10.62 per share.,21666,230093.0
2026-02-17,Sale at price 44.63 - 45.72 per share.,300,13405.0
