date,transactionType,shares,value
2024-03-07,Stock Award(Grant) at price 0.00 per share.,43588,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,101705,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,24579,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,18889,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,23732,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,28817,0
2024-03-07,Stock Award(Grant) at price 0.00 per share.,18889,0
2024-03-21,Stock Award(Grant) at price 0.00 per share.,487,0
2024-03-21,Stock Award(Grant) at price 0.00 per share.,487,0
2024-03-21,Stock Award(Grant) at price 0.00 per share.,487,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2923,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2923,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2923,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2923,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2923,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2923,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2923,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2923,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2923,0
2024-05-16,Stock Award(Grant) at price 0.00 per share.,2923,0
2024-05-29,Sale at price 60.26 per share.,13000,783442
2024-08-15,Stock Award(Grant) at price 0.00 per share.,53200,0
2024-08-15,Stock Award(Grant) at price 0.00 per share.,45600,0
2024-11-29,Sale at price 65.06 per share.,1718,111782
2025-02-20,Stock Award(Grant) at price 0.00 per share.,1216,0
2025-02-20,Stock Award(Grant) at price 0.00 per share.,7598,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,25151,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,13205,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,17816,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,8384,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,88029,0
2025-03-14,Stock Award(Grant) at price 0.00 per share.,15196,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2611,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2611,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2611,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2611,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2611,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2611,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2611,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2611,0
2025-05-21,Stock Award(Grant) at price 0.00 per share.,2611,0
2025-08-14,Sale at price 79.81 per share.,1002,79971
2025-08-21,Sale at price 78.90 - 78.97 per share.,27800,2194073
2025-08-27,Sale at price 81.44 per share.,8557,696882
2025-08-28,Sale at price 81.13 per share.,2500,202825
2025-11-10,Sale at price 77.24 per share.,4000,308972
2026-01-16,Stock Award(Grant) at price 0.00 per share.,750,0
2026-01-16,Stock Award(Grant) at price 0.00 per share.,750,0
2026-02-12,Conversion of Exercise of derivative security at price 55.78 - 96.79 per share.,181581,15599963
2026-02-12,Conversion of Exercise of derivative security at price 86.66 per share.,15148,1312726
2026-02-12,Sale at price 106.03 per share.,2380,252342
2026-02-12,Sale at price 102.63 - 106.48 per share.,181581,18859028
2026-02-12,Sale at price 103.46 per share.,12429,1285867
2026-02-12,Sale at price 104.98 per share.,15148,1590186
2026-02-13,Sale at price 103.00 per share.,7773,800619
2026-02-20,Sale at price 100.98 per share.,4337,437929
