date,transactionType,shares,value
2024-03-01,Stock Award(Grant) at price 31.15 - 33.86 per share.,11722,370804
2024-03-05,Sale at price 31.29 per share.,3000,93877
2024-03-07,Sale at price 32.85 per share.,20000,657000
2024-03-13,Sale at price 33.00 per share.,3000,99000
2024-04-24,Stock Award(Grant) at price 33.65 per share.,4903,164986
2024-04-24,Stock Award(Grant) at price 33.65 per share.,4903,164986
2024-04-24,Stock Award(Grant) at price 33.65 per share.,4903,164986
2024-04-24,Stock Award(Grant) at price 33.65 per share.,4903,164986
2024-04-24,Stock Award(Grant) at price 33.65 per share.,4903,164986
2024-04-24,Stock Award(Grant) at price 33.65 per share.,4903,164986
2024-04-24,Stock Award(Grant) at price 33.65 per share.,4903,164986
2024-07-01,Stock Award(Grant) at price 31.49 per share.,142903,4500015
2024-08-05,Sale at price 31.74 per share.,10868,344951
2024-08-13,Sale at price 32.00 per share.,2066,66113
2024-08-14,Sale at price 32.00 per share.,7934,253893
2024-08-23,Sale at price 33.74 per share.,19692,664339
2024-11-11,Sale at price 34.54 per share.,20000,690788
2024-11-11,Sale at price 34.61 per share.,154000,5329755
2024-11-11,Sale at price 34.62 per share.,5700,197335
2024-11-11,Sale at price 34.47 per share.,20266,698537
2024-11-14,Sale at price 34.79 per share.,21500,748077
2024-11-27,Sale at price 34.28 per share.,20544,704150
2025-02-04,Stock Award(Grant) at price 0.00 per share.,9410,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,32910,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,30214,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,77820,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,84390,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,27270,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,81331,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,26884,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,3010,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,27027,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,28730,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,27730,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,29590,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,23620,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,15190,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,9418,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,10180,0
2025-02-04,Stock Award(Grant) at price 0.00 per share.,14597,0
2025-02-05,Stock Award(Grant) at price 31.33 per share.,37137,1163502
2025-02-05,Stock Award(Grant) at price 31.33 per share.,10131,317404
2025-02-05,Stock Award(Grant) at price 31.33 per share.,10556,330719
2025-02-05,Stock Award(Grant) at price 31.33 per share.,27053,847570
2025-02-05,Stock Award(Grant) at price 31.33 per share.,4908,153768
2025-02-05,Stock Award(Grant) at price 31.33 per share.,40903,1281491
2025-02-05,Stock Award(Grant) at price 31.33 per share.,149610,4687281
2025-02-05,Stock Award(Grant) at price 31.33 per share.,38163,1195647
2025-02-05,Stock Award(Grant) at price 31.33 per share.,13077,409702
2025-02-10,Sale at price 30.16 per share.,13500,407099
2025-02-26,Sale at price 30.49 per share.,7053,215047
2025-03-05,Sale at price 28.79 per share.,24000,690938
2025-03-10,Sale at price 30.07 per share.,8300,249582
2025-03-10,Sale at price 30.29 per share.,9764,295752
2025-04-30,Stock Award(Grant) at price 28.38 per share.,5814,165001
2025-04-30,Stock Award(Grant) at price 28.38 per share.,5814,165001
2025-04-30,Stock Award(Grant) at price 28.38 per share.,5814,165001
2025-04-30,Stock Award(Grant) at price 28.38 per share.,5814,165001
2025-04-30,Stock Award(Grant) at price 28.38 per share.,5814,165001
2025-04-30,Stock Award(Grant) at price 28.38 per share.,5814,165001
2025-04-30,Stock Award(Grant) at price 28.38 per share.,5814,165001
2025-05-09,Sale at price 31.54 per share.,15978,503978
2025-05-12,Sale at price 32.83 per share.,27736,910581
2025-05-12,Sale at price 32.98 per share.,10000,329800
2025-05-16,Sale at price 33.25 per share.,5000,166250
2025-08-04,Sale at price 37.63 per share.,11416,429602
2025-08-04,Sale at price 37.66 per share.,21000,790940
2025-08-04,Sale at price 38.17 per share.,20000,763384
2025-08-04,Sale at price 37.71 per share.,5000,188550
2025-08-12,Sale at price 40.01 per share.,2500,100025
2025-08-13,Sale at price 38.95 - 40.50 per share.,20000,792218
2025-08-28,Sale at price 42.93 per share.,2690,115470
2025-09-02,Sale at price 42.31 per share.,8772,371184
2025-09-04,Sale at price 43.45 per share.,3000,130350
2025-09-05,Sale at price 44.00 per share.,5000,220006
2025-09-05,Sale at price 43.97 per share.,10000,439707
2025-09-11,Sale at price 44.18 per share.,3500,154632
2025-11-04,Sale at price 44.24 per share.,3200,141552
2025-11-12,Sale at price 45.52 - 46.00 per share.,20000,912750
2026-02-03,Stock Award(Grant) at price 0.00 per share.,22610,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,17640,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,7130,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,65850,0
2026-02-03,Stock Award(Grant) at price 0.00 per share.,20250,0
