date,transactionType,shares,value
2024-02-28,Conversion of Exercise of derivative security at price 81.18 per share.,5054,410284
2024-02-28,Sale at price 190.46 per share.,5054,962585
2024-02-28,Stock Award(Grant) at price 0.00 per share.,53009,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,8233,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,12307,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,15904,0
2024-02-28,Stock Award(Grant) at price 0.00 per share.,15904,0
2024-03-01,Conversion of Exercise of derivative security at price 81.18 per share.,11509,934301
2024-03-01,Conversion of Exercise of derivative security at price 81.18 per share.,2527,205142
2024-03-01,Sale at price 196.75 - 198.69 per share.,11509,2275012
2024-03-01,Sale at price 198.90 per share.,2527,502620
2024-03-04,Conversion of Exercise of derivative security at price 81.18 per share.,3265,265053
2024-03-04,Sale at price 199.48 - 201.80 per share.,3265,654382
2024-03-06,Sale at price 205.56 - 206.44 per share.,11510,2367767
2024-03-06,Conversion of Exercise of derivative security at price 81.18 per share.,11510,934382
2024-03-11,Stock Award(Grant) at price 0.00 per share.,1089,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,1089,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,4595,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,1089,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,1089,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,1089,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,14511,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,1089,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,1089,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,1089,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,8707,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,1089,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,6772,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,1089,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,5805,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,4837,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,1089,0
2024-03-11,Stock Award(Grant) at price 0.00 per share.,9674,0
2024-03-15,Sale at price 197.49 per share.,540,106645
2024-05-03,Sale at price 183.50 per share.,700,128450
2024-06-04,Sale at price 200.36 per share.,3504,702061
2024-08-02,Sale at price 229.11 - 235.30 per share.,10005,2333902
2024-08-02,Conversion of Exercise of derivative security at price 94.57 per share.,21537,2036754
2024-08-02,Sale at price 232.93 per share.,2181,508020
2024-08-02,Sale at price 235.39 per share.,4792,1127989
2024-08-02,Sale at price 230.00 per share.,21537,4953510
2024-08-26,Sale at price 225.71 - 227.23 per share.,9988,2260763
2024-09-03,Sale at price 230.00 per share.,18989,4367470
2024-09-10,Conversion of Exercise of derivative security at price 94.57 per share.,33135,3133577
2024-09-10,Sale at price 240.00 per share.,33135,7952400
2024-09-13,Sale at price 238.00 per share.,5000,1190000
2025-01-16,Conversion of Exercise of derivative security at price 94.57 per share.,16567,1566741
2025-01-16,Sale at price 181.03 - 181.57 per share.,16567,3000353
2025-02-13,Conversion of Exercise of derivative security at price 94.57 per share.,16568,1566836
2025-02-13,Sale at price 189.64 - 190.34 per share.,16568,3143017
2025-02-26,Conversion of Exercise of derivative security at price 94.57 per share.,4971,470107
2025-02-26,Sale at price 202.97 per share.,4971,1008964
2025-02-27,Sale at price 201.12 - 202.18 per share.,5663,1142058
2025-02-27,Stock Award(Grant) at price 0.00 per share.,16006,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,12527,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,16006,0
2025-02-27,Stock Award(Grant) at price 0.00 per share.,10787,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1056,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1056,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,4694,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1056,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1056,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1056,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1056,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1056,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,7040,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1056,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1056,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1056,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,8448,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,8448,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,1056,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,6008,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,5632,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,3755,0
2025-03-10,Stock Award(Grant) at price 0.00 per share.,15488,0
2025-03-17,Sale at price 215.92 per share.,4000,863680
2025-07-31,Sale at price 208.33 per share.,720,149998
2025-10-31,Purchase at price 178.99 per share.,5554,994110
2026-02-17,Conversion of Exercise of derivative security at price 94.71 per share.,34341,3252436
2026-02-17,Sale at price 190.35 - 193.13 per share.,34341,6596528
