date,transactionType,shares,value
2024-03-28,Stock Award(Grant) at price 478.66 per share.,44,21061.0
2024-03-28,Stock Award(Grant) at price 478.66 per share.,73,34942.0
2024-03-28,Stock Award(Grant) at price 478.66 per share.,94,44994.0
2024-05-20,Sale at price 471.90 per share.,910,429429.0
2024-07-26,Stock Gift at price 0.00 per share.,731,0.0
2024-07-26,Sale at price 460.93 - 477.56 per share.,2778,1303563.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,377,182589.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,377,182589.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,377,182589.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,377,182589.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,377,182589.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,377,182589.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,377,182589.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,451,218428.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,377,182589.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,421,203899.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,471,228115.0
2024-07-31,Stock Award(Grant) at price 484.32 per share.,377,182589.0
2024-08-02,Sale at price 500.00 per share.,1390,695000.0
2024-08-29,Sale at price 512.22 - 518.57 per share.,34,17546.0
2024-09-05,Sale at price 516.93 - 525.00 per share.,33,17151.0
2024-09-30,Stock Award(Grant) at price 528.07 per share.,41,21651.0
2024-09-30,Stock Award(Grant) at price 528.07 per share.,69,36437.0
2024-09-30,Stock Award(Grant) at price 528.07 per share.,88,46470.0
2024-10-07,Sale at price 532.69 - 537.15 per share.,33,17675.0
2024-11-05,Sale at price 505.94 - 512.04 per share.,33,16833.0
2024-11-11,Sale at price 532.93 per share.,1156,616067.0
2024-12-05,Sale at price 478.59 - 483.62 per share.,33,15886.0
2024-12-31,Stock Award(Grant) at price 469.29 per share.,77,36135.0
2024-12-31,Stock Award(Grant) at price 469.29 per share.,46,21587.0
2024-12-31,Stock Award(Grant) at price 469.29 per share.,99,46460.0
2025-01-06,Sale at price 454.26 - 463.99 per share.,33,15072.0
2025-02-05,Sale at price 474.83 - 485.43 per share.,33,15843.0
2025-02-18,Sale at price 445.35 per share.,889,395916.0
2025-02-18,,1564,
2025-02-18,Sale at price 445.35 per share.,293,130488.0
2025-02-18,,976,
2025-02-18,,846,
2025-02-18,,976,
2025-02-18,,8214,
2025-02-18,,885,
2025-02-18,,2191,
2025-02-18,,39022,
2025-02-20,Sale at price 429.08 per share.,192,82383.0
2025-02-20,Sale at price 429.08 per share.,1035,444098.0
2025-02-24,Sale at price 453.58 per share.,1931,875873.0
2025-02-28,Sale at price 460.75 per share.,464,213788.0
2025-03-05,Sale at price 467.74 - 479.50 per share.,33,15631.0
2025-03-06,Sale at price 475.65 per share.,3750,1783688.0
2025-03-31,Stock Award(Grant) at price 512.01 per share.,43,22016.0
2025-03-31,Stock Award(Grant) at price 512.01 per share.,71,36353.0
2025-03-31,Stock Award(Grant) at price 512.01 per share.,90,46081.0
