date,transactionType,shares,value
2024-03-22,Stock Award(Grant) at price 0.00 per share.,3688,0
2024-03-22,Stock Award(Grant) at price 0.00 per share.,1554,0
2024-03-22,Stock Award(Grant) at price 0.00 per share.,3688,0
2024-03-22,Stock Award(Grant) at price 0.00 per share.,2838,0
2024-03-22,Stock Award(Grant) at price 0.00 per share.,1260,0
2024-03-22,Stock Award(Grant) at price 0.00 per share.,3688,0
2024-03-22,Stock Award(Grant) at price 0.00 per share.,26209,0
2024-03-22,Stock Award(Grant) at price 0.00 per share.,4796,0
2024-03-22,Stock Award(Grant) at price 0.00 per share.,12706,0
2024-03-22,Stock Award(Grant) at price 0.00 per share.,993,0
2024-05-02,Sale at price 61.10 per share.,2000,122207
2024-05-03,Stock Award(Grant) at price 0.00 per share.,2843,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,2843,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,2843,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,2843,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,2843,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,2843,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,2843,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,2843,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,2843,0
2024-05-03,Stock Award(Grant) at price 0.00 per share.,2843,0
2024-06-07,Sale at price 60.79 per share.,2360,143458
2024-06-13,Sale at price 59.98 per share.,1667,99993
2024-08-01,Sale at price 66.00 per share.,4000,263982
2024-08-26,Stock Gift at price 0.00 per share.,1,0
2024-09-04,Sale at price 68.85 per share.,2000,137709
2024-11-04,Stock Gift at price 0.00 per share.,1471,0
2024-11-18,Sale at price 68.17 per share.,2000,136345
2024-11-21,Sale at price 68.50 per share.,936,64116
2024-12-13,Sale at price 67.22 per share.,2000,134443
2024-12-19,Sale at price 65.85 per share.,28750,1893188
2025-01-29,Stock Award(Grant) at price 0.00 per share.,228,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,250,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,92,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,155,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,587,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,276,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,276,0
2025-01-29,Stock Award(Grant) at price 0.00 per share.,1796,0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,18581,0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,13896,0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,31723,0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,102720,0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,12085,0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,4984,0
2025-01-30,Stock Award(Grant) at price 0.00 per share.,16464,0
2025-02-13,Sale at price 69.76 per share.,6700,467392
2025-02-19,Sale at price 69.84 per share.,2500,174609
2025-03-03,Sale at price 73.77 per share.,2000,147540
2025-03-21,Stock Award(Grant) at price 0.00 per share.,3856,0
2025-03-21,Stock Award(Grant) at price 0.00 per share.,3856,0
2025-03-21,Stock Award(Grant) at price 0.00 per share.,8194,0
2025-03-21,Stock Award(Grant) at price 0.00 per share.,25063,0
2025-03-21,Stock Award(Grant) at price 0.00 per share.,2168,0
2025-03-21,Stock Award(Grant) at price 0.00 per share.,1290,0
2025-03-21,Stock Award(Grant) at price 0.00 per share.,3493,0
2025-05-02,Stock Award(Grant) at price 0.00 per share.,2401,0
2025-05-02,Stock Award(Grant) at price 0.00 per share.,2401,0
2025-05-02,Stock Award(Grant) at price 0.00 per share.,2401,0
2025-05-02,Stock Award(Grant) at price 0.00 per share.,2401,0
2025-05-02,Stock Award(Grant) at price 0.00 per share.,2401,0
2025-05-02,Stock Award(Grant) at price 0.00 per share.,2401,0
2025-05-02,Stock Award(Grant) at price 0.00 per share.,2401,0
2025-05-02,Stock Award(Grant) at price 0.00 per share.,2401,0
2025-05-02,Stock Award(Grant) at price 0.00 per share.,2401,0
2025-05-06,Sale at price 73.61 per share.,2198,161790
2025-08-08,Sale at price 73.62 per share.,2000,147246
2025-09-05,Sale at price 71.26 per share.,2220,158199
2025-09-10,Stock Gift at price 0.00 per share.,715,0
2025-11-03,Sale at price 72.47 - 72.48 per share.,4000,289882
2026-01-26,Stock Award(Grant) at price 0.00 per share.,374,0
2026-01-26,Stock Award(Grant) at price 0.00 per share.,326,0
2026-01-26,Stock Award(Grant) at price 0.00 per share.,719,0
2026-01-26,Stock Award(Grant) at price 0.00 per share.,2240,0
2026-01-26,Stock Award(Grant) at price 0.00 per share.,77,0
2026-01-26,Stock Award(Grant) at price 0.00 per share.,230,0
2026-01-26,Stock Award(Grant) at price 0.00 per share.,117,0
2026-01-29,Stock Award(Grant) at price 0.00 per share.,5008,0
2026-01-29,Stock Award(Grant) at price 0.00 per share.,20451,0
2026-01-29,Stock Award(Grant) at price 0.00 per share.,3526,0
2026-01-29,Stock Award(Grant) at price 0.00 per share.,13752,0
2026-01-29,Stock Award(Grant) at price 0.00 per share.,123413,0
2026-01-29,Stock Award(Grant) at price 0.00 per share.,33144,0
2026-01-29,Stock Award(Grant) at price 0.00 per share.,19747,0
2026-01-29,Stock Award(Grant) at price 0.00 per share.,7757,0
2026-02-20,Stock Award(Grant) at price 0.00 per share.,769,0
2026-02-20,Stock Award(Grant) at price 0.00 per share.,769,0
2026-02-20,Sale at price 75.76 per share.,14914,1129810
