date,transactionType,shares,value
2024-03-01,Sale at price 98.83 per share.,2694,266259.0
2024-03-04,Sale at price 98.40 per share.,20000,1967916.0
2024-03-04,Stock Gift at price 0.00 per share.,4100,0.0
2024-03-06,Stock Gift at price 0.00 per share.,3100,0.0
2024-03-13,Sale at price 97.57 per share.,20304,1981145.0
2024-03-21,Sale at price 98.98 per share.,20000,1979676.0
2024-03-21,Conversion of Exercise of derivative security at price 98.88 per share.,20540,2030995.0
2024-03-21,Stock Award(Grant) at price 98.88 per share.,20540,2030995.0
2024-04-02,Stock Award(Grant) at price 0.00 per share.,169592,0.0
2024-04-02,Stock Award(Grant) at price 0.00 per share.,85384,0.0
2024-04-02,Stock Award(Grant) at price 0.00 per share.,16434,0.0
2024-04-02,Stock Award(Grant) at price 0.00 per share.,18847,0.0
2024-04-02,Stock Award(Grant) at price 0.00 per share.,43398,0.0
2024-04-02,Stock Award(Grant) at price 0.00 per share.,47643,0.0
2024-05-23,Sale at price 100.00 per share.,20332,2033200.0
2024-05-24,Stock Award(Grant) at price 102.14 per share.,7340,749708.0
2024-05-24,Conversion of Exercise of derivative security at price 102.14 per share.,7340,749708.0
2024-05-24,Sale at price 102.17 per share.,20000,2043358.0
2024-05-28,Sale at price 102.07 per share.,1500,153102.0
2024-05-29,Sale at price 101.74 per share.,8171,831277.0
2024-05-30,Sale at price 104.01 per share.,10744,1117459.0
2024-06-03,Sale at price 105.10 per share.,6785,713116.0
2024-06-04,,1192,
2024-06-04,,1192,
2024-06-04,,1192,
2024-06-04,,1192,
2024-06-04,,1192,
2024-08-22,Sale at price 119.39 per share.,13000,1552108.0
2024-08-22,Sale at price 120.18 - 120.76 per share.,20000,2409428.0
2024-08-22,Sale at price 119.24 per share.,4660,555635.0
2024-08-22,Stock Award(Grant) at price 119.00 per share.,21040,2503760.0
2024-08-22,Conversion of Exercise of derivative security at price 119.00 per share.,21040,2503760.0
2024-09-10,Sale at price 117.54 per share.,15000,1763139.0
2024-09-12,Sale at price 117.71 per share.,1183,139252.0
2024-11-22,Sale at price 121.27 per share.,19149,2322169.0
2024-11-27,Sale at price 126.92 per share.,1000,126925.0
2024-12-05,Sale at price 126.18 per share.,7533,950551.0
2025-02-27,Sale at price 123.53 per share.,8000,988254.0
2025-02-27,Stock Gift at price 0.00 per share.,3200,0.0
2025-03-05,Sale at price 123.04 per share.,23428,2882464.0
2025-03-20,Sale at price 116.54 - 116.56 per share.,18000,2097723.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,54264,0.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,56101,0.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,17864,0.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,95142,0.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,210428,0.0
2025-03-31,Stock Award(Grant) at price 0.00 per share.,23074,0.0
2025-05-22,Sale at price 129.77 per share.,4123,535042.0
2025-06-03,Sale at price 128.09 per share.,950,121689.0
2025-06-10,,957,
2025-06-10,,957,
2025-06-10,,957,
2025-06-10,,957,
2025-06-10,,957,
2025-09-02,Sale at price 138.00 per share.,1192,164496.0
2025-09-08,Sale at price 139.23 per share.,1500,208845.0
2025-11-21,Sale at price 148.81 - 151.31 per share.,54363,8150908.0
2025-11-21,Sale at price 151.40 per share.,500,75700.0
