date,transactionType,shares,value
2024-04-15,,8,
2024-04-15,Stock Award(Grant) at price 0.00 per share.,3,0.0
2024-04-15,Stock Award(Grant) at price 0.00 per share.,16,0.0
2024-04-15,Stock Award(Grant) at price 0.00 per share.,7,0.0
2024-04-15,Stock Award(Grant) at price 0.00 per share.,11,0.0
2024-04-15,Stock Award(Grant) at price 0.00 per share.,5,0.0
2024-04-15,Stock Award(Grant) at price 0.00 per share.,15,0.0
2024-04-15,,1,
2024-04-15,Stock Award(Grant) at price 0.00 per share.,6,0.0
2024-04-15,Stock Award(Grant) at price 0.00 per share.,22,0.0
2024-04-15,,1,
2024-04-15,,1,
2024-04-15,,1,
2024-04-15,,1,
2024-04-15,Stock Award(Grant) at price 0.00 per share.,0,0.0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,858,0.0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,858,0.0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,858,0.0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,858,0.0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,858,0.0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,858,0.0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,1248,0.0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,858,0.0
2024-05-22,Stock Award(Grant) at price 0.00 per share.,1345,0.0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,4,0.0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,17,0.0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,12,0.0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,4,0.0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,16,0.0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,10,0.0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,5,0.0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,22,0.0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,23,0.0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,60,0.0
2024-07-15,Stock Award(Grant) at price 0.00 per share.,0,0.0
2024-09-09,,192,
2024-10-01,Stock Award(Grant) at price 0.00 per share.,18462,0.0
2024-10-01,,100,
2024-10-01,,83,
2024-10-01,,12,
2024-10-15,Stock Award(Grant) at price 0.00 per share.,9,0.0
2024-10-15,Stock Award(Grant) at price 0.00 per share.,5,0.0
2024-10-15,Stock Award(Grant) at price 0.00 per share.,4,0.0
2024-10-15,Stock Award(Grant) at price 0.00 per share.,11,0.0
