date,transactionType,shares,value
2024-11-18,Sale at price 261.80 per share.,10410,2725345
2024-11-18,Conversion of Exercise of derivative security at price 106.04 per share.,10410,1103876
2024-11-18,Conversion of Exercise of derivative security at price 140.85 per share.,6000,845100
2024-11-25,Sale at price 264.00 - 266.00 per share.,3740,990360
2024-11-25,Conversion of Exercise of derivative security at price 139.83 per share.,3740,522964
2024-11-26,Sale at price 263.44 per share.,4000,1053776
2024-11-26,Conversion of Exercise of derivative security at price 118.78 per share.,4000,475120
2024-11-29,Sale at price 267.00 - 269.00 per share.,3000,804000
2024-11-29,Conversion of Exercise of derivative security at price 139.83 per share.,3000,419490
2024-12-31,Stock Award(Grant) at price 240.89 per share.,166,40000
2024-12-31,Stock Award(Grant) at price 240.89 per share.,140,33751
2024-12-31,Stock Award(Grant) at price 240.89 per share.,140,33751
2025-02-04,Stock Award(Grant) at price 244.06 per share.,799,195004
2025-02-04,Stock Award(Grant) at price 244.06 per share.,799,195004
2025-02-04,Stock Award(Grant) at price 244.06 per share.,799,195004
2025-02-04,Stock Award(Grant) at price 244.06 per share.,799,195004
2025-02-04,Stock Award(Grant) at price 244.06 per share.,799,195004
2025-02-04,Stock Award(Grant) at price 244.06 per share.,799,195004
2025-02-04,Stock Award(Grant) at price 244.06 per share.,799,195004
2025-02-04,Stock Award(Grant) at price 244.06 per share.,799,195004
2025-02-04,Stock Award(Grant) at price 244.06 per share.,799,195004
2025-02-19,Stock Award(Grant) at price 0.00 per share.,1323,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,6305,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,9635,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,9635,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,12524,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,15766,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,20321,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,21582,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,18918,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,13489,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,90394,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,7971,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,12524,0
2025-02-19,Stock Award(Grant) at price 0.00 per share.,10510,0
2025-02-26,Conversion of Exercise of derivative security at price 132.58 per share.,13300,1763314
2025-02-26,Sale at price 248.60 per share.,13300,3306373
2025-03-31,Stock Award(Grant) at price 264.46 per share.,127,33750
2025-03-31,Stock Award(Grant) at price 264.46 per share.,151,40000
2025-04-29,Stock Gift at price 0.00 per share.,510,0
2025-05-08,Conversion of Exercise of derivative security at price 139.83 per share.,4000,559320
2025-05-08,Sale at price 270.00 - 273.00 per share.,4000,1086000
2025-05-16,Sale at price 272.76 per share.,5000,1363800
2025-05-16,Conversion of Exercise of derivative security at price 172.50 per share.,5000,862500
2025-05-29,Conversion of Exercise of derivative security at price 126.18 per share.,9044,1141172
2025-05-29,Conversion of Exercise of derivative security at price 118.78 - 122.42 per share.,93513,11217977
2025-05-29,Conversion of Exercise of derivative security at price 132.58 per share.,20286,2689518
2025-05-29,Conversion of Exercise of derivative security at price 140.85 per share.,2980,419733
2025-05-29,Conversion of Exercise of derivative security at price 118.78 - 140.85 per share.,12069,1591423
2025-05-29,Conversion of Exercise of derivative security at price 140.85 per share.,162927,22948268
2025-05-29,Conversion of Exercise of derivative security at price 139.83 per share.,2000,279660
2025-05-29,Conversion of Exercise of derivative security at price 106.03 per share.,36199,3838180
2025-05-29,Sale at price 274.00 - 275.00 per share.,2000,549000
2025-05-29,Conversion of Exercise of derivative security at price 140.85 per share.,8500,1197225
2025-05-29,Sale at price 273.40 - 274.03 per share.,35456,9707111
2025-05-29,Sale at price 274.20 per share.,36199,9925639
2025-05-29,Sale at price 273.29 per share.,4052,1107371
2025-05-29,Sale at price 272.72 - 272.99 per share.,15180,4142184
2025-05-29,Sale at price 274.01 per share.,12069,3307004
2025-05-29,Sale at price 273.00 - 273.02 per share.,3980,1086600
2025-05-29,Conversion of Exercise of derivative security at price 118.78 - 140.85 per share.,3138,403563
2025-05-29,Sale at price 273.48 per share.,20286,5547740
2025-05-29,Sale at price 273.09 - 274.73 per share.,23434,6419364
2025-05-29,Sale at price 273.12 - 274.68 per share.,9044,2479576
2025-05-29,Sale at price 273.71 per share.,6148,1682954
2025-05-30,Conversion of Exercise of derivative security at price 139.83 per share.,2000,279660
2025-05-30,Sale at price 276.00 - 277.00 per share.,2000,553000
2025-06-30,Stock Award(Grant) at price 267.54 per share.,155,41648
2025-06-30,Stock Award(Grant) at price 267.54 per share.,146,39245
2025-07-21,Sale at price 266.12 per share.,11505,3061752
