date,transactionType,shares,value
2025-07-01,Sale at price 129.40 - 136.19 per share.,20000,2621113.0
2025-07-09,Sale at price 139.61 per share.,800,111688.0
2025-07-15,Sale at price 150.00 per share.,33335,5000250.0
2025-07-15,Conversion of Exercise of derivative security at price 4.72 per share.,33335,157341.0
2025-08-01,Sale at price 151.78 - 157.72 per share.,20000,3094523.0
2025-08-05,,30000,
2025-08-05,Sale at price 175.00 per share.,30000,5250000.0
2025-08-20,,375000,
2025-08-20,Sale at price 143.04 - 156.02 per share.,375000,56699646.0
2025-08-21,Sale at price 143.12 - 157.18 per share.,351884,53966068.0
2025-08-21,,351884,
2025-08-21,Sale at price 143.12 - 157.18 per share.,17680,2711464.0
2025-08-21,Sale at price 143.12 - 157.18 per share.,2365,362700.0
2025-08-21,,409072,
2025-08-21,Sale at price 143.12 - 157.18 per share.,20237,3103617.0
2025-08-21,Sale at price 143.12 - 157.18 per share.,409072,62736619.0
2025-08-22,,200861,
2025-08-22,Sale at price 143.12 - 162.56 per share.,200861,30990248.0
2025-08-29,Sale at price 157.00 per share.,2803,440071.0
2025-09-02,Conversion of Exercise of derivative security at price 4.72 per share.,37770,178274.0
2025-09-02,Sale at price 150.85 - 158.08 per share.,81000,12511782.0
2025-09-02,Sale at price 151.56 - 157.68 per share.,20000,3128318.0
2025-09-04,Stock Gift at price 0.00 per share.,60000,0.0
2025-09-05,Sale at price 158.35 per share.,36048,5708057.0
2025-09-11,Sale at price 164.26 - 167.25 per share.,21000,3484866.0
2025-09-18,Sale at price 177.60 per share.,9000,1598400.0
2025-10-01,Sale at price 180.43 - 186.27 per share.,20000,3680225.0
2025-10-03,Sale at price 186.39 per share.,800,149112.0
2025-11-03,Sale at price 202.63 - 206.60 per share.,20000,4090887.0
2025-11-21,Sale at price 153.43 - 173.41 per share.,347771,56726864.0
2025-11-21,,347771,
2025-11-21,Sale at price 153.43 - 173.41 per share.,17530,2859408.0
2025-11-21,Sale at price 153.43 - 173.41 per share.,404889,66043701.0
2025-11-21,,168876,
2025-11-21,,404889,
2025-11-21,Sale at price 153.43 - 173.41 per share.,168876,27546303.0
2025-11-24,Sale at price 153.43 - 173.41 per share.,56061,9117228.0
2025-11-24,Sale at price 153.43 - 173.41 per share.,3917,631898.0
2025-12-01,Sale at price 164.09 - 168.39 per share.,20000,3343833.0
2025-12-12,Conversion of Exercise of derivative security at price 4.72 per share.,9000,42480.0
2025-12-12,Sale at price 185.91 per share.,9000,1673190.0
2025-12-12,Stock Gift at price 0.00 per share.,3831,0.0
2026-01-02,Sale at price 181.35 per share.,12000,2176200.0
2026-01-02,Sale at price 181.35 per share.,3400,616590.0
2026-01-02,Sale at price 167.30 - 181.04 per share.,20000,3459615.0
2026-02-02,Sale at price 151.14 per share.,400,60456.0
2026-02-02,Sale at price 147.45 - 150.92 per share.,20000,2992984.0
