date,transactionType,shares,value
2024-02-28,Sale at price 248.94 per share.,2878,716449
2024-03-13,Sale at price 251.19 per share.,1400,351666
2024-03-28,Stock Award(Grant) at price 253.38 per share.,98,24831
2024-03-28,Stock Award(Grant) at price 253.38 per share.,14,3547
2024-05-03,Conversion of Exercise of derivative security at price 82.67 per share.,7588,627300
2024-05-13,Stock Award(Grant) at price 0.00 per share.,837,0
2024-05-13,Stock Award(Grant) at price 0.00 per share.,837,0
2024-05-13,Stock Award(Grant) at price 0.00 per share.,837,0
2024-05-13,Stock Award(Grant) at price 0.00 per share.,837,0
2024-05-13,Stock Award(Grant) at price 0.00 per share.,837,0
2024-05-13,Stock Award(Grant) at price 0.00 per share.,837,0
2024-05-13,Stock Award(Grant) at price 0.00 per share.,837,0
2024-05-13,Stock Award(Grant) at price 0.00 per share.,837,0
2024-05-13,Stock Award(Grant) at price 0.00 per share.,837,0
2024-05-13,Stock Award(Grant) at price 0.00 per share.,837,0
2024-06-28,Stock Award(Grant) at price 243.91 per share.,14,3625
2024-09-30,Stock Award(Grant) at price 250.21 per share.,14,3625
2024-11-06,Sale at price 274.49 per share.,500,137245
2024-11-07,Sale at price 276.13 per share.,3487,962865
2024-11-07,Sale at price 276.13 per share.,3000,828390
2024-11-07,Sale at price 276.48 per share.,916,253256
2024-11-08,Stock Gift at price 0.00 per share.,1356,0
2024-11-08,Stock Award(Grant) at price 277.83 - 278.68 per share.,6945,1930772
2024-11-08,Conversion of Exercise of derivative security at price 278.68 per share.,1462,407430
2024-11-08,Sale at price 280.72 per share.,1000,280719
2024-11-08,Sale at price 278.74 per share.,2037,567783
2024-11-11,Stock Award(Grant) at price 282.37 - 282.42 per share.,22049,6226330
2024-11-11,Conversion of Exercise of derivative security at price 285.91 per share.,7069,2021097
2024-11-11,Sale at price 285.41 per share.,2360,673568
2024-11-11,Sale at price 283.30 per share.,4170,1181361
2024-11-11,Sale at price 284.25 per share.,880,250140
2024-11-12,Sale at price 284.49 per share.,8332,2370332
2024-11-12,Stock Award(Grant) at price 284.57 per share.,23370,6650401
2024-11-12,Conversion of Exercise of derivative security at price 284.57 per share.,23370,6650401
2024-11-13,Stock Gift at price 0.00 per share.,3802,0
2024-11-22,Stock Award(Grant) at price 284.31 per share.,6600,1876446
2024-11-22,Conversion of Exercise of derivative security at price 142.05 per share.,6600,937530
2024-11-22,Sale at price 284.30 per share.,1707,485292
2024-12-05,Stock Gift at price 0.00 per share.,170038,0
2024-12-06,Sale at price 293.63 per share.,1919,563476
2024-12-12,Stock Gift at price 0.00 per share.,3044,0
2024-12-20,Stock Gift at price 0.00 per share.,5298,0
2024-12-26,Stock Gift at price 0.00 per share.,252,0
2024-12-31,Stock Award(Grant) at price 279.71 per share.,12,3625
2025-02-12,Stock Award(Grant) at price 0.00 per share.,14020,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,8012,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,10015,0
2025-02-12,Stock Award(Grant) at price 0.00 per share.,8012,0
2025-02-13,Stock Award(Grant) at price 0.00 per share.,62588,0
2025-02-14,Stock Award(Grant) at price 286.82 per share.,1572,450881
2025-02-14,Stock Award(Grant) at price 286.82 per share.,3243,930157
2025-02-14,Stock Award(Grant) at price 286.82 per share.,2772,795065
2025-02-14,Stock Award(Grant) at price 286.82 per share.,4707,1350062
2025-02-14,Stock Award(Grant) at price 286.82 per share.,1179,338161
2025-02-14,Stock Award(Grant) at price 286.82 per share.,14382,4125045
2025-02-14,Stock Award(Grant) at price 286.82 per share.,1728,495625
2025-02-14,Stock Award(Grant) at price 286.82 per share.,1230,352789
2025-02-14,Stock Award(Grant) at price 286.82 per share.,1230,352789
2025-02-14,Stock Award(Grant) at price 286.82 per share.,1728,495625
2025-02-14,Stock Award(Grant) at price 286.82 per share.,3402,975762
2025-02-21,Conversion of Exercise of derivative security at price 177.55 - 179.75 per share.,26030,4656936
2025-02-21,Sale at price 276.33 - 278.60 per share.,14498,4031436
2025-02-21,Sale at price 286.65 per share.,3500,1003275
2025-02-21,Sale at price 285.63 per share.,12642,3610934
2025-02-24,Stock Gift at price 0.00 per share.,266,0
2025-02-24,Sale at price 277.48 per share.,1053,292332
2025-03-31,Stock Award(Grant) at price 235.30 per share.,15,3625
2025-05-12,Stock Award(Grant) at price 0.00 per share.,868,0
2025-05-12,Stock Award(Grant) at price 0.00 per share.,868,0
2025-05-12,Stock Award(Grant) at price 0.00 per share.,868,0
2025-05-12,Stock Award(Grant) at price 0.00 per share.,868,0
2025-05-12,Stock Award(Grant) at price 0.00 per share.,868,0
2025-05-12,Stock Award(Grant) at price 0.00 per share.,868,0
2025-05-12,Stock Award(Grant) at price 0.00 per share.,868,0
2025-05-12,Stock Award(Grant) at price 0.00 per share.,868,0
2025-05-12,Stock Award(Grant) at price 0.00 per share.,868,0
2025-05-12,Stock Award(Grant) at price 0.00 per share.,868,0
2025-05-12,Stock Award(Grant) at price 0.00 per share.,868,0
2025-05-13,Sale at price 270.21 - 275.03 per share.,1850,503986
2025-05-30,Sale at price 263.90 per share.,12000,3166800
2025-06-24,Sale at price 268.28 per share.,2500,670710
2025-06-30,Stock Award(Grant) at price 273.16 per share.,13,3625
2025-08-26,Stock Gift at price 0.00 per share.,200,0
2025-09-30,Stock Award(Grant) at price 262.69 per share.,13,3625
2025-11-06,Sale at price 280.04 per share.,6666,1866720
2025-11-07,Conversion of Exercise of derivative security at price 66.86 per share.,6724,449567
2025-11-07,Sale at price 285.36 - 288.70 per share.,5483,1574224
2025-11-07,Sale at price 286.10 per share.,1650,472065
2025-11-07,Conversion of Exercise of derivative security at price 124.79 - 139.54 per share.,20110,2658649
2025-11-10,Stock Gift at price 0.00 per share.,11,0
2025-11-10,Sale at price 292.12 per share.,2000,584240
2025-11-11,Sale at price 291.63 per share.,70000,20414100
2025-11-12,Stock Gift at price 0.00 per share.,850,0
2025-11-17,Stock Gift at price 0.00 per share.,5528,0
2025-11-25,Sale at price 300.00 - 303.70 per share.,873,263280
2025-12-03,Stock Gift at price 0.00 per share.,2162,0
2025-12-03,Stock Gift at price 0.00 per share.,123,0
2025-12-04,Stock Gift at price 0.00 per share.,488,0
2025-12-12,Stock Gift at price 0.00 per share.,5514,0
2025-12-15,Sale at price 305.00 - 308.00 per share.,1617,494769
2025-12-31,Conversion of Exercise of derivative security at price 310.24 per share.,3921,1216451
2025-12-31,Stock Award(Grant) at price 310.24 per share.,1865,578598
2025-12-31,Stock Award(Grant) at price 312.51 per share.,11,3625
2026-02-11,Stock Award(Grant) at price 0.00 per share.,6760,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,4506,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,4506,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,6760,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,13518,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,4712,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,19150,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,11266,0
2026-02-11,Stock Award(Grant) at price 0.00 per share.,13518,0
2026-02-12,Stock Award(Grant) at price 0.00 per share.,84484,0
2026-02-13,Sale at price 357.00 per share.,2512,896784
2026-02-13,Stock Award(Grant) at price 354.63 per share.,2244,795790
2026-02-13,Stock Award(Grant) at price 354.63 per share.,891,315975
2026-02-13,Stock Award(Grant) at price 354.63 per share.,1059,375553
2026-02-13,Stock Award(Grant) at price 354.63 per share.,2793,990482
2026-02-13,Stock Award(Grant) at price 354.63 per share.,2538,900051
2026-02-13,Stock Award(Grant) at price 354.63 per share.,2538,900051
2026-02-13,Stock Award(Grant) at price 354.63 per share.,1185,420237
2026-02-13,Stock Award(Grant) at price 354.63 per share.,1524,540456
2026-02-13,Stock Award(Grant) at price 354.63 per share.,846,300017
2026-02-13,Stock Award(Grant) at price 354.63 per share.,13044,4625794
2026-02-13,Stock Award(Grant) at price 354.63 per share.,1524,540456
2026-02-17,Sale at price 358.47 - 360.01 per share.,63000,22631033
2026-02-17,Sale at price 360.00 per share.,4747,1708933
2026-02-17,Sale at price 359.81 per share.,4000,1439256
2026-02-18,Conversion of Exercise of derivative security at price 177.55 - 286.82 per share.,8530,1790910
2026-02-18,Sale at price 356.61 per share.,6333,2258412
2026-02-18,Sale at price 358.03 per share.,2000,716060
2026-02-18,Sale at price 358.25 per share.,9456,3387622
2026-02-19,Sale at price 354.00 per share.,3492,1236168
